,Date,DL,Tons,Direct,Earned,EVA
0,06/10/2021 11:47 PM,55.03%,15.37,321.8,177.07,98.1
1,06/11/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/11/2021 5:47 AM,0.00%,0.0,0.3,0.0,0.0
3,06/11/2021 6:02 AM,0.00%,0.0,1.6,0.0,0.0
4,06/11/2021 6:17 AM,0.00%,0.0,7.9,0.0,0.0
5,06/11/2021 6:32 AM,0.00%,0.0,14.3,0.0,0.0
6,06/11/2021 6:47 AM,0.00%,0.0,20.8,0.0,0.0
7,06/11/2021 7:02 AM,11.97%,0.29,27.8,3.33,0.5
8,06/11/2021 7:17 AM,9.56%,0.29,34.8,3.33,0.5
9,06/11/2021 7:32 AM,7.96%,0.29,41.8,3.33,0.5
10,06/11/2021 7:47 AM,26.04%,1.11,48.8,12.7,9.3
11,06/11/2021 8:02 AM,22.76%,1.11,55.8,12.7,9.3
12,06/11/2021 8:17 AM,20.14%,1.11,63.1,12.7,9.3
13,06/11/2021 8:32 AM,18.07%,1.11,70.3,12.7,9.3
14,06/11/2021 8:47 AM,48.20%,3.26,77.6,37.39,13.8
15,06/11/2021 9:02 AM,44.07%,3.26,84.8,37.39,13.8
16,06/11/2021 9:17 AM,40.49%,3.26,92.3,37.39,13.8
17,06/11/2021 9:32 AM,37.73%,3.26,99.1,37.39,13.8
18,06/11/2021 9:47 AM,35.16%,3.26,106.3,37.39,13.8
19,06/11/2021 10:02 AM,54.99%,5.46,113.8,62.59,20.3
20,06/11/2021 10:17 AM,56.52%,5.99,121.3,68.58,35.7
21,06/11/2021 10:32 AM,56.92%,6.4,128.8,73.33,39.4
22,06/11/2021 10:47 AM,83.62%,9.93,136.5,114.14,64.6
23,06/11/2021 11:03 AM,79.13%,9.93,144.3,114.14,64.6
24,06/11/2021 11:17 AM,75.89%,10.04,152.0,115.36,68.5
25,06/11/2021 11:32 AM,72.22%,10.04,159.8,115.36,68.5
26,06/11/2021 11:47 AM,68.98%,10.04,167.3,115.36,68.5
27,06/11/2021 12:02 PM,140.04%,21.18,174.4,244.27,95.3
28,06/11/2021 12:17 PM,144.48%,21.98,175.4,253.47,102.4
29,06/11/2021 12:32 PM,143.61%,21.98,176.5,253.47,102.4
30,06/11/2021 12:47 PM,137.75%,21.98,184.0,253.47,102.4
31,06/11/2021 1:02 PM,132.71%,21.98,191.0,253.47,102.4
32,06/11/2021 1:17 PM,128.12%,21.98,197.8,253.47,102.4
33,06/11/2021 1:32 PM,123.59%,21.98,205.1,253.47,102.4
34,06/11/2021 1:48 PM,119.51%,21.98,212.1,253.47,102.4
35,06/11/2021 2:02 PM,115.56%,21.98,219.3,253.47,102.4
36,06/11/2021 2:17 PM,116.40%,22.88,226.6,263.73,115.8
37,06/11/2021 2:32 PM,117.01%,23.72,233.6,273.36,115.8
38,06/11/2021 2:47 PM,115.90%,23.72,235.9,273.36,115.8
39,06/11/2021 3:02 PM,115.26%,23.72,237.2,273.36,115.8
40,06/11/2021 3:17 PM,114.95%,23.72,237.8,273.36,115.8
41,06/11/2021 3:33 PM,114.43%,23.72,238.9,273.36,115.8
42,06/11/2021 3:47 PM,113.84%,23.72,240.1,273.36,115.8
43,06/11/2021 4:03 PM,113.25%,23.72,241.4,273.36,115.8
44,06/11/2021 4:18 PM,112.66%,23.72,242.6,273.36,115.8
45,06/11/2021 4:32 PM,111.98%,23.72,244.1,273.36,115.8
46,06/11/2021 4:47 PM,111.29%,23.72,245.7,273.39,115.8
47,06/11/2021 5:02 PM,110.60%,23.72,247.4,273.64,115.8
48,06/11/2021 5:18 PM,109.88%,23.72,249.3,273.91,115.8
49,06/11/2021 5:33 PM,109.26%,23.72,250.9,274.14,115.8
50,06/11/2021 5:47 PM,108.60%,23.72,252.7,274.39,115.8
51,06/11/2021 6:02 PM,107.95%,23.72,254.4,274.64,115.8
52,06/11/2021 6:17 PM,107.31%,23.72,256.2,274.89,115.8
53,06/11/2021 6:32 PM,106.68%,23.72,257.9,275.14,115.8
54,06/11/2021 6:47 PM,106.06%,23.72,259.7,275.39,115.8
55,06/11/2021 7:02 PM,105.45%,23.72,261.4,275.64,115.8
56,06/11/2021 7:18 PM,104.80%,23.72,263.3,275.91,115.8
57,06/11/2021 7:32 PM,104.24%,23.72,264.9,276.14,115.8
58,06/11/2021 7:47 PM,103.65%,23.72,266.7,276.39,115.8
59,06/11/2021 8:02 PM,103.16%,23.72,268.2,276.64,115.8
60,06/11/2021 8:17 PM,102.68%,23.72,269.7,276.89,115.8
61,06/11/2021 8:32 PM,102.11%,23.72,271.4,277.14,115.8
62,06/11/2021 8:48 PM,101.64%,23.72,272.9,277.39,115.8
63,06/11/2021 9:02 PM,101.18%,23.72,274.4,277.64,115.8
64,06/11/2021 9:18 PM,100.72%,23.72,275.9,277.89,115.8
65,06/11/2021 9:33 PM,100.42%,23.72,277.0,278.16,115.8
66,06/11/2021 9:47 PM,100.08%,23.72,278.2,278.39,115.8
67,06/11/2021 10:02 PM,99.64%,23.72,279.7,278.64,115.8
68,06/11/2021 10:18 PM,99.19%,23.72,281.1,278.79,115.8
69,06/11/2021 10:32 PM,98.67%,23.72,282.6,278.79,115.8
70,06/11/2021 10:47 PM,98.15%,23.72,284.1,278.79,115.8
71,06/11/2021 11:02 PM,97.63%,23.72,285.6,278.79,115.8
72,06/11/2021 11:17 PM,97.55%,23.72,285.8,278.79,115.8
73,06/11/2021 11:32 PM,97.46%,23.72,286.1,278.79,115.8
74,06/11/2021 11:47 PM,97.38%,23.72,286.3,278.79,115.8
