,Date,DL,Tons,Direct,Earned
0,05/18/2021 11:59 PM,36.74%,6.78,324.8,119.33
1,05/19/2021 5:13 AM,1480.55%,11.0,10.7,157.97
2,05/19/2021 5:28 AM,989.73%,11.0,16.0,158.65
3,05/19/2021 5:43 AM,733.91%,11.0,21.7,159.4
4,05/19/2021 5:59 AM,583.01%,11.0,27.5,160.15
5,05/19/2021 6:14 AM,544.05%,12.99,33.6,182.8
6,05/19/2021 6:29 AM,470.88%,12.99,39.0,183.5
7,05/19/2021 6:44 AM,412.01%,12.99,44.7,184.25
8,05/19/2021 6:59 AM,366.56%,12.99,50.5,185.0
9,05/19/2021 7:14 AM,330.40%,12.99,56.2,185.75
10,05/19/2021 7:29 AM,300.95%,12.99,62.0,186.5
11,05/19/2021 7:44 AM,278.69%,13.1,67.7,188.73
12,05/19/2021 7:59 AM,256.64%,13.1,73.9,189.53
13,05/19/2021 8:13 AM,240.12%,13.1,79.2,190.23
14,05/19/2021 8:29 AM,224.76%,13.1,85.0,190.98
15,05/19/2021 8:44 AM,211.34%,13.1,90.7,191.73
16,05/19/2021 8:59 AM,199.52%,13.1,96.5,192.48
17,05/19/2021 9:14 AM,188.70%,13.1,102.4,193.23
18,05/19/2021 9:29 AM,178.95%,13.1,108.4,193.98
19,05/19/2021 9:44 AM,169.96%,13.1,114.6,194.78
20,05/19/2021 9:59 AM,163.54%,13.1,119.4,195.29
21,05/19/2021 10:14 AM,171.77%,14.38,124.6,214.01
22,05/19/2021 10:29 AM,164.65%,14.38,130.4,214.7
23,05/19/2021 10:44 AM,158.39%,14.38,136.0,215.45
24,05/19/2021 10:59 AM,153.43%,14.38,140.8,216.01
25,05/19/2021 11:14 AM,150.35%,14.38,144.0,216.51
26,05/19/2021 11:29 AM,147.11%,14.38,147.6,217.05
27,05/19/2021 11:44 AM,142.84%,14.38,152.3,217.52
28,05/19/2021 11:59 AM,137.66%,14.38,158.6,218.25
29,05/19/2021 12:14 PM,133.24%,14.38,164.3,218.95
30,05/19/2021 12:29 PM,128.51%,14.38,171.0,219.75
31,05/19/2021 12:44 PM,124.67%,14.38,176.8,220.45
32,05/19/2021 12:59 PM,120.82%,14.38,183.1,221.2
33,05/19/2021 1:15 PM,130.03%,16.12,189.8,246.72
34,05/19/2021 1:29 PM,129.71%,16.6,196.0,254.24
35,05/19/2021 1:44 PM,126.65%,16.6,201.3,254.94
36,05/19/2021 1:59 PM,123.57%,16.6,206.9,255.69
37,05/19/2021 2:14 PM,123.52%,16.98,211.9,261.77
38,05/19/2021 2:29 PM,123.79%,17.43,217.0,268.6
39,05/19/2021 2:44 PM,121.77%,17.43,221.2,269.35
40,05/19/2021 2:59 PM,119.87%,17.43,225.3,270.1
41,05/19/2021 3:14 PM,118.27%,17.43,229.1,270.9
42,05/19/2021 3:29 PM,116.71%,17.43,232.8,271.65
43,05/19/2021 3:44 PM,115.91%,17.43,234.5,271.8
44,05/19/2021 3:59 PM,115.33%,17.43,235.7,271.8
45,05/19/2021 4:14 PM,114.35%,17.43,237.7,271.8
46,05/19/2021 4:29 PM,113.60%,17.5,240.1,272.76
47,05/19/2021 4:44 PM,112.62%,17.5,242.2,272.76
48,05/19/2021 4:59 PM,111.58%,17.5,244.5,272.76
49,05/19/2021 5:15 PM,110.50%,17.5,246.9,272.76
50,05/19/2021 5:29 PM,113.96%,18.27,249.0,283.71
51,05/19/2021 5:44 PM,112.94%,18.27,251.2,283.71
52,05/19/2021 5:59 PM,111.94%,18.27,253.5,283.71
53,05/19/2021 6:14 PM,110.95%,18.27,255.7,283.71
54,05/19/2021 6:29 PM,109.99%,18.27,258.0,283.71
55,05/19/2021 6:44 PM,109.11%,18.27,260.0,283.71
56,05/19/2021 6:59 PM,108.22%,18.27,262.2,283.71
57,05/19/2021 7:14 PM,107.46%,18.27,264.0,283.71
58,05/19/2021 7:29 PM,106.65%,18.27,266.0,283.71
59,05/19/2021 7:44 PM,105.80%,18.27,268.2,283.71
60,05/19/2021 7:59 PM,110.21%,19.25,270.0,297.59
61,05/19/2021 8:14 PM,109.35%,19.25,272.2,297.59
62,05/19/2021 8:29 PM,108.60%,19.25,274.0,297.59
63,05/19/2021 8:44 PM,110.03%,19.68,276.0,303.72
64,05/19/2021 8:59 PM,116.40%,21.08,278.0,323.62
65,05/19/2021 9:14 PM,115.57%,21.08,280.0,323.62
66,05/19/2021 9:29 PM,114.83%,21.08,281.8,323.62
67,05/19/2021 9:44 PM,114.19%,21.08,283.4,323.62
68,05/19/2021 9:59 PM,113.59%,21.08,284.9,323.62
69,05/19/2021 10:14 PM,125.43%,23.54,285.8,358.47
70,05/19/2021 10:29 PM,125.02%,23.54,286.7,358.47
71,05/19/2021 10:44 PM,124.25%,23.54,288.5,358.47
72,05/19/2021 10:59 PM,123.39%,23.54,290.5,358.47
73,05/19/2021 11:14 PM,122.55%,23.54,292.5,358.47
74,05/19/2021 11:29 PM,121.71%,23.54,294.5,358.47
75,05/19/2021 11:44 PM,120.89%,23.54,296.5,358.47
76,05/19/2021 11:59 PM,120.08%,23.54,298.5,358.47
