,Date,DL,Tons,Direct,Earned,EVA
0,06/24/2021 11:49 PM,79.73%,18.35,289.8,231.05,73.2
1,06/25/2021 5:33 AM,0.00%,0.0,21.4,0.0,0.0
2,06/25/2021 5:48 AM,0.00%,0.0,27.7,0.0,0.0
3,06/25/2021 6:03 AM,0.00%,0.0,33.7,0.0,0.0
4,06/25/2021 6:18 AM,0.00%,0.0,39.4,0.0,0.0
5,06/25/2021 6:34 AM,0.00%,0.0,45.2,0.0,0.0
6,06/25/2021 6:48 AM,2.79%,0.1,50.9,1.42,0.0
7,06/25/2021 7:04 AM,2.50%,0.1,56.7,1.42,0.0
8,06/25/2021 7:19 AM,2.26%,0.1,62.8,1.42,0.0
9,06/25/2021 7:34 AM,6.37%,0.31,68.2,4.34,0.0
10,06/25/2021 7:49 AM,8.18%,0.45,73.9,6.05,3.0
11,06/25/2021 8:04 AM,7.55%,0.45,80.0,6.05,3.0
12,06/25/2021 8:19 AM,7.05%,0.45,85.8,6.05,3.0
13,06/25/2021 8:34 AM,6.63%,0.45,91.2,6.05,3.0
14,06/25/2021 8:49 AM,6.24%,0.45,96.9,6.05,3.0
15,06/25/2021 9:04 AM,5.89%,0.45,102.6,6.05,3.0
16,06/25/2021 9:19 AM,10.81%,0.84,108.1,11.69,3.0
17,06/25/2021 9:34 AM,10.64%,0.87,113.6,12.08,3.0
18,06/25/2021 9:49 AM,10.19%,0.87,118.5,12.08,3.0
19,06/25/2021 10:04 AM,10.35%,0.92,123.3,12.77,3.0
20,06/25/2021 10:19 AM,9.90%,0.92,128.9,12.77,3.0
21,06/25/2021 10:34 AM,9.50%,0.92,134.4,12.77,3.0
22,06/25/2021 10:49 AM,30.69%,3.52,138.5,42.49,19.6
23,06/25/2021 11:04 AM,30.43%,3.57,141.7,43.1,24.6
24,06/25/2021 11:19 AM,29.93%,3.57,144.0,43.1,24.6
25,06/25/2021 11:34 AM,29.20%,3.57,147.6,43.1,24.6
26,06/25/2021 11:49 AM,28.15%,3.57,153.1,43.1,24.6
27,06/25/2021 12:04 PM,27.14%,3.57,158.8,43.1,24.6
28,06/25/2021 12:19 PM,26.83%,3.66,164.9,44.26,24.6
29,06/25/2021 12:49 PM,25.75%,3.73,176.0,45.34,24.6
30,06/25/2021 1:04 PM,25.56%,3.81,181.9,46.49,24.6
31,06/25/2021 1:19 PM,24.89%,3.81,186.8,46.49,24.6
32,06/25/2021 1:34 PM,24.16%,3.81,192.4,46.49,24.6
33,06/25/2021 1:49 PM,23.93%,3.81,194.3,46.49,24.6
34,06/25/2021 2:04 PM,23.63%,3.81,196.8,46.49,24.6
35,06/25/2021 2:19 PM,23.33%,3.81,199.3,46.49,24.6
36,06/25/2021 3:02 PM,22.43%,3.81,207.2,46.49,24.6
37,06/25/2021 3:19 PM,22.65%,3.89,210.4,47.65,24.6
38,06/25/2021 3:34 PM,22.36%,3.89,213.1,47.65,24.6
39,06/25/2021 3:49 PM,26.81%,4.78,215.7,57.81,31.0
40,06/25/2021 4:04 PM,26.47%,4.78,218.4,57.81,31.0
41,06/25/2021 4:19 PM,26.12%,4.78,221.4,57.81,31.0
42,06/25/2021 4:34 PM,25.80%,4.78,224.1,57.81,31.0
43,06/25/2021 4:49 PM,25.59%,4.78,226.7,58.01,31.0
44,06/25/2021 5:04 PM,25.40%,4.78,229.4,58.26,31.0
45,06/25/2021 5:19 PM,25.19%,4.78,232.4,58.53,31.0
46,06/25/2021 5:34 PM,25.02%,4.78,234.9,58.78,31.0
47,06/25/2021 5:49 PM,24.87%,4.78,237.4,59.03,31.0
48,06/25/2021 6:04 PM,26.78%,5.22,239.9,64.24,34.4
49,06/25/2021 6:19 PM,26.59%,5.22,242.4,64.44,34.4
50,06/25/2021 6:34 PM,26.31%,5.22,244.9,64.44,34.4
51,06/25/2021 6:49 PM,39.90%,8.05,242.7,96.81,38.4
52,06/25/2021 7:04 PM,39.49%,8.05,245.1,96.81,38.4
53,06/25/2021 7:19 PM,39.14%,8.05,247.3,96.81,38.4
54,06/25/2021 7:34 PM,38.84%,8.05,249.3,96.81,38.4
55,06/25/2021 7:49 PM,38.61%,8.05,250.7,96.81,38.4
56,06/25/2021 8:04 PM,37.44%,8.05,258.5,96.81,38.4
57,06/25/2021 8:19 PM,44.33%,9.53,260.6,115.51,45.0
58,06/25/2021 8:34 PM,44.38%,9.61,262.9,116.66,45.0
59,06/25/2021 8:49 PM,43.97%,9.61,265.3,116.66,45.0
60,06/25/2021 9:04 PM,43.60%,9.61,267.6,116.66,45.0
61,06/25/2021 9:20 PM,43.23%,9.61,269.9,116.66,45.0
62,06/25/2021 9:34 PM,42.83%,9.61,272.4,116.66,45.0
63,06/25/2021 9:49 PM,42.57%,9.63,274.7,116.92,45.0
64,06/25/2021 10:04 PM,42.18%,9.63,277.2,116.92,45.0
65,06/25/2021 10:20 PM,42.02%,9.63,278.3,116.92,45.0
66,06/25/2021 10:34 PM,41.88%,9.63,279.2,116.92,45.0
67,06/25/2021 10:49 PM,41.73%,9.63,280.2,116.92,45.0
68,06/25/2021 11:04 PM,41.58%,9.63,281.2,116.92,45.0
69,06/25/2021 11:19 PM,41.43%,9.63,282.2,116.92,45.0
70,06/25/2021 11:34 PM,41.28%,9.63,283.2,116.92,45.0
71,06/25/2021 11:49 PM,41.14%,9.63,284.2,116.92,45.0
