,Date,DL,Tons,Direct,Earned
0,03/15/2021 9:36 AM,173.24%,6.55,99.6,172.62
1,03/15/2021 9:46 AM,173.24%,6.55,99.6,172.62
2,03/15/2021 10:04 AM,161.40%,6.55,107.1,172.92
3,03/15/2021 10:18 AM,153.29%,6.55,113.0,173.15
4,03/15/2021 10:32 AM,145.94%,6.55,118.8,173.38
5,03/15/2021 10:49 AM,138.41%,6.55,125.5,173.65
6,03/15/2021 11:10 AM,129.01%,6.55,134.9,174.02
7,03/15/2021 11:25 AM,123.47%,6.55,141.1,174.27
8,03/15/2021 11:40 AM,125.29%,6.89,147.2,184.44
9,03/15/2021 11:54 AM,121.52%,6.89,152.0,184.65
10,03/15/2021 11:55 AM,120.99%,6.89,152.7,184.69
11,03/15/2021 12:10 PM,156.23%,8.88,155.6,243.05
12,03/15/2021 12:25 PM,154.42%,8.88,157.4,243.05
13,03/15/2021 12:55 PM,145.31%,8.88,167.6,243.47
14,03/15/2021 1:10 PM,140.22%,8.88,173.8,243.72
15,03/15/2021 1:25 PM,135.62%,8.88,179.9,243.97
16,03/15/2021 1:40 PM,131.32%,8.88,186.0,244.22
17,03/15/2021 1:55 PM,127.24%,8.88,192.1,244.47
18,03/15/2021 2:10 PM,157.93%,11.22,198.5,313.4
19,03/15/2021 2:25 PM,194.63%,14.11,204.7,398.41
20,03/15/2021 2:40 PM,201.53%,15.1,212.3,427.8
21,03/15/2021 3:10 PM,218.51%,18.73,222.8,486.79
22,03/15/2021 3:25 PM,214.18%,18.73,227.2,486.62
23,03/15/2021 3:40 PM,209.80%,18.73,232.0,486.62
24,03/15/2021 3:55 PM,205.73%,18.73,236.5,486.62
25,03/15/2021 4:10 PM,201.74%,18.73,241.2,486.62
26,03/15/2021 4:25 PM,233.75%,21.74,245.9,574.89
27,03/15/2021 4:40 PM,231.47%,21.74,248.4,574.89
28,03/15/2021 4:55 PM,229.85%,21.74,250.1,574.89
29,03/15/2021 5:10 PM,227.72%,21.74,252.5,574.89
30,03/15/2021 5:25 PM,225.34%,21.74,255.1,574.89
31,03/15/2021 5:55 PM,220.59%,21.74,260.6,574.89
32,03/15/2021 6:10 PM,218.28%,21.74,263.4,574.89
33,03/15/2021 6:25 PM,216.03%,21.74,266.1,574.89
34,03/15/2021 6:40 PM,213.82%,21.74,268.9,574.89
35,03/15/2021 6:55 PM,211.65%,21.74,271.6,574.89
36,03/15/2021 7:10 PM,209.53%,21.74,274.4,574.89
37,03/15/2021 7:25 PM,207.45%,21.74,277.1,574.89
38,03/15/2021 7:40 PM,205.41%,21.74,279.9,574.89
39,03/15/2021 7:55 PM,203.41%,21.74,282.6,574.89
40,03/15/2021 8:10 PM,201.57%,21.74,285.2,574.89
41,03/15/2021 8:25 PM,199.82%,21.74,287.7,574.89
42,03/15/2021 8:40 PM,198.10%,21.74,290.2,574.89
43,03/15/2021 8:55 PM,196.41%,21.74,292.7,574.89
44,03/15/2021 9:10 PM,194.75%,21.74,295.2,574.89
45,03/15/2021 9:25 PM,193.11%,21.74,297.7,574.89
46,03/15/2021 9:40 PM,191.50%,21.74,300.2,574.89
47,03/15/2021 9:55 PM,189.92%,21.74,302.7,574.89
48,03/15/2021 10:10 PM,188.58%,21.74,304.9,574.89
49,03/15/2021 10:26 PM,187.35%,21.74,306.9,574.89
50,03/15/2021 10:40 PM,186.02%,21.74,309.0,574.89
51,03/15/2021 10:55 PM,184.98%,21.74,310.8,574.89
52,03/15/2021 11:10 PM,184.19%,21.74,312.1,574.89
53,03/15/2021 11:25 PM,183.26%,21.74,313.7,574.89
54,03/15/2021 11:40 PM,182.05%,21.74,315.8,574.89
