,Date,DL,Tons,Direct,Earned,EVA
0,07/20/2021 11:54 PM,96.00%,20.12,297.0,287.0,64
1,07/21/2021 5:28 AM,0.00%,0.0,13.0,0.0,0
2,07/21/2021 5:38 AM,0.00%,0.0,17.0,0.0,0
3,07/21/2021 5:54 AM,0.00%,0.0,22.0,0.0,0
4,07/21/2021 6:09 AM,0.00%,0.0,27.0,0.0,0
5,07/21/2021 6:24 AM,0.00%,0.0,32.0,0.0,0
6,07/21/2021 6:39 AM,12.00%,0.35,38.0,5.0,0
7,07/21/2021 6:54 AM,22.00%,0.71,43.0,9.0,0
8,07/21/2021 7:09 AM,20.00%,0.71,48.0,9.0,0
9,07/21/2021 7:25 AM,18.00%,0.71,53.0,9.0,0
10,07/21/2021 7:40 AM,42.00%,1.74,59.0,25.0,0
11,07/21/2021 7:55 AM,59.00%,2.55,64.0,38.0,0
12,07/21/2021 8:09 AM,55.00%,2.55,69.0,38.0,0
13,07/21/2021 8:40 AM,51.00%,2.72,80.0,41.0,0
14,07/21/2021 8:55 AM,48.00%,2.72,85.0,41.0,0
15,07/21/2021 9:09 AM,45.00%,2.72,90.0,41.0,0
16,07/21/2021 9:26 AM,42.00%,2.72,96.0,41.0,0
17,07/21/2021 9:40 AM,40.00%,2.72,101.0,41.0,0
18,07/21/2021 9:55 AM,48.00%,3.35,106.0,51.0,0
19,07/21/2021 10:10 AM,46.00%,3.35,111.0,51.0,0
20,07/21/2021 10:25 AM,44.00%,3.35,116.0,51.0,0
21,07/21/2021 10:39 AM,42.00%,3.35,121.0,51.0,0
22,07/21/2021 10:55 AM,41.00%,3.35,125.0,51.0,0
23,07/21/2021 11:13 AM,54.00%,4.54,129.0,70.0,0
24,07/21/2021 11:25 AM,53.00%,4.54,131.0,70.0,0
25,07/21/2021 11:39 AM,52.00%,4.54,135.0,70.0,0
26,07/21/2021 11:54 AM,50.00%,4.54,139.0,70.0,0
27,07/21/2021 12:10 PM,55.00%,5.08,143.0,79.0,0
28,07/21/2021 12:25 PM,53.00%,5.08,148.0,79.0,0
29,07/21/2021 12:39 PM,51.00%,5.08,153.0,79.0,0
30,07/21/2021 12:55 PM,65.00%,6.57,157.0,103.0,0
31,07/21/2021 1:09 PM,64.00%,6.57,161.0,103.0,0
32,07/21/2021 1:25 PM,67.00%,7.1,166.0,111.0,0
33,07/21/2021 1:41 PM,66.00%,7.1,169.0,111.0,0
34,07/21/2021 1:55 PM,65.00%,7.1,171.0,111.0,0
35,07/21/2021 2:10 PM,65.00%,7.1,172.0,111.0,0
36,07/21/2021 2:25 PM,64.00%,7.1,174.0,111.0,0
37,07/21/2021 2:39 PM,64.00%,7.1,175.0,111.0,0
38,07/21/2021 2:55 PM,63.00%,7.1,176.0,111.0,0
39,07/21/2021 3:09 PM,63.00%,7.1,177.0,111.0,0
40,07/21/2021 3:24 PM,63.00%,7.1,178.0,111.0,0
41,07/21/2021 3:39 PM,62.00%,7.1,180.0,111.0,0
42,07/21/2021 3:55 PM,61.00%,7.1,182.0,111.0,0
43,07/21/2021 4:10 PM,60.00%,7.1,184.0,111.0,0
44,07/21/2021 4:25 PM,60.00%,7.1,187.0,111.0,0
45,07/21/2021 4:55 PM,58.00%,7.1,192.0,111.0,0
46,07/21/2021 5:09 PM,57.00%,7.1,194.0,111.0,0
47,07/21/2021 5:25 PM,57.00%,7.1,197.0,111.0,0
48,07/21/2021 5:39 PM,56.00%,7.1,199.0,111.0,0
49,07/21/2021 5:54 PM,55.00%,7.1,202.0,111.0,0
50,07/21/2021 6:09 PM,54.00%,7.1,204.0,111.0,0
51,07/21/2021 6:25 PM,57.00%,7.54,207.0,118.0,0
52,07/21/2021 6:39 PM,80.00%,10.69,209.0,168.0,0
53,07/21/2021 6:54 PM,79.00%,10.69,212.0,168.0,0
54,07/21/2021 7:09 PM,79.00%,10.69,214.0,168.0,0
55,07/21/2021 7:25 PM,78.00%,10.69,216.0,168.0,0
56,07/21/2021 7:40 PM,77.00%,10.69,218.0,168.0,0
57,07/21/2021 7:54 PM,89.00%,12.47,221.0,197.0,0
58,07/21/2021 8:09 PM,95.00%,13.37,223.0,211.0,0
59,07/21/2021 8:24 PM,94.00%,13.37,225.0,211.0,0
60,07/21/2021 8:39 PM,93.00%,13.37,227.0,211.0,0
61,07/21/2021 8:54 PM,99.00%,14.8,230.0,228.0,63
62,07/21/2021 9:09 PM,98.00%,14.8,232.0,228.0,63
63,07/21/2021 9:24 PM,97.00%,14.8,234.0,228.0,63
64,07/21/2021 9:39 PM,105.00%,16.1,235.0,246.0,96
65,07/21/2021 9:55 PM,104.00%,16.1,236.0,246.0,96
66,07/21/2021 10:09 PM,104.00%,16.1,237.0,246.0,96
67,07/21/2021 10:39 PM,102.00%,16.1,242.0,246.0,96
68,07/21/2021 11:09 PM,105.00%,16.87,246.0,259.0,96
69,07/21/2021 11:24 PM,104.00%,16.87,249.0,259.0,96
70,07/21/2021 11:39 PM,103.00%,16.87,251.0,259.0,96
71,07/21/2021 11:54 PM,102.20%,16.87,253.0,259.0,96
