,Date,DL,Tons,Direct,Earned
0,04/14/2021 11:59 PM,91.47%,20.85,325.2,297.49
1,04/15/2021 5:28 AM,125.25%,1.67,19.0,23.75
2,04/15/2021 5:43 AM,94.14%,1.7,25.6,24.14
3,04/15/2021 5:58 AM,105.44%,2.41,32.6,34.34
4,04/15/2021 6:13 AM,116.41%,3.25,40.1,46.62
5,04/15/2021 6:28 AM,100.07%,3.25,46.8,46.85
6,04/15/2021 6:58 AM,77.22%,3.25,61.3,47.35
7,04/15/2021 7:13 AM,69.42%,3.25,68.6,47.6
8,04/15/2021 7:28 AM,78.45%,4.1,76.3,59.87
9,04/15/2021 7:44 AM,71.94%,4.1,83.6,60.12
10,04/15/2021 7:59 AM,66.47%,4.1,90.8,60.37
11,04/15/2021 8:14 AM,61.81%,4.1,98.1,60.62
12,04/15/2021 8:29 AM,57.80%,4.1,105.3,60.87
13,04/15/2021 8:45 AM,54.30%,4.1,112.6,61.12
14,04/15/2021 8:59 AM,51.42%,4.1,119.3,61.35
15,04/15/2021 9:14 AM,48.49%,4.19,127.1,61.62
16,04/15/2021 9:29 AM,46.22%,4.19,133.8,61.85
17,04/15/2021 9:44 AM,43.88%,4.19,141.6,62.12
18,04/15/2021 9:58 AM,42.08%,4.19,148.2,62.37
19,04/15/2021 10:14 AM,40.58%,4.19,154.3,62.62
20,04/15/2021 10:29 AM,39.12%,4.3,160.7,62.87
21,04/15/2021 10:44 AM,37.74%,4.3,167.2,63.12
22,04/15/2021 10:59 AM,39.75%,4.68,173.1,68.81
23,04/15/2021 11:14 AM,39.03%,4.68,176.9,69.06
24,04/15/2021 11:29 AM,38.37%,4.68,180.6,69.31
25,04/15/2021 11:43 AM,37.28%,4.68,186.0,69.36
26,04/15/2021 11:59 AM,52.88%,7.05,192.7,101.9
27,04/15/2021 12:13 PM,51.02%,7.1,200.1,102.1
28,04/15/2021 12:29 PM,52.12%,7.53,207.3,108.06
29,04/15/2021 12:44 PM,50.59%,7.53,214.1,108.29
30,04/15/2021 12:58 PM,49.72%,7.64,221.5,110.1
31,04/15/2021 1:13 PM,53.50%,8.5,229.1,122.55
32,04/15/2021 1:29 PM,54.75%,8.97,236.4,129.41
33,04/15/2021 1:44 PM,53.41%,8.97,242.8,129.66
34,04/15/2021 1:58 PM,52.25%,8.97,248.6,129.89
35,04/15/2021 2:15 PM,50.91%,8.97,255.7,130.17
36,04/15/2021 2:29 PM,50.13%,9.02,261.7,131.19
37,04/15/2021 2:44 PM,49.10%,9.02,267.3,131.24
38,04/15/2021 2:59 PM,55.02%,10.33,272.2,149.77
39,04/15/2021 3:14 PM,54.02%,10.33,277.3,149.77
40,04/15/2021 3:30 PM,53.01%,10.33,282.5,149.77
41,04/15/2021 3:44 PM,52.73%,10.33,284.1,149.77
42,04/15/2021 3:59 PM,52.45%,10.52,285.6,149.77
43,04/15/2021 4:13 PM,52.15%,10.52,287.2,149.77
44,04/15/2021 4:29 PM,51.79%,10.52,289.2,149.77
45,04/15/2021 4:44 PM,53.68%,10.98,291.3,156.38
46,04/15/2021 4:59 PM,58.27%,12.21,293.3,170.91
47,04/15/2021 5:14 PM,59.60%,12.57,295.3,176.01
48,04/15/2021 5:30 PM,59.17%,12.71,297.5,176.01
49,04/15/2021 5:44 PM,62.14%,13.41,299.2,185.91
50,04/15/2021 5:59 PM,61.72%,13.41,301.2,185.91
51,04/15/2021 6:14 PM,61.29%,13.41,303.3,185.91
52,04/15/2021 6:29 PM,60.89%,13.41,305.3,185.91
53,04/15/2021 6:44 PM,60.49%,13.41,307.3,185.91
54,04/15/2021 6:59 PM,60.10%,13.41,309.3,185.91
55,04/15/2021 7:44 PM,58.98%,13.41,315.2,185.91
56,04/15/2021 7:58 PM,59.17%,13.54,317.2,187.67
57,04/15/2021 8:14 PM,64.46%,14.81,319.2,205.76
58,04/15/2021 8:29 PM,64.40%,14.88,321.1,206.79
59,04/15/2021 8:44 PM,64.04%,15.79,322.9,206.79
60,04/15/2021 8:59 PM,63.72%,15.79,324.5,206.79
61,04/15/2021 9:14 PM,63.36%,15.79,326.4,206.79
62,04/15/2021 9:29 PM,63.06%,15.79,327.9,206.79
63,04/15/2021 9:44 PM,62.76%,15.79,329.5,206.79
64,04/15/2021 9:59 PM,62.53%,15.79,330.7,206.79
65,04/15/2021 10:29 PM,62.16%,15.79,332.7,206.79
66,04/15/2021 10:45 PM,68.36%,17.33,334.4,228.59
67,04/15/2021 10:59 PM,68.03%,17.33,336.0,228.59
68,04/15/2021 11:14 PM,67.68%,17.33,337.8,228.59
69,04/15/2021 11:29 PM,67.33%,17.33,339.5,228.59
70,04/15/2021 11:43 PM,66.99%,17.33,341.3,228.59
71,04/15/2021 11:58 PM,66.64%,17.33,343.0,228.59
