,Date,DL,Tons,Direct,Earned,EVA
0,07/24/2021 11:49 PM,115.00%,9.72,97.0,111.0,81
1,07/26/2021 5:49 AM,0.00%,0.0,0.0,0.0,0
2,07/26/2021 6:04 AM,0.00%,0.0,1.0,0.0,0
3,07/26/2021 6:20 AM,0.00%,0.0,5.0,0.0,0
4,07/26/2021 6:34 AM,0.00%,0.0,10.0,0.0,0
5,07/26/2021 6:49 AM,0.00%,0.0,15.0,0.0,0
6,07/26/2021 7:04 AM,0.00%,0.0,20.0,0.0,0
7,07/26/2021 7:19 AM,0.00%,0.0,26.0,0.0,0
8,07/26/2021 7:34 AM,0.00%,0.0,31.0,0.0,0
9,07/26/2021 7:49 AM,0.00%,0.0,37.0,0.0,0
10,07/26/2021 8:05 AM,0.00%,0.0,43.0,0.0,0
11,07/26/2021 8:19 AM,30.00%,1.26,48.0,14.0,15
12,07/26/2021 8:34 AM,27.00%,1.26,54.0,14.0,15
13,07/26/2021 8:50 AM,25.00%,1.26,58.0,14.0,15
14,07/26/2021 9:05 AM,23.00%,1.26,64.0,14.0,15
15,07/26/2021 9:20 AM,21.00%,1.26,69.0,14.0,15
16,07/26/2021 9:34 AM,19.00%,1.26,74.0,14.0,15
17,07/26/2021 9:50 AM,18.00%,1.26,79.0,14.0,15
18,07/26/2021 10:04 AM,17.00%,1.26,85.0,14.0,15
19,07/26/2021 10:21 AM,16.00%,1.26,90.0,14.0,15
20,07/26/2021 10:35 AM,15.00%,1.26,96.0,14.0,15
21,07/26/2021 10:50 AM,14.00%,1.26,101.0,14.0,15
22,07/26/2021 11:05 AM,18.00%,1.72,107.0,20.0,17
23,07/26/2021 11:20 AM,17.00%,1.72,112.0,20.0,17
24,07/26/2021 11:34 AM,17.00%,1.72,118.0,20.0,17
25,07/26/2021 11:50 AM,28.00%,3.06,123.0,35.0,26
26,07/26/2021 12:06 PM,27.00%,3.06,129.0,35.0,26
27,07/26/2021 12:20 PM,27.00%,3.06,130.0,35.0,26
28,07/26/2021 12:34 PM,27.00%,3.06,131.0,35.0,26
29,07/26/2021 12:50 PM,26.00%,3.06,136.0,35.0,26
30,07/26/2021 1:04 PM,25.00%,3.06,142.0,35.0,26
31,07/26/2021 1:19 PM,24.00%,3.06,147.0,35.0,26
32,07/26/2021 1:35 PM,23.00%,3.06,153.0,35.0,26
33,07/26/2021 1:50 PM,22.00%,3.06,158.0,35.0,26
34,07/26/2021 2:05 PM,21.00%,3.06,164.0,35.0,26
35,07/26/2021 2:20 PM,40.00%,5.97,170.0,68.0,157
36,07/26/2021 2:35 PM,39.00%,5.97,175.0,68.0,157
37,07/26/2021 2:50 PM,38.00%,6.0,180.0,69.0,161
38,07/26/2021 3:05 PM,43.00%,6.96,185.0,80.0,169
39,07/26/2021 3:20 PM,42.00%,6.96,190.0,80.0,169
40,07/26/2021 3:35 PM,41.00%,6.96,196.0,80.0,169
41,07/26/2021 3:50 PM,40.00%,6.96,201.0,80.0,169
42,07/26/2021 4:04 PM,39.00%,6.96,206.0,80.0,169
43,07/26/2021 4:20 PM,57.00%,10.54,211.0,120.0,233
44,07/26/2021 4:36 PM,60.00%,11.38,216.0,130.0,238
45,07/26/2021 4:50 PM,60.00%,11.38,218.0,130.0,238
46,07/26/2021 5:05 PM,59.00%,11.38,219.0,130.0,238
47,07/26/2021 5:19 PM,59.00%,11.38,221.0,130.0,238
48,07/26/2021 5:34 PM,58.00%,11.38,223.0,130.0,238
49,07/26/2021 5:50 PM,58.00%,11.38,225.0,131.0,238
50,07/26/2021 6:04 PM,58.00%,11.38,227.0,131.0,238
51,07/26/2021 6:20 PM,57.00%,11.38,228.0,131.0,238
52,07/26/2021 6:34 PM,57.00%,11.38,230.0,131.0,238
53,07/26/2021 6:49 PM,57.00%,11.38,231.0,132.0,238
54,07/26/2021 7:04 PM,57.00%,11.38,233.0,132.0,238
55,07/26/2021 7:20 PM,56.00%,11.38,235.0,132.0,238
56,07/26/2021 7:35 PM,56.00%,11.38,237.0,132.0,238
57,07/26/2021 7:49 PM,56.00%,11.38,238.0,133.0,238
58,07/26/2021 8:05 PM,55.00%,11.38,240.0,133.0,238
59,07/26/2021 8:20 PM,55.00%,11.38,242.0,133.0,238
60,07/26/2021 8:35 PM,55.00%,11.38,244.0,133.0,238
61,07/26/2021 8:49 PM,54.00%,11.38,245.0,134.0,238
62,07/26/2021 9:05 PM,54.00%,11.38,247.0,134.0,238
63,07/26/2021 9:34 PM,53.00%,11.38,251.0,134.0,238
64,07/26/2021 9:50 PM,53.00%,11.38,253.0,135.0,238
65,07/26/2021 10:04 PM,53.00%,11.38,255.0,135.0,238
66,07/26/2021 10:20 PM,53.00%,11.38,257.0,135.0,238
67,07/26/2021 10:34 PM,52.00%,11.38,259.0,135.0,238
68,07/26/2021 10:50 PM,52.00%,11.38,260.0,135.0,238
69,07/26/2021 11:04 PM,52.00%,11.38,261.0,135.0,238
70,07/26/2021 11:20 PM,52.00%,11.38,263.0,136.0,238
71,07/26/2021 11:35 PM,51.00%,11.38,265.0,136.0,238
72,07/26/2021 11:49 PM,50.76%,11.38,267.0,136.0,238
