,Date,DL,Tons,Direct,Earned
0,04/20/2021 11:57 PM,44.04%,11.62,302.5,133.24
1,04/21/2021 5:28 AM,0.00%,0.0,0.0,0.0
2,04/21/2021 5:42 AM,0.00%,0.0,0.2,0.0
3,04/21/2021 5:57 AM,0.00%,0.0,0.9,0.0
4,04/21/2021 6:12 AM,3.70%,0.0,4.6,0.17
5,04/21/2021 6:27 AM,4.23%,0.0,9.9,0.42
6,04/21/2021 6:43 AM,4.32%,0.0,15.5,0.67
7,04/21/2021 6:57 AM,4.31%,0.0,21.4,0.92
8,04/21/2021 7:12 AM,4.31%,0.0,27.1,1.17
9,04/21/2021 7:27 AM,209.81%,2.34,33.4,70.1
10,04/21/2021 7:42 AM,354.37%,4.79,40.2,142.32
11,04/21/2021 7:58 AM,302.75%,4.79,47.1,142.57
12,04/21/2021 8:12 AM,264.03%,4.79,54.1,142.82
13,04/21/2021 8:28 AM,234.19%,4.79,61.1,143.07
14,04/21/2021 8:43 AM,210.48%,4.79,68.1,143.32
15,04/21/2021 8:58 AM,191.75%,4.79,74.9,143.57
16,04/21/2021 9:12 AM,176.20%,4.79,81.6,143.82
17,04/21/2021 9:27 AM,163.03%,4.79,88.4,144.07
18,04/21/2021 9:42 AM,152.84%,4.79,94.4,144.32
19,04/21/2021 9:57 AM,144.32%,4.79,100.2,144.57
20,04/21/2021 10:12 AM,136.40%,4.79,106.2,144.82
21,04/21/2021 10:27 AM,129.15%,4.79,112.3,145.07
22,04/21/2021 10:42 AM,132.10%,5.77,118.6,156.63
23,04/21/2021 11:12 AM,120.33%,5.8,130.8,157.44
24,04/21/2021 11:28 AM,114.84%,5.8,137.3,157.7
25,04/21/2021 11:42 AM,110.75%,5.8,142.6,157.94
26,04/21/2021 11:57 AM,155.69%,8.25,147.9,230.32
27,04/21/2021 12:12 PM,217.98%,16.73,150.7,328.44
28,04/21/2021 12:27 PM,216.07%,16.73,152.0,328.44
29,04/21/2021 12:42 PM,210.73%,16.73,155.9,328.61
30,04/21/2021 12:57 PM,203.61%,16.73,161.5,328.86
31,04/21/2021 1:12 PM,196.77%,16.76,167.4,329.47
32,04/21/2021 1:27 PM,190.39%,16.77,173.3,329.9
33,04/21/2021 1:42 PM,184.42%,16.77,179.0,330.15
34,04/21/2021 1:57 PM,178.65%,16.77,184.9,330.4
35,04/21/2021 2:13 PM,173.17%,16.77,190.9,330.65
36,04/21/2021 2:27 PM,167.81%,16.77,197.2,330.9
37,04/21/2021 2:42 PM,163.16%,16.77,203.0,331.15
38,04/21/2021 2:57 PM,161.00%,17.16,208.6,335.83
39,04/21/2021 3:12 PM,156.89%,17.16,214.2,336.08
40,04/21/2021 3:28 PM,152.80%,17.16,220.1,336.33
41,04/21/2021 3:42 PM,148.85%,17.16,226.1,336.58
42,04/21/2021 3:57 PM,145.11%,17.16,232.1,336.83
43,04/21/2021 4:12 PM,141.25%,17.16,238.6,337.08
44,04/21/2021 4:27 PM,137.79%,17.25,245.6,338.35
45,04/21/2021 4:42 PM,135.84%,17.25,249.1,338.43
46,04/21/2021 4:57 PM,135.26%,17.25,250.2,338.43
47,04/21/2021 5:12 PM,134.58%,17.25,251.5,338.43
48,04/21/2021 5:27 PM,133.91%,17.25,252.7,338.43
49,04/21/2021 5:43 PM,133.25%,17.25,254.0,338.43
50,04/21/2021 5:58 PM,132.60%,17.25,255.2,338.43
51,04/21/2021 6:12 PM,131.96%,17.25,256.5,338.43
52,04/21/2021 6:28 PM,131.29%,17.25,257.8,338.43
53,04/21/2021 6:42 PM,130.40%,17.25,259.5,338.43
54,04/21/2021 6:57 PM,129.53%,17.25,261.3,338.43
55,04/21/2021 7:12 PM,128.66%,17.25,263.0,338.43
56,04/21/2021 7:27 PM,127.81%,17.25,264.8,338.43
57,04/21/2021 7:42 PM,126.98%,17.25,266.5,338.43
58,04/21/2021 7:57 PM,126.15%,17.25,268.3,338.43
59,04/21/2021 8:14 PM,125.40%,17.25,269.9,338.43
60,04/21/2021 8:27 PM,124.71%,17.25,271.4,338.43
61,04/21/2021 8:42 PM,124.02%,17.25,272.9,338.43
62,04/21/2021 8:57 PM,123.35%,17.25,274.4,338.43
63,04/21/2021 9:12 PM,122.61%,17.25,276.0,338.43
64,04/21/2021 9:27 PM,121.84%,17.25,277.8,338.43
65,04/21/2021 9:43 PM,121.07%,17.25,279.5,338.43
66,04/21/2021 9:57 PM,120.39%,17.25,281.1,338.43
67,04/21/2021 10:12 PM,119.91%,17.25,282.2,338.43
68,04/21/2021 10:27 PM,119.42%,17.25,283.4,338.43
69,04/21/2021 10:42 PM,118.74%,17.25,285.0,338.43
70,04/21/2021 10:57 PM,118.01%,17.25,286.8,338.43
71,04/21/2021 11:12 PM,117.57%,17.25,287.9,338.43
72,04/21/2021 11:27 PM,117.26%,17.25,288.6,338.43
73,04/21/2021 11:42 PM,116.69%,17.25,290.0,338.43
74,04/21/2021 11:57 PM,115.99%,17.25,291.8,338.43
