,Date,DL,Tons,Direct,Earned
0,04/01/2021 3:43 PM,35.24%,6.95,308.7,108.81
1,04/02/2021 6:58 AM,25.46%,1.01,54.8,13.96
2,04/02/2021 6:59 AM,25.25%,1.01,55.3,13.97
3,04/02/2021 7:28 AM,20.98%,1.01,68.9,14.46
4,04/02/2021 7:43 AM,19.42%,1.01,75.7,14.71
5,04/02/2021 7:58 AM,18.13%,1.01,82.5,14.96
6,04/02/2021 8:13 AM,18.76%,1.15,89.2,16.74
7,04/02/2021 8:28 AM,17.68%,1.15,96.1,16.99
8,04/02/2021 8:43 AM,16.72%,1.15,103.1,17.24
9,04/02/2021 8:58 AM,15.88%,1.15,110.1,17.49
10,04/02/2021 9:13 AM,15.15%,1.15,117.1,17.74
11,04/02/2021 9:28 AM,18.36%,1.59,124.5,22.86
12,04/02/2021 9:43 AM,17.51%,1.59,132.0,23.11
13,04/02/2021 9:58 AM,16.57%,1.59,139.5,23.11
14,04/02/2021 10:13 AM,15.72%,1.59,147.0,23.11
15,04/02/2021 10:28 AM,14.96%,1.59,154.5,23.11
16,04/02/2021 10:43 AM,20.29%,2.24,161.6,32.8
17,04/02/2021 10:58 AM,35.06%,4.62,168.1,58.92
18,04/02/2021 11:13 AM,38.86%,5.31,171.0,66.45
19,04/02/2021 11:28 AM,38.38%,5.31,173.1,66.45
20,04/02/2021 11:43 AM,37.15%,5.31,178.9,66.45
21,04/02/2021 11:58 AM,35.72%,5.31,186.0,66.45
22,04/02/2021 12:13 PM,34.38%,5.31,193.3,66.45
23,04/02/2021 12:28 PM,33.14%,5.31,200.5,66.45
24,04/02/2021 12:43 PM,43.06%,6.94,207.8,89.48
25,04/02/2021 12:58 PM,41.61%,6.94,215.0,89.48
26,04/02/2021 1:13 PM,42.75%,7.44,222.3,95.02
27,04/02/2021 1:28 PM,41.40%,7.44,229.5,95.02
28,04/02/2021 1:43 PM,43.45%,8.09,235.0,102.1
29,04/02/2021 1:58 PM,42.86%,8.09,238.2,102.1
30,04/02/2021 2:13 PM,42.42%,8.09,240.7,102.1
31,04/02/2021 2:28 PM,42.00%,8.09,243.1,102.1
32,04/02/2021 2:43 PM,41.63%,8.09,245.3,102.1
33,04/02/2021 2:58 PM,41.29%,8.09,247.3,102.1
34,04/02/2021 3:13 PM,40.93%,8.09,249.4,102.1
35,04/02/2021 3:43 PM,48.90%,10.1,253.9,124.18
36,04/02/2021 3:58 PM,48.47%,10.1,256.2,124.18
37,04/02/2021 4:13 PM,48.05%,10.1,258.4,124.18
38,04/02/2021 4:28 PM,47.64%,10.1,260.7,124.18
39,04/02/2021 4:43 PM,47.23%,10.1,262.9,124.18
40,04/02/2021 4:58 PM,46.81%,10.1,265.3,124.18
41,04/02/2021 5:13 PM,46.46%,10.1,267.3,124.18
42,04/02/2021 5:28 PM,48.25%,10.49,269.3,129.91
43,04/02/2021 5:43 PM,52.18%,11.41,271.3,141.55
44,04/02/2021 5:58 PM,51.80%,11.41,273.3,141.55
45,04/02/2021 6:13 PM,51.42%,11.41,275.3,141.55
46,04/02/2021 6:28 PM,51.05%,11.41,277.3,141.55
47,04/02/2021 6:43 PM,50.69%,11.41,279.3,141.55
48,04/02/2021 6:59 PM,50.33%,11.41,281.3,141.55
49,04/02/2021 7:13 PM,50.61%,11.57,283.3,143.36
50,04/02/2021 7:28 PM,50.29%,11.57,285.1,143.36
51,04/02/2021 7:43 PM,50.14%,11.57,285.9,143.36
52,04/02/2021 7:58 PM,50.05%,11.57,286.4,143.36
53,04/02/2021 8:13 PM,49.97%,11.57,286.9,143.36
54,04/02/2021 8:28 PM,49.88%,11.57,287.4,143.36
55,04/02/2021 8:43 PM,49.79%,11.57,287.9,143.36
56,04/02/2021 8:58 PM,49.71%,11.57,288.4,143.36
57,04/02/2021 9:28 PM,49.54%,11.57,289.4,143.36
58,04/02/2021 9:43 PM,49.45%,11.57,289.9,143.36
59,04/02/2021 9:58 PM,49.37%,11.57,290.4,143.36
60,04/02/2021 10:13 PM,49.28%,11.57,290.9,143.36
61,04/02/2021 10:28 PM,49.20%,11.57,291.4,143.36
62,04/02/2021 10:43 PM,49.11%,11.57,291.9,143.36
63,04/02/2021 10:58 PM,49.03%,11.57,292.4,143.36
64,04/02/2021 11:13 PM,48.94%,11.57,292.9,143.36
65,04/02/2021 11:28 PM,48.86%,11.57,293.4,143.36
66,04/02/2021 11:43 PM,48.78%,11.57,293.9,143.36
67,04/02/2021 11:58 PM,48.69%,11.57,294.4,143.36
