,Date,DL,Tons,Direct,Earned,EVA
0,06/26/2021 11:49 PM,0.00%,0.0,22.6,0.0,0.0
1,06/28/2021 5:34 AM,0.00%,0.0,16.9,0.0,0.0
2,06/28/2021 5:49 AM,0.00%,0.0,21.6,0.0,0.0
3,06/28/2021 6:04 AM,0.00%,0.0,26.4,0.0,0.0
4,06/28/2021 6:19 AM,0.00%,0.0,30.8,0.0,0.0
5,06/28/2021 6:34 AM,0.00%,0.0,35.7,0.0,0.0
6,06/28/2021 6:49 AM,0.00%,0.0,40.2,0.0,0.0
7,06/28/2021 7:04 AM,0.00%,0.0,44.9,0.0,0.0
8,06/28/2021 7:19 AM,18.52%,0.8,49.7,9.2,2.4
9,06/28/2021 7:34 AM,16.90%,0.8,54.4,9.2,2.4
10,06/28/2021 7:49 AM,15.98%,0.82,59.2,9.45,2.4
11,06/28/2021 8:04 AM,13.95%,0.82,67.8,9.45,2.4
12,06/28/2021 8:34 AM,11.75%,0.82,80.4,9.45,2.4
13,06/28/2021 8:49 AM,11.06%,0.82,85.4,9.45,2.4
14,06/28/2021 9:04 AM,10.43%,0.82,90.7,9.45,2.4
15,06/28/2021 9:19 AM,9.82%,0.82,96.3,9.45,2.4
16,06/28/2021 9:34 AM,9.34%,0.82,101.2,9.45,2.4
17,06/28/2021 9:49 AM,8.86%,0.82,106.7,9.45,2.4
18,06/28/2021 10:04 AM,21.45%,2.09,111.4,23.89,5.9
19,06/28/2021 10:19 AM,20.60%,2.09,116.0,23.89,5.9
20,06/28/2021 10:34 AM,20.96%,2.18,120.6,25.28,5.9
21,06/28/2021 10:49 AM,20.24%,2.18,124.9,25.28,5.9
22,06/28/2021 11:04 AM,19.87%,2.18,127.2,25.28,5.9
23,06/28/2021 11:19 AM,19.51%,2.18,129.6,25.28,5.9
24,06/28/2021 11:34 AM,18.91%,2.18,133.7,25.28,5.9
25,06/28/2021 11:49 AM,18.20%,2.18,138.9,25.28,5.9
26,06/28/2021 12:05 PM,17.49%,2.18,144.5,25.28,5.9
27,06/28/2021 12:19 PM,16.88%,2.18,149.8,25.28,5.9
28,06/28/2021 12:34 PM,16.34%,2.18,154.7,25.28,5.9
29,06/28/2021 12:49 PM,20.96%,2.87,160.3,33.59,11.0
30,06/28/2021 1:04 PM,22.61%,3.2,165.2,37.34,12.2
31,06/28/2021 1:19 PM,23.39%,3.38,171.0,40.01,12.2
32,06/28/2021 1:34 PM,22.72%,3.38,176.1,40.01,12.2
33,06/28/2021 1:49 PM,22.58%,3.38,177.2,40.01,12.2
34,06/28/2021 2:05 PM,22.46%,3.38,178.2,40.01,12.2
35,06/28/2021 2:19 PM,22.34%,3.38,179.1,40.01,12.2
36,06/28/2021 2:34 PM,22.22%,3.38,180.1,40.01,12.2
37,06/28/2021 2:49 PM,22.16%,3.38,180.6,40.01,12.2
38,06/28/2021 3:04 PM,22.10%,3.38,181.0,40.01,12.2
39,06/28/2021 3:19 PM,22.07%,3.38,181.3,40.01,12.2
40,06/28/2021 3:34 PM,21.99%,3.38,181.9,40.01,12.2
41,06/28/2021 3:49 PM,21.74%,3.38,184.0,40.01,12.2
42,06/28/2021 4:19 PM,21.21%,3.38,188.6,40.01,12.2
43,06/28/2021 4:34 PM,20.93%,3.38,191.1,40.01,12.2
44,06/28/2021 4:49 PM,22.02%,3.57,193.6,42.64,12.2
45,06/28/2021 5:04 PM,21.76%,3.57,196.0,42.64,12.2
46,06/28/2021 5:19 PM,21.46%,3.57,198.6,42.64,12.2
47,06/28/2021 5:35 PM,21.20%,3.57,201.1,42.64,12.2
48,06/28/2021 5:49 PM,24.19%,4.15,203.6,49.27,16.0
49,06/28/2021 6:19 PM,24.24%,4.24,208.6,50.57,16.0
50,06/28/2021 6:34 PM,24.77%,4.36,211.0,52.25,16.0
51,06/28/2021 6:49 PM,25.34%,4.49,213.4,54.06,16.0
52,06/28/2021 7:05 PM,25.09%,4.49,215.4,54.06,16.0
53,06/28/2021 7:20 PM,24.83%,4.49,217.7,54.06,16.0
54,06/28/2021 8:05 PM,24.09%,4.49,224.5,54.06,16.0
55,06/28/2021 8:20 PM,23.82%,4.49,227.0,54.06,16.0
56,06/28/2021 8:35 PM,23.56%,4.49,229.5,54.06,16.0
57,06/28/2021 8:49 PM,23.91%,4.58,231.8,55.43,16.0
58,06/28/2021 9:05 PM,23.66%,4.58,234.4,55.48,16.0
59,06/28/2021 9:20 PM,23.55%,4.58,236.7,55.73,16.0
60,06/28/2021 9:35 PM,23.40%,4.58,238.6,55.85,16.0
61,06/28/2021 9:50 PM,0.00%,0.0,0.0,0.0,0.0
62,06/28/2021 10:04 PM,24.08%,4.75,240.5,57.92,16.0
63,06/28/2021 10:20 PM,23.98%,4.75,242.6,58.19,16.0
64,06/28/2021 10:34 PM,23.88%,4.75,244.7,58.44,16.0
65,06/28/2021 10:49 PM,23.87%,4.75,246.9,58.94,16.0
66,06/28/2021 11:04 PM,23.85%,4.75,249.2,59.44,16.0
67,06/28/2021 11:20 PM,23.80%,4.75,251.4,59.82,16.0
68,06/28/2021 11:34 PM,23.72%,4.75,253.2,60.06,16.0
69,06/28/2021 11:49 PM,23.62%,4.75,255.4,60.32,16.0
