,Date,DL,Tons,Direct,Earned,EVA
0,06/08/2021 11:49 PM,109.02%,23.69,308.3,336.13,82.0
1,06/09/2021 5:34 AM,85.67%,1.33,22.7,19.42,15.1
2,06/09/2021 5:48 AM,125.65%,2.45,28.3,35.57,25.4
3,06/09/2021 6:04 AM,116.86%,2.73,34.1,39.8,31.0
4,06/09/2021 6:19 AM,100.61%,2.73,39.8,40.05,31.0
5,06/09/2021 6:34 AM,88.46%,2.73,45.6,40.3,31.0
6,06/09/2021 6:49 AM,81.82%,2.73,49.6,40.55,31.0
7,06/09/2021 7:04 AM,73.30%,2.73,55.7,40.81,31.0
8,06/09/2021 7:19 AM,70.16%,3.0,63.8,44.78,34.9
9,06/09/2021 7:49 AM,65.33%,3.3,75.8,49.54,38.7
10,06/09/2021 8:04 AM,75.19%,4.12,81.8,61.53,42.6
11,06/09/2021 8:19 AM,70.25%,4.12,87.9,61.78,42.6
12,06/09/2021 8:34 AM,66.50%,4.15,93.8,62.39,42.6
13,06/09/2021 8:49 AM,68.51%,4.57,100.2,68.66,48.4
14,06/09/2021 9:04 AM,65.10%,4.57,105.8,68.9,48.4
15,06/09/2021 9:19 AM,62.13%,4.6,111.8,69.48,48.4
16,06/09/2021 9:34 AM,59.00%,4.6,118.2,69.74,48.4
17,06/09/2021 9:49 AM,59.80%,4.88,123.8,74.05,53.6
18,06/09/2021 10:04 AM,60.09%,5.16,130.2,78.2,57.3
19,06/09/2021 10:19 AM,57.85%,5.16,135.6,78.45,57.3
20,06/09/2021 10:34 AM,56.12%,5.18,140.8,79.03,57.3
21,06/09/2021 10:49 AM,59.76%,5.73,145.6,87.03,63.7
22,06/09/2021 11:04 AM,58.57%,5.73,149.0,87.25,63.7
23,06/09/2021 11:19 AM,57.61%,5.73,151.5,87.25,63.7
24,06/09/2021 11:34 AM,56.06%,5.73,155.7,87.28,63.7
25,06/09/2021 11:49 AM,64.94%,6.95,161.4,104.83,79.2
26,06/09/2021 12:04 PM,62.84%,6.95,167.2,105.08,79.2
27,06/09/2021 12:19 PM,60.91%,6.95,172.9,105.33,79.2
28,06/09/2021 12:34 PM,59.09%,6.95,178.7,105.58,79.2
29,06/09/2021 12:49 PM,57.39%,6.95,184.4,105.83,79.2
30,06/09/2021 1:05 PM,55.76%,6.95,190.3,106.1,79.2
31,06/09/2021 1:19 PM,54.41%,6.95,195.4,106.33,79.2
32,06/09/2021 1:35 PM,52.92%,6.95,201.4,106.6,79.2
33,06/09/2021 1:50 PM,51.77%,6.95,205.8,106.55,79.2
34,06/09/2021 2:04 PM,52.87%,7.27,210.2,111.15,82.9
35,06/09/2021 2:19 PM,53.46%,7.55,215.3,115.11,88.3
36,06/09/2021 2:34 PM,52.25%,7.55,220.3,115.11,88.3
37,06/09/2021 3:05 PM,57.39%,8.68,228.6,131.18,95.2
38,06/09/2021 3:19 PM,60.20%,9.26,231.6,139.41,101.7
39,06/09/2021 3:34 PM,59.27%,9.26,235.2,139.41,101.7
40,06/09/2021 3:50 PM,58.54%,9.26,238.2,139.41,101.7
41,06/09/2021 4:04 PM,57.86%,9.26,241.0,139.41,101.7
42,06/09/2021 4:19 PM,57.10%,9.26,244.2,139.41,101.7
43,06/09/2021 4:34 PM,56.41%,9.26,247.2,139.41,101.7
44,06/09/2021 4:49 PM,61.26%,10.24,250.2,153.25,119.5
45,06/09/2021 5:04 PM,60.53%,10.24,253.2,153.25,119.5
46,06/09/2021 5:20 PM,64.71%,11.12,256.2,165.77,131.7
47,06/09/2021 5:34 PM,63.96%,11.12,259.2,165.77,131.7
48,06/09/2021 5:50 PM,64.74%,11.4,262.2,169.72,137.1
49,06/09/2021 6:04 PM,64.01%,11.4,265.2,169.72,137.1
50,06/09/2021 6:19 PM,65.85%,11.88,268.2,176.59,142.8
51,06/09/2021 6:34 PM,66.55%,12.15,271.2,180.47,145.6
52,06/09/2021 6:49 PM,67.50%,12.48,274.2,185.07,149.3
53,06/09/2021 7:04 PM,66.77%,12.48,277.2,185.07,149.3
54,06/09/2021 7:19 PM,66.06%,12.48,280.2,185.07,149.3
55,06/09/2021 7:34 PM,65.41%,12.48,283.0,185.07,149.3
56,06/09/2021 7:49 PM,64.78%,12.48,285.7,185.07,149.3
57,06/09/2021 8:05 PM,64.12%,12.48,288.6,185.07,149.3
58,06/09/2021 8:19 PM,63.56%,12.48,291.2,185.07,149.3
59,06/09/2021 8:34 PM,67.06%,13.32,293.9,197.05,165.1
60,06/09/2021 8:49 PM,66.52%,13.32,296.2,197.05,165.1
61,06/09/2021 9:04 PM,65.91%,13.32,299.0,197.05,165.1
62,06/09/2021 9:19 PM,68.48%,14.0,301.7,206.6,176.2
63,06/09/2021 9:34 PM,70.61%,14.56,304.0,214.63,182.2
64,06/09/2021 9:49 PM,70.37%,14.56,305.0,214.63,182.2
65,06/09/2021 10:04 PM,70.10%,14.56,306.2,214.63,182.2
66,06/09/2021 10:19 PM,71.42%,14.98,308.9,220.62,187.9
67,06/09/2021 10:34 PM,72.03%,15.25,311.5,224.35,191.1
68,06/09/2021 10:49 PM,71.40%,15.25,314.2,224.35,191.1
69,06/09/2021 11:04 PM,70.74%,15.25,317.1,224.35,191.1
70,06/09/2021 11:19 PM,70.13%,15.25,319.9,224.35,191.1
71,06/09/2021 11:34 PM,69.54%,15.25,322.6,224.35,191.1
72,06/09/2021 11:49 PM,68.95%,15.25,325.4,224.35,191.1
