,Date,DL,Tons,Direct,Earned,EVA
0,06/07/2021 11:47 PM,74.59%,21.01,322.9,240.83,89.8
1,06/08/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/08/2021 5:47 AM,0.00%,0.0,0.3,0.0,0.0
3,06/08/2021 6:02 AM,0.00%,0.0,1.5,0.0,0.0
4,06/08/2021 6:17 AM,0.00%,0.0,6.8,0.0,0.0
5,06/08/2021 6:32 AM,0.00%,0.0,12.6,0.0,0.0
6,06/08/2021 6:47 AM,113.96%,1.85,18.6,21.16,16.0
7,06/08/2021 7:02 AM,86.17%,1.85,24.6,21.16,16.0
8,06/08/2021 7:17 AM,81.02%,2.2,31.0,25.12,30.9
9,06/08/2021 7:32 AM,92.20%,3.02,37.5,34.58,37.9
10,06/08/2021 7:47 AM,78.58%,3.02,44.0,34.58,37.9
11,06/08/2021 8:02 AM,103.23%,4.53,50.5,52.13,37.9
12,06/08/2021 8:32 AM,81.55%,4.53,63.9,52.13,37.9
13,06/08/2021 8:47 AM,73.76%,4.53,70.7,52.13,37.9
14,06/08/2021 9:02 AM,105.56%,7.09,77.4,81.74,40.8
15,06/08/2021 9:17 AM,97.10%,7.09,84.2,81.74,40.8
16,06/08/2021 9:32 AM,100.59%,7.94,90.9,91.47,40.8
17,06/08/2021 9:47 AM,101.70%,8.61,97.6,99.24,46.2
18,06/08/2021 10:02 AM,108.21%,9.79,104.3,112.89,46.7
19,06/08/2021 10:17 AM,101.63%,9.79,111.1,112.89,46.7
20,06/08/2021 10:32 AM,95.84%,9.79,117.8,112.89,46.7
21,06/08/2021 10:47 AM,99.51%,10.74,124.3,123.68,62.5
22,06/08/2021 11:02 AM,94.56%,10.74,130.8,123.68,62.5
23,06/08/2021 11:17 AM,90.08%,10.74,137.3,123.68,62.5
24,06/08/2021 11:32 AM,86.41%,10.8,144.0,124.4,65.2
25,06/08/2021 11:47 AM,94.08%,12.29,150.3,141.43,83.5
26,06/08/2021 12:02 PM,90.91%,12.29,155.6,141.43,83.5
27,06/08/2021 12:17 PM,90.04%,12.29,157.1,141.43,83.5
28,06/08/2021 12:32 PM,89.00%,12.29,158.9,141.43,83.5
29,06/08/2021 12:47 PM,86.02%,12.29,164.4,141.43,83.5
30,06/08/2021 1:02 PM,83.03%,12.29,170.3,141.43,83.5
31,06/08/2021 1:17 PM,80.22%,12.29,176.3,141.43,83.5
32,06/08/2021 1:33 PM,77.68%,12.29,182.1,141.43,83.5
33,06/08/2021 1:47 PM,76.34%,12.42,187.3,142.99,87.2
34,06/08/2021 2:03 PM,86.29%,14.46,193.1,166.58,87.2
35,06/08/2021 2:18 PM,83.79%,14.46,198.8,166.58,87.2
36,06/08/2021 2:32 PM,93.09%,16.5,204.3,190.18,87.2
37,06/08/2021 2:47 PM,91.08%,16.5,208.8,190.18,87.2
38,06/08/2021 3:03 PM,89.26%,16.5,213.1,190.18,87.2
39,06/08/2021 3:33 PM,93.50%,18.02,221.8,207.39,151.3
40,06/08/2021 3:47 PM,91.64%,18.02,226.3,207.39,151.3
41,06/08/2021 4:03 PM,89.86%,18.02,230.8,207.39,151.3
42,06/08/2021 4:18 PM,91.27%,18.68,235.6,215.04,156.3
43,06/08/2021 4:32 PM,89.67%,18.68,239.8,215.04,156.3
44,06/08/2021 4:47 PM,89.14%,18.68,241.2,215.04,156.3
45,06/08/2021 5:02 PM,88.54%,18.68,242.9,215.04,156.3
46,06/08/2021 5:17 PM,87.94%,18.68,244.5,215.04,156.3
47,06/08/2021 5:32 PM,87.49%,18.68,245.8,215.04,156.3
48,06/08/2021 5:47 PM,87.05%,18.68,247.0,215.04,156.3
49,06/08/2021 6:02 PM,86.61%,18.68,248.3,215.04,156.3
50,06/08/2021 6:17 PM,86.02%,18.68,250.0,215.04,156.3
51,06/08/2021 6:32 PM,85.51%,18.68,251.5,215.04,156.3
52,06/08/2021 6:48 PM,84.95%,18.68,253.2,215.04,156.3
53,06/08/2021 7:02 PM,84.36%,18.68,254.9,215.04,156.3
54,06/08/2021 7:17 PM,83.79%,18.68,256.7,215.04,156.3
55,06/08/2021 7:32 PM,83.22%,18.68,258.4,215.04,156.3
56,06/08/2021 7:47 PM,82.66%,18.68,260.2,215.04,156.3
57,06/08/2021 8:02 PM,82.09%,18.68,262.0,215.04,156.3
58,06/08/2021 8:18 PM,81.46%,18.68,264.0,215.04,156.3
59,06/08/2021 8:32 PM,80.85%,18.68,266.0,215.04,156.3
60,06/08/2021 8:47 PM,80.25%,18.68,268.0,215.04,156.3
61,06/08/2021 9:02 PM,79.65%,18.68,270.0,215.04,156.3
62,06/08/2021 9:33 PM,78.49%,18.68,274.0,215.04,156.3
63,06/08/2021 9:47 PM,77.99%,18.68,275.7,215.04,156.3
64,06/08/2021 10:03 PM,77.50%,18.68,277.5,215.04,156.3
65,06/08/2021 10:17 PM,76.95%,18.68,279.5,215.04,156.3
66,06/08/2021 10:33 PM,76.40%,18.68,281.5,215.04,156.3
67,06/08/2021 10:47 PM,76.05%,18.68,282.8,215.04,156.3
68,06/08/2021 11:02 PM,75.84%,18.68,283.5,215.04,156.3
69,06/08/2021 11:17 PM,75.46%,18.68,285.0,215.04,156.3
70,06/08/2021 11:32 PM,74.93%,18.68,287.0,215.04,156.3
71,06/08/2021 11:47 PM,74.42%,18.68,289.0,215.04,156.3
