,Date,DL,Tons,Direct,Earned
0,03/24/2021 11:59 PM,57.45%,12.95,319.8,183.71
1,03/25/2021 5:29 AM,2.02%,0.03,20.4,0.41
2,03/25/2021 5:43 AM,1.52%,0.03,27.1,0.41
3,03/25/2021 5:59 AM,1.22%,0.03,33.8,0.41
4,03/25/2021 6:14 AM,1.01%,0.03,40.6,0.41
5,03/25/2021 6:29 AM,91.49%,3.05,47.3,43.3
6,03/25/2021 6:44 AM,80.07%,3.05,54.1,43.3
7,03/25/2021 6:59 AM,71.18%,3.05,60.8,43.3
8,03/25/2021 7:14 AM,64.07%,3.05,67.6,43.3
9,03/25/2021 7:29 AM,58.25%,3.05,74.3,43.3
10,03/25/2021 7:59 AM,49.61%,3.07,87.8,43.57
11,03/25/2021 8:14 AM,117.39%,7.82,94.6,111.03
12,03/25/2021 8:29 AM,117.77%,8.41,101.3,119.34
13,03/25/2021 8:44 AM,109.96%,8.41,108.5,119.34
14,03/25/2021 8:59 AM,117.09%,9.48,114.8,134.47
15,03/25/2021 9:29 AM,105.55%,9.55,128.3,135.46
16,03/25/2021 9:59 AM,126.00%,12.53,141.1,177.78
17,03/25/2021 10:14 AM,121.21%,12.53,146.7,177.78
18,03/25/2021 10:29 AM,116.27%,12.53,152.9,177.78
19,03/25/2021 10:44 AM,124.16%,13.94,159.3,197.76
20,03/25/2021 10:59 AM,120.82%,13.94,163.7,197.76
21,03/25/2021 11:29 AM,116.16%,13.94,170.3,197.76
22,03/25/2021 11:44 AM,112.39%,13.94,176.0,197.76
23,03/25/2021 11:59 AM,108.42%,13.94,182.4,197.76
24,03/25/2021 12:29 PM,100.98%,13.94,195.8,197.76
25,03/25/2021 12:44 PM,97.99%,13.99,202.6,198.51
26,03/25/2021 12:59 PM,94.83%,13.99,209.3,198.51
27,03/25/2021 1:14 PM,91.86%,13.99,216.1,198.51
28,03/25/2021 1:29 PM,89.27%,14.02,222.9,198.99
29,03/25/2021 2:14 PM,82.49%,14.02,241.2,198.99
30,03/25/2021 2:29 PM,80.51%,14.02,247.2,198.99
31,03/25/2021 2:44 PM,90.47%,16.08,252.2,228.2
32,03/25/2021 2:59 PM,89.08%,16.1,256.4,228.42
33,03/25/2021 3:14 PM,87.51%,16.1,261.0,228.42
34,03/25/2021 3:44 PM,85.30%,16.1,267.8,228.42
35,03/25/2021 3:59 PM,84.93%,16.1,269.0,228.42
36,03/25/2021 4:14 PM,84.40%,16.1,270.6,228.42
37,03/25/2021 4:29 PM,83.86%,16.1,272.4,228.42
38,03/25/2021 4:44 PM,83.32%,16.1,274.1,228.42
39,03/25/2021 4:59 PM,82.80%,16.1,275.9,228.42
40,03/25/2021 5:29 PM,81.76%,16.1,279.4,228.42
41,03/25/2021 5:44 PM,81.25%,16.1,281.1,228.42
42,03/25/2021 5:59 PM,78.46%,16.1,291.1,228.42
43,03/25/2021 6:14 PM,77.99%,16.1,292.9,228.42
44,03/25/2021 6:44 PM,77.07%,16.1,296.4,228.42
45,03/25/2021 6:59 PM,76.62%,16.1,298.1,228.42
46,03/25/2021 7:14 PM,76.17%,16.1,299.9,228.42
47,03/25/2021 7:29 PM,75.73%,16.1,301.6,228.42
48,03/25/2021 7:44 PM,75.29%,16.1,303.4,228.42
49,03/25/2021 7:59 PM,74.86%,16.1,305.1,228.42
50,03/25/2021 8:29 PM,74.10%,16.1,308.3,228.42
51,03/25/2021 8:44 PM,73.75%,16.1,309.7,228.42
52,03/25/2021 8:59 PM,73.40%,16.1,311.2,228.42
53,03/25/2021 10:44 PM,71.34%,16.1,320.2,228.42
54,03/25/2021 10:59 PM,71.00%,16.1,321.7,228.42
55,03/25/2021 11:14 PM,70.67%,16.1,323.2,228.42
56,03/25/2021 11:29 PM,70.35%,16.1,324.7,228.42
57,03/25/2021 11:44 PM,70.02%,16.1,326.2,228.42
58,03/25/2021 11:59 PM,69.70%,16.1,327.7,228.42
