,Date,DL,Tons,Direct,Earned
0,03/17/2021 1:26 AM,28.93%,0.56,293.9,85.02
1,03/17/2021 1:42 AM,28.93%,0.56,293.9,85.02
2,03/17/2021 1:59 AM,29.68%,0.72,293.9,87.21
3,03/17/2021 2:12 AM,29.68%,0.72,293.9,87.21
4,03/17/2021 2:27 AM,29.68%,0.72,293.9,87.21
5,03/17/2021 2:44 AM,29.68%,0.72,293.9,87.21
6,03/17/2021 2:57 AM,29.68%,0.72,293.9,87.21
7,03/17/2021 3:11 AM,0.00%,0.72,0.0,10.15
8,03/17/2021 3:25 AM,0.00%,0.72,0.0,10.15
9,03/17/2021 3:42 AM,0.00%,0.72,0.0,10.15
10,03/17/2021 3:59 AM,0.00%,0.72,0.0,10.15
11,03/17/2021 4:25 AM,0.00%,0.72,0.0,10.15
12,03/17/2021 4:43 AM,0.00%,0.72,0.0,10.15
13,03/17/2021 4:57 AM,127.39%,0.72,13.0,16.52
14,03/17/2021 5:25 AM,83.40%,0.72,23.5,19.63
15,03/17/2021 5:44 AM,69.23%,0.72,31.9,22.08
16,03/17/2021 5:59 AM,61.94%,0.72,38.9,24.08
17,03/17/2021 6:12 AM,57.45%,0.72,45.0,25.82
18,03/17/2021 6:25 AM,54.00%,0.72,51.0,27.55
19,03/17/2021 6:42 AM,50.34%,0.72,59.0,29.67
20,03/17/2021 6:57 AM,47.65%,0.72,66.0,31.42
21,03/17/2021 7:10 AM,45.73%,0.72,72.0,32.93
22,03/17/2021 7:27 AM,43.68%,0.72,80.0,34.92
23,03/17/2021 7:44 AM,41.99%,0.72,87.9,36.9
24,03/17/2021 8:00 AM,40.74%,0.72,94.9,38.65
25,03/17/2021 8:12 AM,39.79%,0.72,101.0,40.17
26,03/17/2021 8:25 AM,38.95%,0.72,107.0,41.68
27,03/17/2021 8:40 AM,38.10%,0.72,114.0,43.43
28,03/17/2021 9:12 AM,57.00%,2.56,129.0,73.5
29,03/17/2021 9:26 AM,76.47%,4.53,135.0,103.23
30,03/17/2021 9:40 AM,79.39%,5.06,141.8,112.6
31,03/17/2021 9:55 AM,77.16%,5.06,147.8,114.01
32,03/17/2021 10:19 AM,74.11%,5.06,157.1,116.46
33,03/17/2021 10:25 AM,73.36%,5.06,159.8,117.26
34,03/17/2021 10:40 AM,71.79%,5.06,165.9,119.1
35,03/17/2021 10:57 AM,70.68%,5.06,171.1,120.89
36,03/17/2021 11:14 AM,69.87%,5.06,175.4,122.58
37,03/17/2021 11:27 AM,68.98%,5.06,179.9,124.09
38,03/17/2021 11:44 AM,67.53%,5.06,186.7,126.07
39,03/17/2021 11:57 AM,66.49%,5.06,191.9,127.59
40,03/17/2021 12:10 PM,65.48%,5.06,197.4,129.26
41,03/17/2021 12:29 PM,64.26%,5.06,205.9,132.3
42,03/17/2021 12:40 PM,63.62%,5.06,210.8,134.13
43,03/17/2021 12:55 PM,62.79%,5.68,217.6,136.63
44,03/17/2021 1:14 PM,61.82%,5.68,226.2,139.8
45,03/17/2021 1:25 PM,61.29%,6.06,231.1,141.63
46,03/17/2021 1:40 PM,60.68%,6.06,237.5,144.12
47,03/17/2021 1:57 PM,60.09%,6.06,244.2,146.72
48,03/17/2021 2:10 PM,59.69%,7.28,248.9,148.57
49,03/17/2021 2:27 PM,59.23%,7.28,255.2,151.12
50,03/17/2021 2:40 PM,61.27%,7.7,259.6,159.04
51,03/17/2021 2:55 PM,60.96%,7.7,264.6,161.29
52,03/17/2021 3:12 PM,60.62%,7.7,269.9,163.64
53,03/17/2021 3:44 PM,60.18%,7.7,277.2,166.79
54,03/17/2021 3:55 PM,60.10%,7.7,277.5,166.79
55,03/17/2021 4:14 PM,59.74%,8.79,279.6,167.02
56,03/17/2021 4:25 PM,59.49%,8.79,281.1,167.21
57,03/17/2021 4:42 PM,60.05%,8.97,283.3,170.12
58,03/17/2021 4:59 PM,59.93%,9.02,285.6,171.14
59,03/17/2021 5:10 PM,59.69%,9.02,287.1,171.33
60,03/17/2021 5:27 PM,59.32%,9.02,289.3,171.61
61,03/17/2021 5:40 PM,59.04%,9.02,291.1,171.83
62,03/17/2021 6:12 PM,58.37%,9.02,295.3,172.36
63,03/17/2021 6:29 PM,58.02%,9.02,297.6,172.64
64,03/17/2021 6:44 PM,57.71%,9.02,299.6,172.89
65,03/17/2021 6:59 PM,57.41%,9.02,301.6,173.14
66,03/17/2021 7:12 PM,57.16%,9.02,303.3,173.36
67,03/17/2021 7:25 PM,56.90%,9.02,305.1,173.58
68,03/17/2021 7:44 PM,56.54%,9.02,307.6,173.89
69,03/17/2021 7:55 PM,56.33%,9.02,309.1,174.08
70,03/17/2021 8:14 PM,55.97%,9.02,311.6,174.39
71,03/17/2021 8:25 PM,55.77%,9.02,313.1,174.58
72,03/17/2021 8:40 PM,55.49%,9.02,315.1,174.83
73,03/17/2021 8:55 PM,55.25%,9.02,316.9,175.08
74,03/17/2021 9:10 PM,55.03%,9.02,318.6,175.33
75,03/17/2021 9:29 PM,56.04%,9.3,320.5,179.6
76,03/17/2021 9:42 PM,55.87%,9.3,321.9,179.82
77,03/17/2021 10:11 PM,55.55%,9.3,324.3,180.12
78,03/17/2021 10:29 PM,68.65%,12.33,324.9,223.05
79,03/17/2021 10:44 PM,68.37%,12.33,326.6,223.28
80,03/17/2021 10:55 PM,68.16%,12.33,327.9,223.47
81,03/17/2021 11:10 PM,67.87%,12.33,329.6,223.72
82,03/17/2021 11:29 PM,67.51%,12.33,331.8,224.03
83,03/17/2021 11:42 PM,67.27%,12.33,333.4,224.25
84,03/17/2021 11:55 PM,67.03%,12.33,334.9,224.47
