,Date,DL,Tons,Direct,Earned,EVA
0,05/27/2021 11:49 PM,120.53%,21.71,297.8,358.91,223.8
1,05/28/2021 5:32 AM,0.00%,0.0,9.9,0.0,0.0
2,05/28/2021 5:48 AM,0.00%,0.0,15.0,0.0,0.0
3,05/28/2021 6:03 AM,124.23%,2.25,20.7,25.73,7.7
4,05/28/2021 6:18 AM,96.65%,2.25,26.6,25.73,7.7
5,05/28/2021 6:33 AM,78.87%,2.25,32.6,25.73,7.7
6,05/28/2021 6:48 AM,66.62%,2.25,38.6,25.73,7.7
7,05/28/2021 7:03 AM,57.66%,2.25,44.6,25.73,7.7
8,05/28/2021 7:18 AM,50.83%,2.25,50.6,25.73,7.7
9,05/28/2021 7:33 AM,45.43%,2.25,56.6,25.73,7.7
10,05/28/2021 7:48 AM,41.09%,2.25,62.6,25.73,7.7
11,05/28/2021 8:03 AM,89.88%,5.12,68.6,61.67,83.9
12,05/28/2021 8:18 AM,82.65%,5.12,74.6,61.67,83.9
13,05/28/2021 8:33 AM,76.54%,5.12,80.6,61.67,83.9
14,05/28/2021 8:48 AM,71.28%,5.12,86.5,61.67,83.9
15,05/28/2021 9:03 AM,68.22%,5.22,92.0,62.77,84.4
16,05/28/2021 9:18 AM,64.37%,5.22,97.5,62.77,84.4
17,05/28/2021 9:33 AM,60.93%,5.22,103.0,62.77,84.4
18,05/28/2021 9:48 AM,57.84%,5.22,108.5,62.77,84.4
19,05/28/2021 10:03 AM,55.07%,5.22,114.0,62.77,84.4
20,05/28/2021 10:18 AM,52.75%,5.22,119.0,62.77,84.4
21,05/28/2021 10:33 AM,50.63%,5.22,124.0,62.77,84.4
22,05/28/2021 10:48 AM,48.58%,5.22,129.2,62.77,84.4
23,05/28/2021 11:03 AM,46.93%,5.22,133.8,62.77,84.4
24,05/28/2021 11:18 AM,46.40%,5.22,135.3,62.77,84.4
25,05/28/2021 11:34 AM,45.74%,5.22,137.3,62.77,34.8
26,05/28/2021 11:48 AM,44.05%,5.22,142.5,62.77,34.8
27,05/28/2021 12:03 PM,49.93%,5.9,147.5,73.64,39.0
28,05/28/2021 12:18 PM,64.85%,8.12,152.5,98.91,53.3
29,05/28/2021 12:33 PM,62.59%,8.12,158.0,98.91,53.3
30,05/28/2021 12:48 PM,60.48%,8.12,163.5,98.91,53.3
31,05/28/2021 1:03 PM,58.52%,8.12,169.0,98.91,53.3
32,05/28/2021 1:18 PM,71.49%,10.37,174.4,124.71,57.9
33,05/28/2021 1:33 PM,98.05%,14.25,179.3,175.84,296.3
34,05/28/2021 1:48 PM,98.71%,14.5,181.2,178.84,296.5
35,05/28/2021 2:03 PM,97.90%,14.5,182.7,178.84,296.5
36,05/28/2021 2:18 PM,97.37%,14.5,183.7,178.84,296.5
37,05/28/2021 2:33 PM,96.41%,14.5,185.5,178.84,296.5
38,05/28/2021 2:48 PM,95.27%,14.5,187.7,178.84,296.5
39,05/28/2021 3:03 PM,94.14%,14.5,190.0,178.84,296.5
40,05/28/2021 3:18 PM,93.04%,14.5,192.2,178.84,296.5
41,05/28/2021 3:33 PM,91.96%,14.5,194.5,178.84,296.5
42,05/28/2021 3:48 PM,91.04%,14.5,196.5,178.84,296.5
43,05/28/2021 4:03 PM,90.23%,14.5,198.2,178.84,296.5
44,05/28/2021 4:18 PM,89.33%,14.5,200.2,178.84,296.5
45,05/28/2021 4:33 PM,88.45%,14.5,202.2,178.84,296.5
46,05/28/2021 4:48 PM,87.58%,14.5,204.2,178.84,296.5
47,05/28/2021 5:03 PM,86.73%,14.5,206.2,178.84,296.5
48,05/28/2021 5:18 PM,85.90%,14.5,208.2,178.84,296.5
49,05/28/2021 5:33 PM,85.08%,14.5,210.2,178.84,296.5
50,05/28/2021 5:48 PM,84.38%,14.5,211.9,178.84,296.5
51,05/28/2021 6:03 PM,83.69%,14.5,213.7,178.84,296.5
52,05/28/2021 6:18 PM,83.01%,14.5,215.4,178.84,296.5
53,05/28/2021 6:33 PM,82.34%,14.5,217.2,178.84,296.5
54,05/28/2021 6:48 PM,81.68%,14.5,218.9,178.84,296.5
55,05/28/2021 7:03 PM,81.04%,14.5,220.7,178.84,296.5
56,05/28/2021 7:18 PM,80.40%,14.5,222.4,178.84,296.5
57,05/28/2021 7:33 PM,79.77%,14.5,224.2,178.84,296.5
58,05/28/2021 7:48 PM,79.63%,14.5,224.6,178.84,296.5
59,05/28/2021 8:03 PM,79.45%,14.5,225.1,178.84,296.5
60,05/28/2021 8:33 PM,79.10%,14.5,226.1,178.84,296.5
61,05/28/2021 8:48 PM,78.92%,14.5,226.6,178.84,296.5
62,05/28/2021 9:03 PM,78.75%,14.5,227.1,178.84,296.5
63,05/28/2021 9:18 PM,78.58%,14.5,227.6,178.84,296.5
64,05/28/2021 9:33 PM,78.40%,14.5,228.1,178.84,296.5
65,05/28/2021 9:48 PM,78.23%,14.5,228.6,178.84,296.5
66,05/28/2021 10:03 PM,78.06%,14.5,229.1,178.84,296.5
67,05/28/2021 10:18 PM,77.89%,14.5,229.6,178.84,296.5
68,05/28/2021 10:33 PM,77.72%,14.5,230.1,178.84,296.5
69,05/28/2021 10:48 PM,77.55%,14.5,230.6,178.84,296.5
70,05/28/2021 11:03 PM,77.39%,14.5,231.1,178.84,296.5
71,05/28/2021 11:18 PM,77.22%,14.5,231.6,178.84,296.5
72,05/28/2021 11:33 PM,77.05%,14.5,232.1,178.84,296.5
73,05/28/2021 11:48 PM,76.89%,14.5,232.6,178.84,296.5
