,Date,DL,Tons,Direct,Earned
0,04/13/2021 11:57 PM,66.29%,9.59,329.4,218.32
1,04/14/2021 5:27 AM,0.00%,0.0,0.0,0.0
2,04/14/2021 5:42 AM,0.00%,0.0,0.2,0.0
3,04/14/2021 5:57 AM,0.00%,0.0,0.9,0.0
4,04/14/2021 6:12 AM,5.74%,0.0,5.8,0.33
5,04/14/2021 6:27 AM,168.73%,0.58,13.1,22.09
6,04/14/2021 6:42 AM,108.80%,0.58,20.8,22.59
7,04/14/2021 6:57 AM,79.58%,0.58,29.0,23.09
8,04/14/2021 7:12 AM,599.80%,17.6,36.8,220.48
9,04/14/2021 7:27 AM,494.26%,17.6,44.7,220.98
10,04/14/2021 7:43 AM,421.88%,17.6,52.5,221.48
11,04/14/2021 7:57 AM,410.85%,18.5,60.5,248.56
12,04/14/2021 8:12 AM,373.96%,19.11,68.5,256.17
13,04/14/2021 9:08 AM,357.89%,22.32,97.7,349.56
14,04/14/2021 10:12 AM,301.40%,22.99,120.4,362.89
15,04/14/2021 10:27 AM,357.78%,26.2,127.8,457.25
16,04/14/2021 10:42 AM,337.95%,26.2,135.3,457.25
17,04/14/2021 10:57 AM,320.65%,26.2,142.6,457.25
18,04/14/2021 11:12 AM,308.73%,26.67,149.9,462.63
19,04/14/2021 11:27 AM,294.48%,26.67,157.1,462.63
20,04/14/2021 11:42 AM,288.63%,27.6,164.0,473.41
21,04/14/2021 11:57 AM,285.29%,28.62,170.1,485.27
22,04/14/2021 12:13 PM,281.28%,28.62,172.5,485.27
23,04/14/2021 12:28 PM,279.53%,28.62,173.6,485.27
24,04/14/2021 12:43 PM,271.43%,28.62,178.8,485.27
25,04/14/2021 12:57 PM,262.29%,28.62,185.0,485.27
26,04/14/2021 1:12 PM,253.06%,28.62,191.8,485.27
27,04/14/2021 1:28 PM,244.46%,28.62,198.5,485.27
28,04/14/2021 1:42 PM,240.91%,29.42,205.3,494.5
29,04/14/2021 1:58 PM,233.47%,29.42,211.8,494.5
30,04/14/2021 2:12 PM,226.52%,29.42,218.3,494.5
31,04/14/2021 2:27 PM,224.56%,30.36,225.0,505.33
32,04/14/2021 2:43 PM,218.33%,30.36,231.5,505.33
33,04/14/2021 2:58 PM,212.64%,30.36,237.7,505.33
34,04/14/2021 3:12 PM,207.19%,30.36,243.9,505.33
35,04/14/2021 3:27 PM,202.01%,30.36,250.2,505.33
36,04/14/2021 3:43 PM,212.62%,31.72,256.4,545.17
37,04/14/2021 3:57 PM,207.70%,31.72,262.5,545.17
38,04/14/2021 4:12 PM,202.82%,31.72,268.8,545.17
39,04/14/2021 4:27 PM,205.44%,33.47,275.2,565.44
40,04/14/2021 4:42 PM,203.34%,33.47,278.1,565.44
41,04/14/2021 4:57 PM,202.92%,33.47,278.7,565.44
42,04/14/2021 5:12 PM,202.31%,33.47,279.5,565.44
43,04/14/2021 5:27 PM,201.59%,33.47,280.5,565.44
44,04/14/2021 5:42 PM,200.82%,33.47,281.6,565.44
45,04/14/2021 5:57 PM,199.93%,33.47,282.8,565.44
46,04/14/2021 6:13 PM,199.05%,33.47,284.1,565.44
47,04/14/2021 6:27 PM,198.18%,33.47,285.3,565.44
48,04/14/2021 6:42 PM,197.31%,33.47,286.6,565.44
49,04/14/2021 6:57 PM,196.45%,33.47,287.8,565.44
50,04/14/2021 7:12 PM,195.60%,33.47,289.1,565.44
51,04/14/2021 7:27 PM,194.76%,33.47,290.3,565.44
52,04/14/2021 7:43 PM,193.89%,33.47,291.6,565.44
53,04/14/2021 7:58 PM,192.90%,33.47,293.1,565.44
54,04/14/2021 8:12 PM,191.92%,33.47,294.6,565.44
55,04/14/2021 8:27 PM,190.95%,33.47,296.1,565.44
56,04/14/2021 8:42 PM,189.94%,33.47,297.7,565.44
57,04/14/2021 8:57 PM,188.83%,33.47,299.4,565.44
58,04/14/2021 9:12 PM,187.73%,33.47,301.2,565.44
59,04/14/2021 9:28 PM,186.75%,33.47,302.8,565.44
60,04/14/2021 9:42 PM,185.83%,33.47,304.3,565.44
61,04/14/2021 9:57 PM,184.82%,33.47,305.9,565.44
62,04/14/2021 10:12 PM,183.96%,33.47,307.4,565.44
63,04/14/2021 10:27 PM,183.21%,33.47,308.6,565.44
64,04/14/2021 10:42 PM,182.29%,33.47,310.2,565.44
65,04/14/2021 10:57 PM,181.46%,33.47,311.6,565.44
66,04/14/2021 11:12 PM,180.93%,33.47,312.5,565.44
67,04/14/2021 11:27 PM,180.30%,33.47,313.6,565.44
68,04/14/2021 11:42 PM,179.40%,33.47,315.2,565.44
69,04/14/2021 11:57 PM,178.40%,33.47,316.9,565.44
