,Date,DL,Tons,Direct,Earned
0,04/07/2021 11:59 PM,138.09%,37.1,370.5,511.68
1,04/08/2021 5:28 AM,0.00%,0.33,12.5,0.0
2,04/08/2021 5:43 AM,0.00%,0.33,19.9,0.0
3,04/08/2021 5:59 AM,0.00%,0.33,27.8,0.0
4,04/08/2021 6:14 AM,0.00%,0.33,35.6,0.0
5,04/08/2021 6:29 AM,0.00%,0.33,43.6,0.0
6,04/08/2021 6:44 AM,98.11%,3.88,51.7,50.73
7,04/08/2021 7:00 AM,84.37%,3.88,60.1,50.73
8,04/08/2021 7:13 AM,73.91%,3.88,68.6,50.73
9,04/08/2021 7:29 AM,65.77%,3.88,77.1,50.73
10,04/08/2021 7:44 AM,59.25%,3.88,85.6,50.73
11,04/08/2021 7:59 AM,53.89%,3.88,94.1,50.73
12,04/08/2021 8:14 AM,50.56%,3.99,102.6,51.89
13,04/08/2021 8:44 AM,103.22%,9.17,119.2,122.99
14,04/08/2021 9:15 AM,95.37%,9.76,135.7,129.4
15,04/08/2021 9:29 AM,91.36%,9.84,143.0,130.6
16,04/08/2021 9:44 AM,96.34%,11.21,151.2,145.62
17,04/08/2021 9:59 AM,92.06%,11.29,159.2,146.51
18,04/08/2021 10:14 AM,87.65%,11.29,167.2,146.51
19,04/08/2021 10:29 AM,99.62%,13.84,175.1,174.47
20,04/08/2021 11:01 AM,93.27%,14.03,190.1,177.33
21,04/08/2021 11:13 AM,92.06%,14.03,192.6,177.33
22,04/08/2021 11:28 AM,91.26%,14.03,194.3,177.33
23,04/08/2021 11:43 AM,88.46%,14.03,200.5,177.33
24,04/08/2021 12:00 PM,85.04%,14.03,208.5,177.33
25,04/08/2021 12:16 PM,86.41%,14.92,216.5,187.1
26,04/08/2021 12:29 PM,83.82%,14.92,223.2,187.1
27,04/08/2021 12:58 PM,78.44%,14.92,238.5,187.1
28,04/08/2021 1:13 PM,82.09%,16.28,246.1,202.02
29,04/08/2021 1:28 PM,79.53%,16.28,254.0,202.02
30,04/08/2021 1:44 PM,79.15%,16.75,261.8,207.24
31,04/08/2021 1:58 PM,88.19%,19.53,269.6,237.74
32,04/08/2021 2:13 PM,90.41%,20.42,277.3,250.65
33,04/08/2021 2:28 PM,87.95%,20.42,285.0,250.65
34,04/08/2021 2:43 PM,85.62%,20.42,292.8,250.65
35,04/08/2021 3:09 PM,83.12%,20.42,301.5,250.65
36,04/08/2021 3:28 PM,84.69%,21.71,316.0,267.63
37,04/08/2021 3:43 PM,83.20%,21.71,321.7,267.63
38,04/08/2021 3:58 PM,82.92%,21.71,322.8,267.63
39,04/08/2021 4:13 PM,82.51%,21.71,324.4,267.63
40,04/08/2021 4:28 PM,82.15%,21.71,325.8,267.63
41,04/08/2021 4:44 PM,81.55%,21.71,328.2,267.63
42,04/08/2021 4:58 PM,80.87%,21.71,331.0,267.63
43,04/08/2021 5:13 PM,80.20%,21.71,333.7,267.63
44,04/08/2021 5:28 PM,79.59%,21.71,336.3,267.63
45,04/08/2021 5:44 PM,79.00%,21.71,338.8,267.63
46,04/08/2021 5:58 PM,78.43%,21.71,341.3,267.63
47,04/08/2021 6:14 PM,77.86%,21.71,343.8,267.63
48,04/08/2021 6:29 PM,77.29%,21.71,346.3,267.63
49,04/08/2021 6:43 PM,76.74%,21.71,348.8,267.63
50,04/08/2021 6:58 PM,76.19%,21.71,351.3,267.63
51,04/08/2021 7:14 PM,75.65%,21.71,353.8,267.63
52,04/08/2021 7:28 PM,75.12%,21.71,356.3,267.63
53,04/08/2021 7:43 PM,74.60%,21.71,358.8,267.63
54,04/08/2021 7:58 PM,74.08%,21.71,361.3,267.63
55,04/08/2021 8:58 PM,72.09%,21.71,371.3,267.63
56,04/08/2021 9:14 PM,71.61%,21.71,373.8,267.63
57,04/08/2021 9:29 PM,71.13%,21.71,376.3,267.63
58,04/08/2021 9:44 PM,70.66%,21.71,378.8,267.63
59,04/08/2021 9:59 PM,70.20%,21.71,381.3,267.63
60,04/08/2021 10:14 PM,69.74%,21.71,383.8,267.63
61,04/08/2021 10:28 PM,69.35%,21.71,385.9,267.63
62,04/08/2021 10:45 PM,69.19%,21.71,386.8,267.63
63,04/08/2021 10:58 PM,69.04%,21.71,387.7,267.63
64,04/08/2021 11:14 PM,68.67%,21.71,389.8,267.63
65,04/08/2021 11:28 PM,68.23%,21.71,392.3,267.63
66,04/08/2021 11:43 PM,67.80%,21.71,394.8,267.63
67,04/08/2021 11:58 PM,67.37%,21.71,397.3,267.63
