,Date,DL,Tons,Direct,Earned
0,03/26/2021 11:42 PM,24.48%,2.21,229.3,56.11
1,03/27/2021 5:27 AM,0.00%,0.0,0.0,0.0
2,03/27/2021 5:42 AM,0.00%,0.0,0.3,0.0
3,03/27/2021 5:57 AM,0.00%,0.0,1.2,0.0
4,03/27/2021 6:12 AM,0.00%,0.0,3.3,0.0
5,03/27/2021 6:27 AM,0.00%,0.0,6.1,0.0
6,03/27/2021 6:42 AM,0.00%,0.0,8.6,0.0
7,03/27/2021 6:57 AM,18.62%,0.23,14.2,2.63
8,03/27/2021 7:12 AM,407.77%,2.68,18.3,74.79
9,03/27/2021 7:27 AM,332.16%,2.68,22.6,75.04
10,03/27/2021 7:42 AM,538.11%,5.09,27.0,145.51
11,03/27/2021 7:57 AM,685.31%,7.43,31.3,214.43
12,03/27/2021 8:12 AM,604.06%,7.43,35.5,214.68
13,03/27/2021 8:27 AM,540.17%,7.43,39.8,214.93
14,03/27/2021 8:42 AM,486.73%,7.43,44.2,215.18
15,03/27/2021 8:57 AM,584.07%,9.81,48.9,285.43
16,03/27/2021 9:27 AM,489.86%,9.81,58.4,285.93
17,03/27/2021 9:42 AM,453.40%,9.81,63.1,286.18
18,03/27/2021 9:57 AM,423.28%,9.81,67.7,286.43
19,03/27/2021 10:12 AM,396.85%,9.81,72.2,286.68
20,03/27/2021 10:27 AM,372.69%,9.81,77.0,286.93
21,03/27/2021 10:42 AM,459.87%,13.71,81.6,375.03
22,03/27/2021 10:57 AM,436.11%,13.71,86.1,375.28
23,03/27/2021 11:12 AM,440.29%,14.45,90.2,397.23
24,03/27/2021 11:27 AM,422.18%,14.48,94.2,397.78
25,03/27/2021 11:42 AM,404.60%,14.48,98.4,398.08
26,03/27/2021 12:12 PM,381.08%,14.48,104.6,398.41
27,03/27/2021 12:27 PM,376.29%,14.48,105.9,398.41
28,03/27/2021 12:42 PM,370.14%,14.48,107.6,398.41
29,03/27/2021 12:57 PM,363.38%,14.48,109.6,398.41
30,03/27/2021 1:12 PM,356.87%,14.48,111.6,398.41
31,03/27/2021 1:27 PM,333.26%,14.48,119.6,398.41
32,03/27/2021 1:42 PM,327.11%,14.48,121.8,398.41
33,03/27/2021 1:57 PM,321.17%,14.48,124.1,398.41
34,03/27/2021 2:12 PM,372.82%,16.93,126.1,470.23
35,03/27/2021 2:27 PM,367.46%,16.93,128.0,470.23
36,03/27/2021 2:57 PM,357.67%,16.93,131.5,470.23
37,03/27/2021 3:12 PM,352.98%,16.93,133.2,470.23
38,03/27/2021 3:27 PM,348.40%,16.93,135.0,470.23
39,03/27/2021 3:42 PM,343.94%,16.93,136.7,470.23
40,03/27/2021 3:57 PM,339.59%,16.93,138.5,470.23
41,03/27/2021 4:12 PM,335.76%,16.93,140.1,470.23
42,03/27/2021 4:27 PM,344.11%,18.56,142.1,489.09
43,03/27/2021 4:42 PM,344.69%,18.56,141.9,489.09
44,03/27/2021 4:57 PM,343.48%,18.56,142.4,489.09
45,03/27/2021 5:27 PM,342.09%,18.56,143.0,489.09
46,03/27/2021 5:57 PM,340.90%,18.56,143.5,489.09
47,03/27/2021 6:12 PM,340.31%,18.56,143.7,489.09
48,03/27/2021 6:27 PM,339.71%,18.56,144.0,489.09
49,03/27/2021 6:42 PM,339.13%,18.56,144.2,489.09
50,03/27/2021 6:57 PM,338.54%,18.56,144.5,489.09
51,03/27/2021 7:12 PM,337.95%,18.56,144.7,489.09
52,03/27/2021 7:27 PM,337.77%,18.56,144.8,489.09
53,03/27/2021 7:42 PM,337.77%,18.56,144.8,489.09
54,03/27/2021 7:57 PM,337.37%,18.56,145.0,489.09
55,03/27/2021 8:12 PM,336.79%,18.56,145.2,489.09
56,03/27/2021 8:27 PM,336.21%,18.56,145.5,489.09
57,03/27/2021 8:42 PM,335.63%,18.56,145.7,489.09
58,03/27/2021 8:57 PM,335.06%,18.56,146.0,489.09
59,03/27/2021 9:12 PM,334.49%,18.56,146.2,489.09
60,03/27/2021 9:27 PM,333.92%,18.56,146.5,489.09
61,03/27/2021 9:42 PM,333.35%,18.56,146.7,489.09
62,03/27/2021 9:57 PM,332.78%,18.56,147.0,489.09
63,03/27/2021 10:12 PM,332.21%,18.56,147.2,489.09
64,03/27/2021 10:27 PM,331.65%,18.56,147.5,489.09
65,03/27/2021 10:42 PM,331.09%,18.56,147.7,489.09
66,03/27/2021 10:57 PM,330.53%,18.56,148.0,489.09
67,03/27/2021 11:12 PM,329.97%,18.56,148.2,489.09
68,03/27/2021 11:27 PM,329.42%,18.56,148.5,489.09
69,03/27/2021 11:42 PM,328.86%,18.56,148.7,489.09
70,03/27/2021 11:57 PM,328.31%,18.56,149.0,489.09
