,Date,DL,Tons,Direct,Earned
0,05/17/2021 11:58 PM,106.59%,11.38,244.4,260.53
1,05/18/2021 5:27 AM,82.72%,2.46,8.3,6.87
2,05/18/2021 5:42 AM,70.07%,2.46,13.0,9.12
3,05/18/2021 5:58 AM,63.11%,2.46,18.0,11.37
4,05/18/2021 6:13 AM,58.71%,2.46,23.2,13.62
5,05/18/2021 6:28 AM,56.71%,2.46,28.6,16.24
6,05/18/2021 6:43 AM,55.20%,2.46,34.5,19.06
7,05/18/2021 6:58 AM,54.46%,2.46,40.7,22.17
8,05/18/2021 7:13 AM,53.86%,2.46,47.0,25.29
9,05/18/2021 7:28 AM,53.28%,2.46,53.1,28.29
10,05/18/2021 7:43 AM,53.32%,2.46,59.1,31.51
11,05/18/2021 7:58 AM,53.27%,2.46,65.1,34.67
12,05/18/2021 8:13 AM,53.34%,2.46,71.1,37.92
13,05/18/2021 8:28 AM,54.44%,2.46,78.8,42.92
14,05/18/2021 8:43 AM,54.38%,2.46,84.8,46.14
15,05/18/2021 8:58 AM,53.95%,2.46,91.1,49.14
16,05/18/2021 9:13 AM,76.41%,4.05,97.3,74.37
17,05/18/2021 9:28 AM,75.12%,4.05,103.3,77.62
18,05/18/2021 9:43 AM,73.73%,4.05,109.3,80.6
19,05/18/2021 9:58 AM,72.27%,4.05,115.3,83.35
20,05/18/2021 10:13 AM,70.92%,4.05,121.0,85.79
21,05/18/2021 10:28 AM,69.61%,4.05,126.5,88.04
22,05/18/2021 10:43 AM,68.46%,4.05,132.3,90.6
23,05/18/2021 10:58 AM,67.35%,4.05,138.0,92.92
24,05/18/2021 11:13 AM,66.85%,4.05,140.2,93.7
25,05/18/2021 11:28 AM,66.52%,4.05,141.5,94.14
26,05/18/2021 11:44 AM,65.67%,4.05,146.5,96.22
27,05/18/2021 11:58 AM,64.63%,4.05,152.8,98.74
28,05/18/2021 12:13 PM,63.74%,4.05,158.8,101.24
29,05/18/2021 12:28 PM,62.93%,4.05,164.8,103.74
30,05/18/2021 12:43 PM,62.12%,4.05,171.0,106.24
31,05/18/2021 12:58 PM,61.35%,4.05,177.3,108.75
32,05/18/2021 1:13 PM,60.76%,4.05,183.5,111.5
33,05/18/2021 1:28 PM,60.21%,4.18,189.8,114.25
34,05/18/2021 1:43 PM,65.29%,4.58,195.4,127.58
35,05/18/2021 1:58 PM,64.74%,6.84,200.9,130.08
36,05/18/2021 2:13 PM,64.23%,7.53,206.4,132.58
37,05/18/2021 2:28 PM,63.84%,7.53,211.9,135.29
38,05/18/2021 2:44 PM,63.43%,8.36,217.4,137.89
39,05/18/2021 2:58 PM,62.99%,8.36,222.9,140.41
40,05/18/2021 3:13 PM,62.61%,8.36,228.6,143.14
41,05/18/2021 3:28 PM,62.29%,8.43,234.6,146.14
42,05/18/2021 3:43 PM,62.04%,8.43,237.8,147.49
43,05/18/2021 3:58 PM,61.56%,8.43,240.1,147.81
44,05/18/2021 4:13 PM,61.37%,8.43,241.7,148.34
45,05/18/2021 4:28 PM,61.24%,8.43,243.3,148.99
46,05/18/2021 4:43 PM,61.22%,8.43,245.8,150.48
47,05/18/2021 4:58 PM,61.30%,8.43,248.4,152.23
48,05/18/2021 5:13 PM,61.34%,8.43,251.0,153.98
49,05/18/2021 5:28 PM,61.33%,8.43,253.6,155.54
50,05/18/2021 5:43 PM,61.32%,8.43,256.1,157.04
51,05/18/2021 5:58 PM,61.31%,8.43,258.6,158.54
52,05/18/2021 6:13 PM,61.30%,8.43,261.1,160.04
53,05/18/2021 6:28 PM,61.28%,8.43,263.6,161.54
54,05/18/2021 6:43 PM,61.27%,8.43,266.1,163.04
55,05/18/2021 6:58 PM,61.26%,8.43,268.6,164.54
56,05/18/2021 7:13 PM,61.25%,8.43,271.1,166.04
57,05/18/2021 7:28 PM,61.24%,8.43,273.6,167.54
58,05/18/2021 7:43 PM,61.20%,8.43,275.9,168.86
59,05/18/2021 7:58 PM,61.15%,8.43,278.2,170.11
60,05/18/2021 8:13 PM,61.13%,8.43,280.6,171.54
61,05/18/2021 8:28 PM,61.12%,8.43,283.1,173.04
62,05/18/2021 8:43 PM,61.11%,9.63,285.6,174.54
63,05/18/2021 8:58 PM,61.11%,9.63,288.1,176.04
64,05/18/2021 9:13 PM,61.10%,9.63,290.6,177.54
65,05/18/2021 9:28 PM,61.09%,9.63,293.1,179.04
66,05/18/2021 9:43 PM,61.08%,9.63,295.6,180.54
67,05/18/2021 9:58 PM,61.10%,9.63,297.9,182.04
68,05/18/2021 10:13 PM,61.15%,9.63,300.2,183.54
69,05/18/2021 10:28 PM,61.13%,9.63,302.4,184.86
70,05/18/2021 10:43 PM,60.99%,9.63,303.9,185.38
71,05/18/2021 10:58 PM,60.85%,9.63,305.4,185.81
72,05/18/2021 11:13 PM,60.84%,9.63,307.4,187.04
73,05/18/2021 11:28 PM,60.89%,9.63,309.7,188.54
74,05/18/2021 11:43 PM,60.89%,9.63,312.1,190.04
75,05/18/2021 11:58 PM,60.88%,9.63,314.6,191.54
