,Date,DL,Tons,Direct,Earned,EVA
0,07/15/2021 11:54 PM,80.00%,18.54,351.0,280.0,3
1,07/16/2021 5:38 AM,0.00%,0.0,19.0,0.0,0
2,07/16/2021 5:53 AM,8.00%,0.15,25.0,2.0,0
3,07/16/2021 6:08 AM,11.00%,0.23,30.0,3.0,0
4,07/16/2021 6:24 AM,9.00%,0.23,36.0,3.0,0
5,07/16/2021 6:38 AM,8.00%,0.23,41.0,3.0,0
6,07/16/2021 6:53 AM,7.00%,0.23,46.0,3.0,0
7,07/16/2021 7:53 AM,5.00%,0.23,67.0,3.0,0
8,07/16/2021 8:08 AM,4.00%,0.23,72.0,3.0,0
9,07/16/2021 8:23 AM,4.00%,0.23,77.0,3.0,0
10,07/16/2021 8:39 AM,4.00%,0.23,83.0,3.0,0
11,07/16/2021 8:54 AM,4.00%,0.29,88.0,4.0,0
12,07/16/2021 9:08 AM,4.00%,0.29,94.0,4.0,0
13,07/16/2021 9:24 AM,4.00%,0.29,99.0,4.0,0
14,07/16/2021 9:39 AM,31.00%,2.6,105.0,32.0,0
15,07/16/2021 9:54 AM,30.00%,2.6,110.0,32.0,0
16,07/16/2021 10:08 AM,39.00%,3.6,125.0,48.0,0
17,07/16/2021 10:24 AM,42.00%,4.08,131.0,55.0,0
18,07/16/2021 10:38 AM,40.00%,4.08,136.0,55.0,0
19,07/16/2021 10:54 AM,39.00%,4.08,141.0,55.0,0
20,07/16/2021 11:09 AM,38.00%,4.08,145.0,55.0,0
21,07/16/2021 11:23 AM,37.00%,4.08,147.0,55.0,0
22,07/16/2021 11:38 AM,36.00%,4.08,151.0,55.0,0
23,07/16/2021 11:54 AM,35.00%,4.08,156.0,55.0,0
24,07/16/2021 12:08 PM,34.00%,4.08,162.0,55.0,0
25,07/16/2021 12:23 PM,33.00%,4.08,167.0,55.0,0
26,07/16/2021 12:39 PM,32.00%,4.08,173.0,55.0,0
27,07/16/2021 12:54 PM,31.00%,4.08,178.0,55.0,0
28,07/16/2021 1:08 PM,45.00%,6.41,182.0,81.0,0
29,07/16/2021 1:24 PM,44.00%,6.41,187.0,81.0,0
30,07/16/2021 1:39 PM,43.00%,6.41,191.0,81.0,0
31,07/16/2021 1:54 PM,42.00%,6.41,194.0,81.0,0
32,07/16/2021 2:09 PM,41.00%,6.41,197.0,81.0,0
33,07/16/2021 2:24 PM,41.00%,6.41,201.0,81.0,0
34,07/16/2021 2:39 PM,40.00%,6.41,203.0,81.0,0
35,07/16/2021 3:54 PM,43.00%,7.34,225.0,96.0,0
36,07/16/2021 4:09 PM,43.00%,7.41,227.0,97.0,0
37,07/16/2021 4:24 PM,42.00%,7.41,230.0,97.0,0
38,07/16/2021 4:39 PM,42.00%,7.41,233.0,97.0,0
39,07/16/2021 4:53 PM,42.00%,7.63,235.0,100.0,0
40,07/16/2021 5:09 PM,42.00%,7.63,238.0,100.0,0
41,07/16/2021 5:25 PM,41.00%,7.63,241.0,100.0,0
42,07/16/2021 5:39 PM,41.00%,7.63,244.0,100.0,0
43,07/16/2021 5:54 PM,41.00%,7.63,246.0,100.0,0
44,07/16/2021 6:09 PM,40.00%,7.63,249.0,100.0,0
45,07/16/2021 6:24 PM,40.00%,7.63,252.0,100.0,0
46,07/16/2021 6:39 PM,39.00%,7.63,255.0,100.0,0
47,07/16/2021 6:54 PM,39.00%,7.63,257.0,100.0,0
48,07/16/2021 7:09 PM,39.00%,7.63,259.0,100.0,0
49,07/16/2021 7:24 PM,46.00%,8.83,262.0,119.0,0
50,07/16/2021 7:39 PM,45.00%,8.83,264.0,119.0,0
51,07/16/2021 7:54 PM,49.00%,9.46,265.0,129.0,0
52,07/16/2021 8:09 PM,52.00%,10.07,266.0,139.0,0
53,07/16/2021 8:23 PM,52.00%,10.07,269.0,139.0,0
54,07/16/2021 8:39 PM,51.00%,10.07,272.0,139.0,0
55,07/16/2021 8:54 PM,51.00%,10.07,275.0,139.0,0
56,07/16/2021 9:09 PM,50.00%,10.07,277.0,139.0,0
57,07/16/2021 9:24 PM,50.00%,10.07,280.0,139.0,0
58,07/16/2021 9:39 PM,59.00%,11.81,283.0,167.0,0
59,07/16/2021 9:54 PM,59.00%,11.81,286.0,167.0,0
60,07/16/2021 10:09 PM,58.00%,11.81,288.0,167.0,0
61,07/16/2021 10:24 PM,58.00%,11.81,288.0,167.0,0
62,07/16/2021 10:39 PM,58.00%,11.81,289.0,167.0,0
63,07/16/2021 10:54 PM,58.00%,11.81,289.0,167.0,0
64,07/16/2021 11:09 PM,58.00%,11.81,290.0,167.0,0
65,07/16/2021 11:24 PM,58.00%,11.81,290.0,167.0,0
66,07/16/2021 11:39 PM,58.00%,11.81,291.0,167.0,0
67,07/16/2021 11:54 PM,57.44%,11.81,291.0,167.0,0
