,Date,DL,Tons,Direct,Earned,EVA
0,06/10/2021 11:49 PM,115.60%,22.12,303.2,350.48,94.1
1,06/11/2021 5:33 AM,0.00%,0.0,19.1,0.0,0.0
2,06/11/2021 5:49 AM,0.00%,0.0,24.6,0.0,0.0
3,06/11/2021 6:04 AM,0.00%,0.0,30.4,0.0,0.0
4,06/11/2021 6:19 AM,0.00%,0.0,35.6,0.0,0.0
5,06/11/2021 6:34 AM,0.00%,0.0,40.5,0.0,0.0
6,06/11/2021 6:49 AM,0.00%,0.0,45.8,0.0,0.0
7,06/11/2021 7:04 AM,0.00%,0.0,51.4,0.0,0.0
8,06/11/2021 7:19 AM,0.00%,0.0,56.5,0.0,0.0
9,06/11/2021 7:34 AM,0.00%,0.0,62.4,0.0,0.0
10,06/11/2021 7:49 AM,0.00%,0.0,68.2,0.0,0.0
11,06/11/2021 8:04 AM,9.93%,0.46,73.9,7.34,0.0
12,06/11/2021 8:19 AM,9.22%,0.46,79.7,7.34,0.0
13,06/11/2021 8:34 AM,15.63%,0.83,85.6,13.37,0.0
14,06/11/2021 8:49 AM,18.61%,1.06,91.6,17.04,0.0
15,06/11/2021 9:04 AM,29.85%,1.81,97.6,29.12,0.3
16,06/11/2021 9:19 AM,28.12%,1.81,103.6,29.12,0.3
17,06/11/2021 9:34 AM,31.89%,2.17,109.3,34.84,0.3
18,06/11/2021 9:49 AM,30.18%,2.17,115.5,34.84,0.3
19,06/11/2021 10:04 AM,28.79%,2.17,121.1,34.84,0.3
20,06/11/2021 10:19 AM,27.56%,2.17,126.4,34.84,0.3
21,06/11/2021 10:34 AM,26.35%,2.17,132.2,34.84,0.3
22,06/11/2021 10:49 AM,25.23%,2.17,138.1,34.84,0.3
23,06/11/2021 11:04 AM,43.96%,3.86,141.6,62.25,0.3
24,06/11/2021 11:19 AM,43.27%,3.86,143.9,62.25,0.3
25,06/11/2021 11:34 AM,42.13%,3.86,147.8,62.25,0.3
26,06/11/2021 11:49 AM,40.49%,3.86,153.8,62.25,0.3
27,06/11/2021 12:04 PM,51.33%,5.09,159.8,82.01,0.3
28,06/11/2021 12:19 PM,57.12%,5.9,166.4,95.07,0.3
29,06/11/2021 12:34 PM,55.19%,5.9,172.3,95.07,0.3
30,06/11/2021 12:49 PM,53.13%,5.9,178.9,95.07,0.3
31,06/11/2021 1:04 PM,51.35%,5.9,185.2,95.07,0.3
32,06/11/2021 1:19 PM,49.73%,5.9,191.2,95.07,0.3
33,06/11/2021 1:34 PM,57.24%,7.0,197.1,112.81,0.3
34,06/11/2021 1:49 PM,56.77%,7.0,198.7,112.81,0.3
35,06/11/2021 2:04 PM,56.21%,7.0,200.7,112.81,0.3
36,06/11/2021 2:19 PM,55.52%,7.0,203.2,112.81,0.3
37,06/11/2021 2:34 PM,55.62%,7.09,205.5,114.33,0.3
38,06/11/2021 2:49 PM,54.96%,7.09,208.0,114.33,0.3
39,06/11/2021 3:04 PM,54.30%,7.09,210.5,114.33,0.3
40,06/11/2021 3:19 PM,53.67%,7.09,213.0,114.33,0.3
41,06/11/2021 3:35 PM,54.02%,7.23,215.7,116.52,0.3
42,06/11/2021 3:49 PM,53.40%,7.23,218.2,116.52,0.3
43,06/11/2021 4:04 PM,52.80%,7.23,220.7,116.52,0.3
44,06/11/2021 4:20 PM,52.20%,7.23,223.2,116.52,0.3
45,06/11/2021 4:34 PM,54.16%,7.58,225.7,122.24,0.3
46,06/11/2021 4:49 PM,53.61%,7.58,228.0,122.24,0.3
47,06/11/2021 5:04 PM,53.03%,7.58,230.5,122.24,0.3
48,06/11/2021 5:20 PM,52.42%,7.58,233.2,122.24,0.3
49,06/11/2021 5:34 PM,53.54%,7.83,235.7,126.21,0.3
50,06/11/2021 5:49 PM,52.98%,7.83,238.2,126.21,0.3
51,06/11/2021 6:04 PM,52.43%,7.83,240.7,126.21,0.3
52,06/11/2021 6:19 PM,51.93%,7.83,243.0,126.21,0.3
53,06/11/2021 6:34 PM,55.00%,8.37,245.5,135.04,0.3
54,06/11/2021 6:49 PM,54.95%,8.46,248.2,136.4,0.3
55,06/11/2021 7:04 PM,54.44%,8.46,250.5,136.4,0.3
56,06/11/2021 7:19 PM,57.03%,8.95,253.2,144.39,0.3
57,06/11/2021 7:34 PM,56.59%,8.95,255.1,144.39,0.3
58,06/11/2021 7:49 PM,64.79%,10.28,256.0,165.88,0.3
59,06/11/2021 8:04 PM,65.21%,10.39,257.1,167.63,0.3
60,06/11/2021 8:19 PM,64.81%,10.39,258.6,167.63,0.3
61,06/11/2021 8:34 PM,64.31%,10.39,260.7,167.63,0.3
62,06/11/2021 8:49 PM,63.76%,10.39,262.9,167.63,0.3
63,06/11/2021 9:04 PM,63.25%,10.39,265.0,167.63,0.3
64,06/11/2021 9:19 PM,62.68%,10.39,267.4,167.63,0.3
65,06/11/2021 9:34 PM,63.85%,10.67,269.7,172.18,0.3
66,06/11/2021 9:49 PM,63.36%,10.67,271.8,172.18,0.3
67,06/11/2021 10:04 PM,63.35%,10.75,273.6,173.36,0.3
68,06/11/2021 10:19 PM,63.29%,10.75,273.9,173.36,0.3
69,06/11/2021 10:34 PM,63.24%,10.75,274.1,173.36,0.3
70,06/11/2021 10:49 PM,63.18%,10.75,274.4,173.36,0.3
71,06/11/2021 11:04 PM,63.12%,10.75,274.6,173.36,0.3
72,06/11/2021 11:19 PM,63.06%,10.75,274.9,173.36,0.3
73,06/11/2021 11:34 PM,63.00%,10.75,275.2,173.36,0.3
74,06/11/2021 11:49 PM,62.95%,10.75,275.4,173.36,0.3
