,Date,DL,Tons,Direct,Earned
0,04/14/2021 11:57 PM,178.40%,33.47,316.9,565.44
1,04/15/2021 5:27 AM,0.00%,0.0,0.0,0.0
2,04/15/2021 5:42 AM,0.00%,0.0,0.2,0.0
3,04/15/2021 5:57 AM,0.00%,0.0,0.6,0.0
4,04/15/2021 6:12 AM,0.00%,0.0,5.4,0.0
5,04/15/2021 6:27 AM,47.21%,0.49,12.1,5.71
6,04/15/2021 6:42 AM,30.30%,0.49,18.8,5.71
7,04/15/2021 6:57 AM,24.41%,0.54,25.8,6.29
8,04/15/2021 7:12 AM,22.75%,0.64,32.8,7.45
9,04/15/2021 7:27 AM,18.94%,0.65,39.9,7.56
10,04/15/2021 7:42 AM,15.95%,0.65,47.4,7.56
11,04/15/2021 7:57 AM,31.48%,1.49,54.9,17.28
12,04/15/2021 8:13 AM,36.96%,1.99,62.4,23.06
13,04/15/2021 8:27 AM,33.28%,1.99,69.8,23.24
14,04/15/2021 8:42 AM,253.67%,7.91,77.8,197.41
15,04/15/2021 8:57 AM,231.01%,7.91,85.7,197.91
16,04/15/2021 9:12 AM,212.38%,7.91,93.4,198.41
17,04/15/2021 9:27 AM,196.61%,7.91,101.2,198.91
18,04/15/2021 9:42 AM,183.08%,7.91,108.9,199.41
19,04/15/2021 9:57 AM,171.46%,7.91,116.5,199.72
20,04/15/2021 10:12 AM,161.29%,7.91,124.0,199.97
21,04/15/2021 10:27 AM,152.72%,7.91,131.1,200.22
22,04/15/2021 10:42 AM,173.79%,10.55,144.6,251.23
23,04/15/2021 10:57 AM,168.29%,10.88,151.7,255.23
24,04/15/2021 11:13 AM,160.86%,10.88,158.7,255.23
25,04/15/2021 11:27 AM,154.07%,10.88,165.7,255.23
26,04/15/2021 11:42 AM,160.49%,12.75,172.5,276.84
27,04/15/2021 11:57 AM,183.64%,17.2,178.8,328.26
28,04/15/2021 12:12 PM,180.95%,17.22,181.4,328.26
29,04/15/2021 12:27 PM,179.62%,17.22,182.8,328.26
30,04/15/2021 12:42 PM,174.85%,17.22,187.7,328.26
31,04/15/2021 12:57 PM,168.78%,17.22,194.5,328.26
32,04/15/2021 1:12 PM,163.12%,17.22,201.2,328.26
33,04/15/2021 1:28 PM,157.83%,17.22,208.0,328.26
34,04/15/2021 1:43 PM,156.36%,17.93,215.2,336.49
35,04/15/2021 1:57 PM,151.92%,17.93,221.5,336.52
36,04/15/2021 2:13 PM,147.22%,17.93,228.8,336.77
37,04/15/2021 2:27 PM,142.80%,17.93,236.0,337.02
38,04/15/2021 2:42 PM,139.92%,18.14,242.8,339.66
39,04/15/2021 2:57 PM,139.64%,18.84,249.3,348.06
40,04/15/2021 3:13 PM,136.17%,18.85,255.8,348.27
41,04/15/2021 3:29 PM,133.35%,19.03,262.7,350.29
42,04/15/2021 3:42 PM,130.60%,19.09,268.8,351.01
43,04/15/2021 3:58 PM,127.52%,19.09,275.3,351.01
44,04/15/2021 4:12 PM,124.62%,19.09,281.7,351.01
45,04/15/2021 4:27 PM,121.81%,19.09,288.2,351.01
46,04/15/2021 4:43 PM,120.27%,19.09,291.9,351.01
47,04/15/2021 4:58 PM,119.84%,19.09,292.9,351.01
48,04/15/2021 5:13 PM,119.33%,19.09,294.2,351.01
49,04/15/2021 5:28 PM,118.61%,19.09,295.9,351.01
50,04/15/2021 5:42 PM,117.72%,19.09,298.2,351.01
51,04/15/2021 5:57 PM,116.84%,19.09,300.4,351.01
52,04/15/2021 6:12 PM,115.97%,19.09,302.7,351.01
53,04/15/2021 6:27 PM,115.11%,19.09,304.9,351.01
54,04/15/2021 6:42 PM,114.27%,19.09,307.2,351.01
55,04/15/2021 6:58 PM,113.44%,19.09,309.4,351.01
56,04/15/2021 7:12 PM,112.62%,19.09,311.7,351.01
57,04/15/2021 7:42 PM,111.02%,19.09,316.2,351.01
58,04/15/2021 7:57 PM,110.25%,19.09,318.4,351.01
59,04/15/2021 8:12 PM,109.56%,19.09,320.4,351.01
60,04/15/2021 8:27 PM,108.88%,19.09,322.4,351.01
61,04/15/2021 8:43 PM,108.21%,19.09,324.4,351.01
62,04/15/2021 8:57 PM,107.55%,19.09,326.4,351.01
63,04/15/2021 9:12 PM,106.89%,19.09,328.4,351.01
64,04/15/2021 9:27 PM,106.24%,19.09,330.4,351.01
65,04/15/2021 9:42 PM,105.66%,19.09,332.2,351.01
66,04/15/2021 9:58 PM,105.07%,19.09,334.1,351.01
67,04/15/2021 10:27 PM,104.14%,19.09,337.1,351.01
68,04/15/2021 10:43 PM,103.63%,19.09,338.7,351.01
69,04/15/2021 10:57 PM,103.10%,19.09,340.5,351.01
70,04/15/2021 11:12 PM,102.72%,19.09,341.7,351.01
71,04/15/2021 11:27 PM,102.42%,19.09,342.7,351.01
72,04/15/2021 11:42 PM,101.98%,19.09,344.2,351.01
73,04/15/2021 11:57 PM,101.46%,19.09,346.0,351.01
