,Date,DL,Tons,Direct,Earned,EVA
0,07/20/2021 11:49 PM,99.00%,27.68,319.0,316.0,490
1,07/21/2021 5:23 AM,0.00%,0.0,0.0,0.0,0
2,07/21/2021 5:34 AM,0.00%,0.0,0.0,0.0,0
3,07/21/2021 5:49 AM,0.00%,0.0,0.0,0.0,0
4,07/21/2021 6:05 AM,0.00%,0.0,3.0,0.0,0
5,07/21/2021 6:19 AM,0.00%,0.0,9.0,0.0,0
6,07/21/2021 6:35 AM,81.00%,1.14,16.0,13.0,68
7,07/21/2021 6:50 AM,57.00%,1.15,23.0,13.0,68
8,07/21/2021 7:05 AM,77.00%,2.02,30.0,23.0,81
9,07/21/2021 7:20 AM,69.00%,2.22,37.0,25.0,81
10,07/21/2021 7:35 AM,122.00%,5.55,44.0,54.0,93
11,07/21/2021 7:50 AM,113.00%,5.89,51.0,58.0,93
12,07/21/2021 8:05 AM,118.00%,6.86,59.0,69.0,96
13,07/21/2021 8:35 AM,164.00%,10.52,73.0,120.0,112
14,07/21/2021 8:50 AM,150.00%,10.55,80.0,121.0,112
15,07/21/2021 9:04 AM,186.00%,14.24,87.0,163.0,130
16,07/21/2021 9:21 AM,172.00%,14.24,94.0,163.0,130
17,07/21/2021 9:35 AM,161.00%,14.24,101.0,163.0,130
18,07/21/2021 9:50 AM,154.00%,14.24,106.0,163.0,130
19,07/21/2021 10:05 AM,148.00%,14.35,111.0,164.0,133
20,07/21/2021 10:20 AM,148.00%,15.05,116.0,172.0,138
21,07/21/2021 10:35 AM,141.00%,15.05,122.0,172.0,141
22,07/21/2021 10:50 AM,135.00%,15.05,128.0,172.0,141
23,07/21/2021 11:08 AM,129.00%,15.05,133.0,172.0,141
24,07/21/2021 11:20 AM,124.00%,15.05,139.0,172.0,141
25,07/21/2021 11:34 AM,121.00%,15.62,148.0,179.0,146
26,07/21/2021 11:50 AM,115.00%,15.62,155.0,179.0,146
27,07/21/2021 12:05 PM,135.00%,18.94,161.0,216.0,167
28,07/21/2021 12:20 PM,138.00%,19.48,161.0,223.0,680
29,07/21/2021 12:34 PM,147.00%,20.84,162.0,238.0,695
30,07/21/2021 12:50 PM,141.00%,20.84,169.0,238.0,695
31,07/21/2021 1:04 PM,135.00%,20.84,176.0,238.0,695
32,07/21/2021 1:20 PM,130.00%,20.84,183.0,238.0,695
33,07/21/2021 1:37 PM,130.00%,21.62,190.0,247.0,704
34,07/21/2021 1:50 PM,125.00%,21.62,197.0,247.0,704
35,07/21/2021 2:06 PM,121.00%,21.62,204.0,247.0,704
36,07/21/2021 2:20 PM,117.00%,21.62,211.0,247.0,704
37,07/21/2021 2:35 PM,119.00%,22.63,218.0,259.0,720
38,07/21/2021 2:50 PM,121.00%,23.71,225.0,271.0,734
39,07/21/2021 3:04 PM,117.00%,23.71,232.0,271.0,734
40,07/21/2021 3:20 PM,118.00%,24.56,238.0,281.0,742
41,07/21/2021 3:35 PM,118.00%,25.25,245.0,289.0,748
42,07/21/2021 3:50 PM,115.00%,25.35,251.0,290.0,748
43,07/21/2021 4:05 PM,113.00%,25.56,258.0,292.0,750
44,07/21/2021 4:20 PM,121.00%,27.94,264.0,319.0,773
45,07/21/2021 4:50 PM,118.00%,27.94,272.0,319.0,267
46,07/21/2021 5:05 PM,117.00%,27.94,272.0,319.0,267
47,07/21/2021 5:20 PM,117.00%,27.94,274.0,319.0,267
48,07/21/2021 5:35 PM,116.00%,27.94,275.0,319.0,267
49,07/21/2021 5:50 PM,115.00%,27.94,277.0,319.0,267
50,07/21/2021 6:05 PM,115.00%,27.94,279.0,319.0,267
51,07/21/2021 6:20 PM,114.00%,27.94,280.0,319.0,267
52,07/21/2021 6:35 PM,113.00%,27.94,282.0,319.0,267
53,07/21/2021 6:50 PM,119.00%,29.39,283.0,336.0,277
54,07/21/2021 7:04 PM,118.00%,29.39,285.0,336.0,277
55,07/21/2021 7:21 PM,117.00%,29.39,286.0,336.0,277
56,07/21/2021 7:35 PM,117.00%,29.39,288.0,336.0,277
57,07/21/2021 7:50 PM,116.00%,29.39,289.0,336.0,277
58,07/21/2021 8:05 PM,115.00%,29.39,291.0,336.0,277
59,07/21/2021 8:20 PM,115.00%,29.39,292.0,336.0,277
60,07/21/2021 8:34 PM,114.00%,29.39,294.0,336.0,277
61,07/21/2021 8:49 PM,114.00%,29.39,295.0,336.0,277
62,07/21/2021 9:04 PM,113.00%,29.39,297.0,336.0,277
63,07/21/2021 9:20 PM,113.00%,29.39,298.0,336.0,277
64,07/21/2021 9:35 PM,112.00%,29.39,300.0,336.0,277
65,07/21/2021 9:50 PM,112.00%,29.39,301.0,336.0,277
66,07/21/2021 10:04 PM,111.00%,29.39,302.0,336.0,277
67,07/21/2021 10:34 PM,115.00%,30.58,305.0,350.0,294
68,07/21/2021 11:04 PM,114.00%,30.58,307.0,350.0,294
69,07/21/2021 11:19 PM,113.00%,30.58,308.0,350.0,294
70,07/21/2021 11:34 PM,113.00%,30.58,309.0,350.0,294
71,07/21/2021 11:50 PM,112.48%,30.58,311.0,350.0,294
