,Date,DL,Tons,Direct,Earned,EVA
0,06/08/2021 11:48 PM,46.47%,10.36,291.2,135.31,60.5
1,06/09/2021 5:33 AM,0.00%,0.0,11.4,0.0,0.0
2,06/09/2021 5:48 AM,0.00%,0.0,16.7,0.0,0.0
3,06/09/2021 6:03 AM,0.00%,0.0,21.9,0.0,0.0
4,06/09/2021 6:18 AM,106.58%,3.14,27.4,29.22,14.3
5,06/09/2021 6:33 AM,88.78%,3.14,32.9,29.22,14.3
6,06/09/2021 6:48 AM,76.09%,3.14,38.4,29.22,14.3
7,06/09/2021 7:03 AM,70.17%,3.14,41.7,29.22,14.3
8,06/09/2021 7:18 AM,62.33%,3.14,46.9,29.22,14.3
9,06/09/2021 7:48 AM,50.92%,3.14,57.4,29.22,14.3
10,06/09/2021 8:03 AM,46.65%,3.14,62.7,29.22,14.3
11,06/09/2021 8:18 AM,43.04%,3.14,67.9,29.22,14.3
12,06/09/2021 8:33 AM,41.17%,3.2,73.2,30.11,14.3
13,06/09/2021 8:48 AM,41.79%,3.38,78.4,32.76,14.3
14,06/09/2021 9:03 AM,39.16%,3.38,83.7,32.76,14.3
15,06/09/2021 9:18 AM,36.85%,3.38,88.9,32.76,14.3
16,06/09/2021 9:33 AM,34.80%,3.38,94.2,32.76,14.3
17,06/09/2021 9:48 AM,32.96%,3.38,99.4,32.76,14.3
18,06/09/2021 10:03 AM,31.30%,3.38,104.7,32.76,14.3
19,06/09/2021 10:18 AM,28.45%,3.38,115.2,32.76,14.3
20,06/09/2021 10:33 AM,27.16%,3.38,120.6,32.76,14.3
21,06/09/2021 10:48 AM,26.09%,3.38,125.6,32.76,14.3
22,06/09/2021 11:03 AM,29.87%,3.91,134.8,40.28,14.3
23,06/09/2021 11:18 AM,29.65%,3.91,135.8,40.28,14.3
24,06/09/2021 11:33 AM,29.32%,3.91,137.4,40.28,14.3
25,06/09/2021 11:48 AM,28.82%,3.98,142.9,41.18,14.3
26,06/09/2021 12:03 PM,27.78%,3.98,148.3,41.18,14.3
27,06/09/2021 12:18 PM,26.87%,3.98,153.3,41.18,14.3
28,06/09/2021 12:33 PM,26.00%,3.98,158.4,41.18,14.3
29,06/09/2021 12:48 PM,25.14%,3.98,163.8,41.18,14.3
30,06/09/2021 1:04 PM,24.36%,3.98,169.0,41.18,14.3
31,06/09/2021 1:18 PM,23.63%,3.98,174.3,41.18,14.3
32,06/09/2021 1:34 PM,103.72%,19.57,179.7,186.36,27.9
33,06/09/2021 1:49 PM,102.49%,19.57,181.8,186.36,27.9
34,06/09/2021 2:03 PM,101.24%,19.57,184.1,186.36,27.9
35,06/09/2021 2:18 PM,100.02%,19.57,186.3,186.36,27.9
36,06/09/2021 2:33 PM,99.62%,19.66,188.3,187.56,28.3
37,06/09/2021 3:04 PM,97.93%,19.66,191.5,187.56,28.3
38,06/09/2021 3:18 PM,115.56%,22.78,192.9,222.93,41.9
39,06/09/2021 3:33 PM,155.72%,28.51,194.7,303.1,41.9
40,06/09/2021 3:49 PM,155.36%,28.51,195.1,303.1,41.9
41,06/09/2021 4:03 PM,154.91%,28.51,195.7,303.1,41.9
42,06/09/2021 4:18 PM,153.32%,28.51,197.7,303.1,41.9
43,06/09/2021 4:33 PM,151.76%,28.51,199.7,303.1,41.9
44,06/09/2021 4:48 PM,150.07%,28.51,202.0,303.1,41.9
45,06/09/2021 5:03 PM,148.42%,28.51,204.2,303.1,41.9
46,06/09/2021 5:19 PM,146.80%,28.51,206.5,303.1,41.9
47,06/09/2021 5:33 PM,145.22%,28.51,208.7,303.1,41.9
48,06/09/2021 5:49 PM,143.57%,28.51,211.1,303.1,41.9
49,06/09/2021 6:03 PM,142.16%,28.51,213.2,303.1,41.9
50,06/09/2021 6:18 PM,140.67%,28.51,215.5,303.1,41.9
51,06/09/2021 6:33 PM,139.22%,28.51,217.7,303.1,41.9
52,06/09/2021 6:48 PM,137.79%,28.51,220.0,303.1,41.9
53,06/09/2021 7:03 PM,136.40%,28.51,222.2,303.1,41.9
54,06/09/2021 7:18 PM,135.03%,28.51,224.5,303.1,41.9
55,06/09/2021 7:33 PM,133.69%,28.51,226.7,303.1,41.9
56,06/09/2021 7:48 PM,132.38%,28.51,229.0,303.1,41.9
57,06/09/2021 8:04 PM,131.09%,28.51,231.2,303.1,41.9
58,06/09/2021 8:18 PM,129.83%,28.51,233.5,303.1,41.9
59,06/09/2021 8:33 PM,128.59%,28.51,235.7,303.1,41.9
60,06/09/2021 8:48 PM,127.37%,28.51,238.0,303.1,41.9
61,06/09/2021 9:03 PM,126.18%,28.51,240.2,303.1,41.9
62,06/09/2021 9:18 PM,125.02%,28.51,242.5,303.1,41.9
63,06/09/2021 9:33 PM,124.00%,28.51,244.4,303.1,41.9
64,06/09/2021 9:48 PM,123.11%,28.51,246.2,303.1,41.9
65,06/09/2021 10:03 PM,122.16%,28.51,248.1,303.1,41.9
66,06/09/2021 10:18 PM,121.79%,28.51,248.9,303.1,41.9
67,06/09/2021 10:33 PM,121.39%,28.51,249.7,303.1,41.9
68,06/09/2021 10:48 PM,120.42%,28.51,251.7,303.1,41.9
69,06/09/2021 11:03 PM,119.46%,28.51,253.7,303.1,41.9
70,06/09/2021 11:18 PM,118.41%,28.51,256.0,303.1,41.9
71,06/09/2021 11:33 PM,117.38%,28.51,258.2,303.1,41.9
72,06/09/2021 11:48 PM,116.37%,28.51,260.5,303.1,41.9
