,Date,DL,Tons,Direct,Earned
0,04/21/2021 11:57 PM,115.99%,17.25,291.8,338.43
1,04/22/2021 5:42 AM,0.00%,5.74,0.0,66.37
2,04/22/2021 5:57 AM,20111.67%,5.74,0.3,66.37
3,04/22/2021 6:12 AM,2093.64%,5.74,3.2,66.37
4,04/22/2021 6:27 AM,894.45%,5.74,7.4,66.37
5,04/22/2021 6:42 AM,556.78%,5.74,11.9,66.37
6,04/22/2021 6:57 AM,404.19%,5.74,16.4,66.37
7,04/22/2021 7:14 AM,317.10%,5.74,20.9,66.37
8,04/22/2021 7:27 AM,250.45%,5.74,26.5,66.37
9,04/22/2021 7:42 AM,205.28%,5.74,32.3,66.37
10,04/22/2021 7:57 AM,174.29%,5.74,38.1,66.37
11,04/22/2021 8:12 AM,151.39%,5.74,43.8,66.37
12,04/22/2021 8:28 AM,134.29%,5.74,49.4,66.37
13,04/22/2021 8:42 AM,120.36%,5.74,55.1,66.37
14,04/22/2021 8:58 AM,108.64%,5.74,61.1,66.37
15,04/22/2021 9:12 AM,99.85%,5.74,66.5,66.37
16,04/22/2021 9:27 AM,92.06%,5.74,72.1,66.37
17,04/22/2021 9:42 AM,85.45%,5.74,77.7,66.37
18,04/22/2021 9:57 AM,79.80%,5.74,83.2,66.37
19,04/22/2021 10:12 AM,74.85%,5.74,88.7,66.37
20,04/22/2021 10:27 AM,70.48%,5.74,94.2,66.37
21,04/22/2021 10:42 AM,66.59%,5.74,99.7,66.37
22,04/22/2021 10:57 AM,76.62%,6.97,105.2,80.58
23,04/22/2021 11:12 AM,72.81%,6.97,110.7,80.58
24,04/22/2021 11:28 AM,69.23%,6.97,116.4,80.58
25,04/22/2021 11:42 AM,66.06%,6.97,122.0,80.58
26,04/22/2021 11:57 AM,98.99%,10.88,127.1,125.86
27,04/22/2021 12:12 PM,106.58%,11.96,129.8,138.35
28,04/22/2021 12:27 PM,105.23%,11.96,131.5,138.35
29,04/22/2021 12:42 PM,101.81%,11.96,135.9,138.35
30,04/22/2021 12:57 PM,97.56%,11.96,141.8,138.35
31,04/22/2021 1:12 PM,93.70%,11.96,147.6,138.35
32,04/22/2021 1:27 PM,93.77%,12.43,153.4,143.83
33,04/22/2021 1:42 PM,90.38%,12.43,159.1,143.83
34,04/22/2021 1:57 PM,89.03%,12.69,164.9,146.81
35,04/22/2021 2:12 PM,86.78%,12.81,170.8,148.22
36,04/22/2021 2:27 PM,83.84%,12.81,176.8,148.22
37,04/22/2021 2:43 PM,81.15%,12.81,182.6,148.22
38,04/22/2021 2:57 PM,90.27%,14.69,188.2,169.91
39,04/22/2021 3:13 PM,131.00%,21.98,194.1,254.24
40,04/22/2021 3:27 PM,129.74%,22.34,199.2,258.46
41,04/22/2021 3:42 PM,126.25%,22.34,204.7,258.46
42,04/22/2021 3:57 PM,123.05%,22.34,210.1,258.46
43,04/22/2021 4:12 PM,119.81%,22.34,215.7,258.46
44,04/22/2021 4:27 PM,120.61%,23.12,221.7,267.42
45,04/22/2021 4:42 PM,119.09%,23.12,224.6,267.42
46,04/22/2021 4:57 PM,118.74%,23.12,225.2,267.42
47,04/22/2021 5:12 PM,118.19%,23.12,226.3,267.42
48,04/22/2021 5:27 PM,117.54%,23.12,227.5,267.42
49,04/22/2021 5:43 PM,116.89%,23.12,228.8,267.42
50,04/22/2021 5:57 PM,116.18%,23.12,230.2,267.42
51,04/22/2021 6:13 PM,115.43%,23.12,231.7,267.42
52,04/22/2021 6:28 PM,114.63%,23.12,233.3,267.42
53,04/22/2021 6:42 PM,113.95%,23.12,234.7,267.42
54,04/22/2021 6:57 PM,113.23%,23.12,236.2,267.42
55,04/22/2021 7:12 PM,112.51%,23.12,237.7,267.42
56,04/22/2021 7:27 PM,111.81%,23.12,239.2,267.42
57,04/22/2021 7:42 PM,111.11%,23.12,240.7,267.42
58,04/22/2021 7:57 PM,110.42%,23.12,242.2,267.42
59,04/22/2021 8:12 PM,109.74%,23.12,243.7,267.42
60,04/22/2021 8:27 PM,109.07%,23.12,245.2,267.42
61,04/22/2021 8:42 PM,108.41%,23.12,246.7,267.42
62,04/22/2021 8:57 PM,107.75%,23.12,248.2,267.42
63,04/22/2021 9:12 PM,107.11%,23.12,249.7,267.42
64,04/22/2021 9:27 PM,106.47%,23.12,251.2,267.42
65,04/22/2021 9:42 PM,105.83%,23.12,252.7,267.42
66,04/22/2021 9:57 PM,105.21%,23.12,254.2,267.42
67,04/22/2021 10:12 PM,104.74%,23.12,255.3,267.42
68,04/22/2021 10:27 PM,104.33%,23.12,256.3,267.42
69,04/22/2021 10:42 PM,103.84%,23.12,257.5,267.42
70,04/22/2021 10:57 PM,103.34%,23.12,258.8,267.42
71,04/22/2021 11:12 PM,102.85%,23.12,260.0,267.42
72,04/22/2021 11:27 PM,102.42%,23.12,261.1,267.42
73,04/22/2021 11:42 PM,101.97%,23.12,262.3,267.42
74,04/22/2021 11:57 PM,101.42%,23.12,263.7,267.42
