,Date,DL,Tons,Direct,Earned,EVA
0,07/08/2021 11:53 PM,77.00%,14.9,284.0,220.0,0
1,07/09/2021 5:38 AM,0.00%,0.0,20.0,0.0,0
2,07/09/2021 5:53 AM,0.00%,0.0,25.0,0.0,0
3,07/09/2021 6:08 AM,15.00%,0.4,31.0,5.0,0
4,07/09/2021 6:23 AM,12.00%,0.4,36.0,5.0,0
5,07/09/2021 6:38 AM,11.00%,0.4,42.0,5.0,0
6,07/09/2021 6:53 AM,10.00%,0.4,47.0,5.0,0
7,07/09/2021 7:08 AM,31.00%,1.42,53.0,16.0,0
8,07/09/2021 7:23 AM,28.00%,1.42,58.0,16.0,0
9,07/09/2021 7:38 AM,31.00%,1.71,64.0,19.0,0
10,07/09/2021 7:53 AM,29.00%,1.74,69.0,20.0,0
11,07/09/2021 8:08 AM,27.00%,1.74,75.0,20.0,0
12,07/09/2021 8:24 AM,30.00%,2.13,80.0,24.0,0
13,07/09/2021 8:39 AM,28.00%,2.13,86.0,24.0,0
14,07/09/2021 8:54 AM,27.00%,2.13,91.0,24.0,0
15,07/09/2021 9:09 AM,25.00%,2.13,97.0,24.0,0
16,07/09/2021 9:24 AM,27.00%,2.44,103.0,28.0,0
17,07/09/2021 9:39 AM,26.00%,2.44,108.0,28.0,0
18,07/09/2021 9:53 AM,25.00%,2.44,113.0,28.0,0
19,07/09/2021 10:09 AM,24.00%,2.44,119.0,28.0,0
20,07/09/2021 10:24 AM,23.00%,2.44,124.0,28.0,0
21,07/09/2021 10:38 AM,22.00%,2.44,129.0,28.0,0
22,07/09/2021 10:53 AM,21.00%,2.44,134.0,28.0,0
23,07/09/2021 11:09 AM,38.00%,4.52,137.0,52.0,0
24,07/09/2021 11:23 AM,37.00%,4.52,140.0,52.0,0
25,07/09/2021 11:38 AM,36.00%,4.52,143.0,52.0,0
26,07/09/2021 11:53 AM,35.00%,4.52,148.0,52.0,0
27,07/09/2021 12:09 PM,49.00%,6.0,154.0,76.0,0
28,07/09/2021 12:25 PM,50.00%,6.32,160.0,79.0,0
29,07/09/2021 12:40 PM,48.00%,6.32,165.0,79.0,0
30,07/09/2021 12:55 PM,46.00%,6.32,171.0,79.0,0
31,07/09/2021 1:08 PM,47.00%,6.67,176.0,83.0,0
32,07/09/2021 1:23 PM,46.00%,6.67,181.0,83.0,0
33,07/09/2021 1:39 PM,45.00%,6.74,186.0,84.0,0
34,07/09/2021 1:54 PM,45.00%,6.74,189.0,84.0,0
35,07/09/2021 2:09 PM,44.00%,6.74,191.0,84.0,0
36,07/09/2021 2:23 PM,44.00%,6.74,193.0,84.0,0
37,07/09/2021 2:39 PM,43.00%,6.74,195.0,84.0,0
38,07/09/2021 2:53 PM,43.00%,6.74,197.0,84.0,0
39,07/09/2021 3:10 PM,42.00%,6.74,199.0,84.0,0
40,07/09/2021 3:24 PM,42.00%,6.74,201.0,84.0,0
41,07/09/2021 3:38 PM,42.00%,6.74,203.0,84.0,0
42,07/09/2021 3:54 PM,42.00%,6.94,205.0,87.0,0
43,07/09/2021 4:11 PM,42.00%,6.94,207.0,87.0,0
44,07/09/2021 4:24 PM,42.00%,6.94,209.0,87.0,0
45,07/09/2021 4:39 PM,45.00%,7.39,211.0,94.0,0
46,07/09/2021 4:54 PM,44.00%,7.39,213.0,94.0,0
47,07/09/2021 5:09 PM,52.00%,8.58,215.0,112.0,0
48,07/09/2021 5:24 PM,52.00%,8.58,217.0,112.0,0
49,07/09/2021 5:39 PM,59.00%,9.58,219.0,129.0,0
50,07/09/2021 5:54 PM,58.00%,9.58,221.0,129.0,0
51,07/09/2021 6:09 PM,58.00%,9.58,223.0,129.0,0
52,07/09/2021 6:24 PM,57.00%,9.58,225.0,129.0,0
53,07/09/2021 6:39 PM,57.00%,9.58,227.0,129.0,0
54,07/09/2021 6:54 PM,56.00%,9.58,229.0,129.0,0
55,07/09/2021 7:09 PM,63.00%,10.71,231.0,146.0,0
56,07/09/2021 7:24 PM,63.00%,10.77,233.0,147.0,0
57,07/09/2021 7:39 PM,63.00%,10.77,234.0,147.0,0
58,07/09/2021 7:54 PM,63.00%,10.77,234.0,147.0,0
59,07/09/2021 8:09 PM,63.00%,10.83,235.0,148.0,0
60,07/09/2021 8:24 PM,70.00%,11.95,237.0,165.0,0
61,07/09/2021 8:39 PM,69.00%,11.95,239.0,165.0,0
62,07/09/2021 8:54 PM,69.00%,11.95,240.0,165.0,0
63,07/09/2021 9:09 PM,68.00%,11.95,242.0,165.0,0
64,07/09/2021 9:24 PM,68.00%,11.95,244.0,165.0,0
65,07/09/2021 9:39 PM,67.00%,11.95,246.0,165.0,0
66,07/09/2021 9:54 PM,67.00%,11.95,247.0,165.0,0
67,07/09/2021 10:09 PM,66.00%,11.95,249.0,165.0,0
68,07/09/2021 10:39 PM,66.00%,11.95,249.0,165.0,0
69,07/09/2021 10:53 PM,66.00%,11.95,249.0,165.0,0
70,07/09/2021 11:08 PM,66.00%,11.95,249.0,165.0,0
71,07/09/2021 11:24 PM,66.00%,11.95,249.0,165.0,0
72,07/09/2021 11:39 PM,66.00%,11.95,249.0,165.0,0
73,07/09/2021 11:53 PM,66.22%,11.95,249.0,165.0,0
