,Date,DL,Tons,Direct,Earned,EVA
0,06/23/2021 11:48 PM,135.41%,19.73,299.0,404.87,71.9
1,06/24/2021 5:33 AM,66.23%,0.0,10.7,7.1,0.0
2,06/24/2021 5:48 AM,65.84%,0.0,15.7,10.35,0.0
3,06/24/2021 6:03 AM,66.15%,0.0,20.7,13.72,0.0
4,06/24/2021 6:18 AM,67.26%,0.0,25.9,17.42,0.0
5,06/24/2021 6:33 AM,69.05%,0.0,30.6,21.15,0.0
6,06/24/2021 6:48 AM,70.17%,0.0,35.1,24.65,0.0
7,06/24/2021 7:03 AM,70.47%,0.0,39.5,27.82,0.0
8,06/24/2021 7:18 AM,70.24%,0.0,43.7,30.68,0.0
9,06/24/2021 7:33 AM,70.53%,0.0,47.8,33.68,0.0
10,06/24/2021 7:48 AM,72.60%,0.07,51.8,37.61,0.0
11,06/24/2021 8:03 AM,72.45%,0.07,56.1,40.61,0.0
12,06/24/2021 8:18 AM,72.32%,0.07,60.3,43.61,0.0
13,06/24/2021 8:33 AM,72.21%,0.07,64.6,46.61,0.0
14,06/24/2021 8:48 AM,72.19%,0.07,69.0,49.81,0.0
15,06/24/2021 9:03 AM,72.19%,0.07,73.5,53.06,0.0
16,06/24/2021 9:19 AM,72.26%,0.07,78.2,56.5,0.0
17,06/24/2021 9:33 AM,72.58%,0.07,82.9,60.2,0.0
18,06/24/2021 9:48 AM,72.93%,0.07,87.7,63.95,0.0
19,06/24/2021 10:03 AM,73.22%,0.07,92.4,67.66,0.0
20,06/24/2021 10:18 AM,73.04%,0.07,97.1,70.9,0.0
21,06/24/2021 10:33 AM,72.76%,0.07,101.6,73.9,0.0
22,06/24/2021 10:48 AM,72.32%,0.07,106.3,76.88,0.0
23,06/24/2021 11:03 AM,71.88%,0.07,110.6,79.46,0.0
24,06/24/2021 11:18 AM,72.08%,0.07,111.3,80.25,0.0
25,06/24/2021 11:18 AM,72.08%,0.07,111.3,80.25,0.0
26,06/24/2021 11:48 AM,71.94%,0.07,118.0,84.88,0.0
27,06/24/2021 12:03 PM,71.52%,0.07,123.2,88.13,0.0
28,06/24/2021 12:18 PM,71.12%,0.07,128.5,91.38,0.0
29,06/24/2021 12:33 PM,70.76%,0.07,133.7,94.63,0.0
30,06/24/2021 12:48 PM,70.43%,0.07,139.0,97.88,0.0
31,06/24/2021 1:03 PM,70.11%,0.07,144.2,101.13,0.0
32,06/24/2021 1:18 PM,69.99%,0.07,149.5,104.63,0.0
33,06/24/2021 1:33 PM,70.02%,0.07,154.7,108.35,0.0
34,06/24/2021 1:48 PM,70.02%,0.07,159.7,111.83,0.0
35,06/24/2021 2:04 PM,70.02%,0.07,165.0,115.56,0.0
36,06/24/2021 2:18 PM,70.04%,0.07,169.7,118.88,0.0
37,06/24/2021 3:04 PM,70.45%,0.07,184.7,130.13,0.0
38,06/24/2021 3:18 PM,70.86%,0.07,188.9,133.88,0.0
39,06/24/2021 3:49 PM,76.00%,1.27,195.3,148.39,6.6
40,06/24/2021 4:03 PM,75.81%,3.82,197.1,149.4,20.4
41,06/24/2021 4:18 PM,75.45%,4.24,199.3,150.35,35.0
42,06/24/2021 4:33 PM,75.04%,4.24,201.0,150.85,35.0
43,06/24/2021 4:48 PM,74.64%,4.24,202.8,151.35,35.0
44,06/24/2021 5:03 PM,74.24%,4.24,204.4,151.77,35.0
45,06/24/2021 5:18 PM,73.82%,4.24,205.9,152.02,35.0
46,06/24/2021 5:33 PM,73.40%,4.24,207.4,152.27,35.0
47,06/24/2021 5:48 PM,73.00%,4.24,208.9,152.52,35.0
48,06/24/2021 6:03 PM,72.60%,4.24,210.4,152.77,35.0
49,06/24/2021 6:18 PM,72.20%,4.24,211.9,153.02,35.0
50,06/24/2021 6:33 PM,71.81%,4.24,213.4,153.27,35.0
51,06/24/2021 6:48 PM,71.42%,4.24,214.9,153.52,35.0
52,06/24/2021 7:03 PM,71.05%,4.24,216.4,153.77,35.0
53,06/24/2021 7:18 PM,70.67%,4.24,217.9,154.02,35.0
54,06/24/2021 7:33 PM,70.30%,4.24,219.4,154.27,35.0
55,06/24/2021 7:48 PM,69.94%,4.24,220.9,154.52,35.0
56,06/24/2021 8:03 PM,69.58%,4.24,222.4,154.77,35.0
57,06/24/2021 8:18 PM,69.22%,4.24,223.9,155.02,35.0
58,06/24/2021 8:33 PM,68.87%,4.24,225.4,155.27,35.0
59,06/24/2021 8:48 PM,68.53%,4.24,226.9,155.52,35.0
60,06/24/2021 9:03 PM,68.19%,4.24,228.4,155.77,35.0
61,06/24/2021 9:18 PM,67.85%,4.24,229.9,156.0,35.0
62,06/24/2021 9:48 PM,67.28%,4.24,231.9,156.02,35.0
63,06/24/2021 10:03 PM,67.11%,4.24,232.9,156.27,35.0
64,06/24/2021 10:18 PM,67.06%,4.24,233.4,156.52,35.0
65,06/24/2021 10:33 PM,66.87%,4.24,234.4,156.77,35.0
66,06/24/2021 10:48 PM,66.56%,4.24,236.0,157.07,35.0
67,06/24/2021 11:03 PM,66.28%,4.24,237.7,157.57,35.0
68,06/24/2021 11:18 PM,66.00%,4.24,239.5,158.07,35.0
69,06/24/2021 11:33 PM,65.73%,4.24,241.2,158.57,35.0
70,06/24/2021 11:48 PM,65.46%,4.24,243.0,159.07,35.0
