,Date,DL,Tons,Direct,Earned
0,05/19/2021 11:58 PM,147.46%,31.38,320.2,472.17
1,05/20/2021 4:58 AM,0.00%,0.0,1.2,0.0
2,05/20/2021 5:12 AM,3.05%,0.0,5.9,0.18
3,05/20/2021 5:28 AM,3.51%,0.0,12.3,0.43
4,05/20/2021 5:43 AM,3.62%,0.0,18.8,0.68
5,05/20/2021 5:58 AM,3.66%,0.0,25.4,0.93
6,05/20/2021 6:13 AM,3.64%,0.0,32.4,1.18
7,05/20/2021 6:28 AM,3.63%,0.0,39.4,1.43
8,05/20/2021 6:43 AM,3.62%,0.0,46.4,1.68
9,05/20/2021 6:58 AM,3.60%,0.0,53.7,1.93
10,05/20/2021 7:13 AM,3.58%,0.0,60.9,2.18
11,05/20/2021 7:28 AM,3.56%,0.0,68.2,2.43
12,05/20/2021 7:43 AM,3.55%,0.0,75.4,2.68
13,05/20/2021 7:58 AM,3.55%,0.0,82.5,2.93
14,05/20/2021 8:13 AM,3.54%,0.0,89.8,3.18
15,05/20/2021 8:28 AM,3.53%,0.0,97.0,3.43
16,05/20/2021 8:43 AM,3.53%,0.0,104.3,3.68
17,05/20/2021 8:58 AM,3.52%,0.0,111.5,3.93
18,05/20/2021 9:13 AM,3.52%,0.0,118.8,4.18
19,05/20/2021 9:28 AM,3.52%,0.0,126.0,4.43
20,05/20/2021 9:43 AM,3.51%,0.0,133.3,4.68
21,05/20/2021 9:58 AM,3.51%,0.0,140.5,4.93
22,05/20/2021 10:13 AM,3.51%,0.0,147.4,5.18
23,05/20/2021 10:28 AM,3.53%,0.0,154.0,5.43
24,05/20/2021 10:43 AM,3.54%,0.0,160.7,5.68
25,05/20/2021 10:58 AM,3.55%,0.0,166.9,5.93
26,05/20/2021 11:13 AM,3.53%,0.0,169.7,6.0
27,05/20/2021 11:28 AM,3.49%,0.0,171.9,6.0
28,05/20/2021 11:43 AM,3.49%,0.0,177.3,6.18
29,05/20/2021 11:58 AM,3.49%,0.0,184.2,6.43
30,05/20/2021 12:13 PM,3.49%,0.0,191.4,6.68
31,05/20/2021 12:28 PM,3.49%,0.0,198.7,6.93
32,05/20/2021 12:43 PM,11.66%,1.2,206.1,24.03
33,05/20/2021 12:58 PM,24.08%,3.58,213.6,51.43
34,05/20/2021 1:13 PM,26.82%,4.24,220.9,59.24
35,05/20/2021 1:28 PM,26.07%,4.24,228.2,59.49
36,05/20/2021 1:43 PM,25.42%,4.24,235.0,59.74
37,05/20/2021 1:58 PM,25.30%,4.33,241.8,61.19
38,05/20/2021 2:13 PM,83.11%,14.25,248.4,206.41
39,05/20/2021 2:28 PM,81.33%,14.25,254.1,206.66
40,05/20/2021 2:43 PM,79.40%,14.25,260.6,206.91
41,05/20/2021 2:58 PM,76.23%,14.25,271.8,207.16
42,05/20/2021 3:13 PM,89.79%,17.63,278.0,249.64
43,05/20/2021 3:29 PM,87.90%,17.63,284.3,249.89
44,05/20/2021 3:43 PM,86.93%,17.63,287.6,249.96
45,05/20/2021 3:58 PM,86.60%,17.63,288.6,249.96
46,05/20/2021 4:13 PM,86.28%,17.63,289.7,249.96
47,05/20/2021 4:28 PM,85.93%,17.63,290.9,249.96
48,05/20/2021 4:43 PM,85.46%,17.63,292.5,249.96
49,05/20/2021 4:58 PM,84.95%,17.63,294.2,249.96
50,05/20/2021 5:14 PM,84.43%,17.63,296.0,249.96
51,05/20/2021 5:28 PM,83.95%,17.63,297.7,249.96
52,05/20/2021 5:43 PM,83.46%,17.63,299.5,249.96
53,05/20/2021 5:58 PM,82.98%,17.63,301.2,249.96
54,05/20/2021 6:13 PM,82.50%,17.63,303.0,249.96
55,05/20/2021 6:28 PM,82.02%,17.63,304.7,249.96
56,05/20/2021 6:43 PM,87.22%,18.88,306.7,267.48
57,05/20/2021 6:58 PM,86.65%,18.88,308.7,267.48
58,05/20/2021 7:13 PM,86.10%,18.88,310.7,267.48
59,05/20/2021 7:28 PM,85.54%,18.88,312.7,267.48
60,05/20/2021 7:43 PM,85.00%,18.88,314.7,267.48
61,05/20/2021 7:58 PM,84.46%,18.88,316.7,267.48
62,05/20/2021 8:13 PM,83.93%,18.88,318.7,267.48
63,05/20/2021 8:28 PM,83.41%,18.88,320.7,267.48
64,05/20/2021 8:43 PM,82.90%,18.88,322.7,267.48
65,05/20/2021 8:58 PM,82.39%,18.88,324.7,267.48
66,05/20/2021 9:13 PM,81.93%,18.88,326.5,267.48
67,05/20/2021 9:28 PM,81.49%,18.88,328.2,267.48
68,05/20/2021 9:43 PM,81.15%,18.88,329.6,267.48
69,05/20/2021 9:58 PM,80.84%,18.88,330.9,267.48
70,05/20/2021 10:13 PM,80.54%,18.88,332.1,267.48
71,05/20/2021 10:28 PM,80.24%,18.88,333.4,267.48
72,05/20/2021 10:43 PM,79.98%,18.88,334.4,267.48
73,05/20/2021 10:58 PM,79.74%,18.88,335.4,267.48
74,05/20/2021 11:13 PM,79.46%,18.88,336.6,267.48
75,05/20/2021 11:28 PM,79.17%,18.88,337.9,267.48
76,05/20/2021 11:43 PM,78.88%,18.88,339.1,267.48
77,05/20/2021 11:58 PM,78.59%,18.88,340.4,267.48
