,Date,DL,Tons,Direct,Earned
0,05/06/2021 11:59 PM,66.65%,12.45,333.2,222.07
1,05/07/2021 5:28 AM,215.40%,2.82,19.6,42.3
2,05/07/2021 5:43 AM,165.78%,2.82,25.8,42.8
3,05/07/2021 5:58 AM,135.03%,2.82,32.1,43.3
4,05/07/2021 6:13 AM,125.61%,3.12,38.3,48.13
5,05/07/2021 6:44 AM,112.15%,3.67,50.8,56.99
6,05/07/2021 6:59 AM,100.74%,3.67,57.1,57.49
7,05/07/2021 7:14 AM,92.91%,3.73,63.3,58.83
8,05/07/2021 7:29 AM,90.26%,3.98,69.6,62.79
9,05/07/2021 7:44 AM,83.29%,3.98,76.0,63.29
10,05/07/2021 7:59 AM,77.33%,3.98,82.5,63.79
11,05/07/2021 8:14 AM,72.25%,3.98,89.0,64.29
12,05/07/2021 8:29 AM,68.40%,4.03,95.9,65.61
13,05/07/2021 8:44 AM,66.51%,4.17,102.4,68.13
14,05/07/2021 8:59 AM,63.00%,4.17,108.9,68.63
15,05/07/2021 9:14 AM,60.08%,4.17,115.0,69.09
16,05/07/2021 9:29 AM,57.44%,4.17,121.5,69.78
17,05/07/2021 9:44 AM,59.83%,4.6,128.0,76.58
18,05/07/2021 9:59 AM,60.02%,4.83,134.0,80.4
19,05/07/2021 10:14 AM,57.99%,4.83,139.5,80.9
20,05/07/2021 10:29 AM,57.29%,4.97,146.0,83.64
21,05/07/2021 10:44 AM,56.12%,5.02,151.6,85.09
22,05/07/2021 10:59 AM,57.49%,5.34,156.9,90.19
23,05/07/2021 11:14 AM,56.64%,5.34,159.8,90.53
24,05/07/2021 11:29 AM,56.06%,5.34,162.3,90.95
25,05/07/2021 11:44 AM,54.64%,5.34,167.8,91.68
26,05/07/2021 11:59 AM,53.23%,5.34,173.6,92.38
27,05/07/2021 12:14 PM,51.70%,5.34,180.2,93.18
28,05/07/2021 12:29 PM,50.46%,5.34,186.1,93.88
29,05/07/2021 12:44 PM,54.03%,6.01,192.7,104.14
30,05/07/2021 12:59 PM,55.54%,6.39,198.6,110.27
31,05/07/2021 1:13 PM,54.21%,6.39,204.8,111.02
32,05/07/2021 1:29 PM,69.53%,8.83,210.5,146.37
33,05/07/2021 1:44 PM,69.02%,8.83,212.3,146.51
34,05/07/2021 2:00 PM,68.60%,8.83,213.6,146.51
35,05/07/2021 2:14 PM,67.83%,8.83,216.0,146.51
36,05/07/2021 2:29 PM,66.90%,8.83,219.0,146.51
37,05/07/2021 2:43 PM,66.00%,8.83,222.0,146.51
38,05/07/2021 2:59 PM,65.12%,8.83,225.0,146.51
39,05/07/2021 3:13 PM,66.12%,9.13,228.0,150.75
40,05/07/2021 3:29 PM,67.68%,9.53,231.2,156.47
41,05/07/2021 3:44 PM,66.81%,9.53,234.2,156.47
42,05/07/2021 3:58 PM,70.68%,10.31,237.0,167.51
43,05/07/2021 4:13 PM,69.80%,10.31,240.0,167.51
44,05/07/2021 4:29 PM,69.58%,10.42,243.0,169.07
45,05/07/2021 4:44 PM,68.67%,10.42,246.2,169.07
46,05/07/2021 4:59 PM,68.68%,10.63,250.6,172.08
47,05/07/2021 5:14 PM,67.88%,10.63,253.5,172.08
48,05/07/2021 5:29 PM,67.99%,10.77,256.1,174.09
49,05/07/2021 5:43 PM,67.25%,10.77,258.9,174.09
50,05/07/2021 5:59 PM,66.86%,10.83,261.6,174.87
51,05/07/2021 6:13 PM,66.27%,10.83,263.9,174.87
52,05/07/2021 6:29 PM,65.65%,10.83,266.4,174.87
53,05/07/2021 6:43 PM,65.28%,10.87,268.9,175.52
54,05/07/2021 6:58 PM,64.90%,10.91,271.4,176.13
55,05/07/2021 7:14 PM,65.69%,11.18,273.9,179.92
56,05/07/2021 7:29 PM,65.62%,11.27,276.2,181.24
57,05/07/2021 7:43 PM,65.09%,11.27,278.5,181.24
58,05/07/2021 7:59 PM,64.60%,11.27,280.6,181.24
59,05/07/2021 8:14 PM,67.20%,11.83,281.4,189.07
60,05/07/2021 8:29 PM,66.96%,11.83,282.4,189.07
61,05/07/2021 8:44 PM,66.44%,11.83,284.6,189.07
62,05/07/2021 8:59 PM,65.87%,11.83,287.1,189.07
63,05/07/2021 9:14 PM,65.99%,11.96,289.4,190.96
64,05/07/2021 9:28 PM,65.42%,11.96,291.9,190.96
65,05/07/2021 9:44 PM,64.87%,11.96,294.4,190.96
66,05/07/2021 9:58 PM,64.32%,11.96,296.9,190.96
67,05/07/2021 10:14 PM,64.28%,12.07,299.6,192.59
68,05/07/2021 10:28 PM,63.83%,12.07,301.7,192.59
69,05/07/2021 10:44 PM,63.67%,12.07,302.5,192.59
70,05/07/2021 10:59 PM,63.61%,12.07,302.8,192.59
71,05/07/2021 11:14 PM,63.56%,12.07,303.0,192.59
72,05/07/2021 11:29 PM,63.51%,12.07,303.3,192.59
73,05/07/2021 11:44 PM,63.46%,12.07,303.5,192.59
74,05/07/2021 11:59 PM,63.40%,12.07,303.8,192.59
