,Date,DL,Tons,Direct,Earned
0,4/26/2021 23:57,56.54%,12.23,260.8,147.44
1,4/27/2021 5:27,0.00%,0,0,0
2,4/27/2021 5:42,0.00%,0,0.2,0
3,4/27/2021 5:57,0.00%,0,0.9,0
4,4/27/2021 6:12,0.00%,0,4.8,0
5,4/27/2021 6:27,78.25%,0.66,9.7,7.57
6,4/27/2021 6:42,51.37%,0.66,14.7,7.57
7,4/27/2021 8:42,44.40%,2.3,59.2,26.29
8,4/27/2021 8:43,44.11%,2.3,59.6,26.29
9,4/27/2021 9:13,36.89%,2.3,71.3,26.29
10,4/27/2021 9:27,34.20%,2.3,76.9,26.29
11,4/27/2021 9:42,45.28%,2.3,58.1,26.29
12,4/27/2021 9:57,29.53%,2.3,89.1,26.29
13,4/27/2021 10:08,28.22%,2.3,93.2,26.29
14,4/27/2021 10:12,37.15%,3.1,95.3,35.38
15,4/27/2021 10:27,34.78%,3.1,101.8,35.38
16,4/27/2021 10:42,50.07%,4.7,107.3,53.7
17,4/27/2021 10:57,47.41%,4.7,113.3,53.7
18,4/27/2021 11:12,49.06%,5.12,119.3,58.51
19,4/27/2021 11:28,46.77%,5.12,125.1,58.51
20,4/27/2021 11:42,44.74%,5.12,130.8,58.51
21,4/27/2021 11:57,42.91%,5.12,136.4,58.51
22,4/27/2021 12:13,42.03%,5.12,139.2,58.51
23,4/27/2021 12:27,41.57%,5.12,140.8,58.51
24,4/27/2021 12:42,40.37%,5.12,144.9,58.51
25,4/27/2021 12:57,38.87%,5.12,150.5,58.51
26,4/27/2021 13:13,37.44%,5.12,156.3,58.51
27,4/27/2021 13:27,36.14%,5.12,161.9,58.51
28,4/27/2021 13:42,57.55%,8.43,167.7,96.51
29,4/27/2021 13:57,58.32%,8.86,173.8,101.33
30,4/27/2021 14:13,56.38%,8.86,179.7,101.33
31,4/27/2021 14:27,54.81%,8.89,185.7,101.75
32,4/27/2021 14:42,53.15%,8.9,191.5,101.78
33,4/27/2021 14:57,58.45%,10.08,197.4,115.37
34,4/27/2021 15:12,59.79%,10.61,203.2,121.52
35,4/27/2021 15:27,58.15%,10.61,209,121.52
36,4/27/2021 15:42,56.59%,10.61,214.7,121.52
37,4/27/2021 15:57,55.05%,10.61,220.7,121.52
38,4/27/2021 16:12,57.49%,11.39,226.8,130.38
39,4/27/2021 16:27,56.08%,11.39,232.5,130.38
40,4/27/2021 16:42,55.38%,11.39,235.4,130.38
41,4/27/2021 16:58,55.13%,11.39,236.5,130.38
42,4/27/2021 17:12,54.86%,11.39,237.7,130.38
43,4/27/2021 17:27,54.57%,11.39,238.9,130.38
44,4/27/2021 17:42,54.29%,11.39,240.2,130.38
