,Date,DL,Tons,Direct,Earned
0,04/28/2021 5:27 AM,25.98%,0.19,10.7,2.79
1,04/28/2021 5:43 AM,17.18%,0.19,16.2,2.79
2,04/28/2021 5:58 AM,12.61%,0.19,22.1,2.79
3,04/28/2021 6:13 AM,9.89%,0.19,28.2,2.79
4,04/28/2021 6:28 AM,8.05%,0.19,34.6,2.79
5,04/28/2021 6:58 AM,11.32%,0.36,47.6,5.39
6,04/28/2021 7:28 AM,8.90%,0.36,60.6,5.39
7,04/28/2021 7:43 AM,8.03%,0.36,67.1,5.39
8,04/28/2021 7:58 AM,7.32%,0.36,73.6,5.39
9,04/28/2021 8:13 AM,6.73%,0.36,80.1,5.39
10,04/28/2021 8:28 AM,6.23%,0.36,86.6,5.39
11,04/28/2021 8:43 AM,5.79%,0.36,93.1,5.39
12,04/28/2021 8:58 AM,5.40%,0.36,99.8,5.39
13,04/28/2021 9:13 AM,5.06%,0.36,106.6,5.39
14,04/28/2021 9:28 AM,4.76%,0.36,113.3,5.39
15,04/28/2021 9:43 AM,126.06%,10.52,120.1,151.37
16,04/28/2021 9:58 AM,125.07%,11.0,126.9,158.65
17,04/28/2021 10:13 AM,118.54%,11.0,133.8,158.65
18,04/28/2021 10:28 AM,114.02%,11.0,139.2,158.65
19,04/28/2021 10:43 AM,106.25%,11.0,149.3,158.65
20,04/28/2021 10:58 AM,102.35%,11.0,155.0,158.65
21,04/28/2021 11:13 AM,100.68%,11.0,157.6,158.65
22,04/28/2021 11:28 AM,99.98%,11.0,158.7,158.65
23,04/28/2021 11:43 AM,96.89%,11.0,163.8,158.65
24,04/28/2021 11:58 AM,93.29%,11.0,170.1,158.65
25,04/28/2021 12:13 PM,91.75%,11.21,176.3,161.78
26,04/28/2021 12:28 PM,88.67%,11.21,182.4,161.78
27,04/28/2021 12:43 PM,85.85%,11.21,188.4,161.78
28,04/28/2021 12:58 PM,81.46%,11.21,198.6,161.78
29,04/28/2021 1:13 PM,78.97%,11.21,204.9,161.78
30,04/28/2021 1:28 PM,76.54%,11.21,211.4,161.78
31,04/28/2021 1:43 PM,74.32%,11.21,217.7,161.78
32,04/28/2021 1:58 PM,72.25%,11.21,223.9,161.78
33,04/28/2021 2:13 PM,71.96%,11.47,230.2,165.64
34,04/28/2021 2:28 PM,78.08%,12.74,236.4,184.59
35,04/28/2021 2:43 PM,76.12%,12.74,242.5,184.59
36,04/28/2021 2:58 PM,82.72%,14.15,248.5,205.54
37,04/28/2021 3:13 PM,80.77%,14.15,254.5,205.54
38,04/28/2021 3:28 PM,78.91%,14.15,260.5,205.54
39,04/28/2021 3:43 PM,77.84%,14.15,264.1,205.54
40,04/28/2021 3:58 PM,77.42%,14.15,265.5,205.54
41,04/28/2021 4:13 PM,77.00%,14.15,266.9,205.54
42,04/28/2021 4:28 PM,76.47%,14.15,268.8,205.54
43,04/28/2021 4:43 PM,75.75%,14.15,271.3,205.54
44,04/28/2021 4:59 PM,74.99%,14.15,274.1,205.54
45,04/28/2021 5:13 PM,74.25%,14.15,276.8,205.54
46,04/28/2021 5:28 PM,73.56%,14.15,279.4,205.54
47,04/28/2021 5:43 PM,72.96%,14.15,281.7,205.54
48,04/28/2021 5:58 PM,72.33%,14.15,284.2,205.54
49,04/28/2021 6:13 PM,71.70%,14.15,286.7,205.54
50,04/28/2021 6:28 PM,71.08%,14.15,289.2,205.54
51,04/28/2021 6:43 PM,70.47%,14.15,291.7,205.54
52,04/28/2021 6:58 PM,69.87%,14.15,294.2,205.54
53,04/28/2021 7:13 PM,69.29%,14.15,296.7,205.54
54,04/28/2021 7:28 PM,68.71%,14.15,299.2,205.54
55,04/28/2021 7:43 PM,68.14%,14.15,301.7,205.54
56,04/28/2021 7:59 PM,67.58%,14.15,304.2,205.54
57,04/28/2021 8:13 PM,67.03%,14.15,306.7,205.54
58,04/28/2021 8:28 PM,66.48%,14.15,309.2,205.54
59,04/28/2021 8:43 PM,65.95%,14.15,311.7,205.54
60,04/28/2021 8:58 PM,65.43%,14.15,314.2,205.54
61,04/28/2021 9:13 PM,64.91%,14.15,316.7,205.54
62,04/28/2021 9:28 PM,64.40%,14.15,319.2,205.54
63,04/28/2021 9:43 PM,63.90%,14.15,321.7,205.54
64,04/28/2021 9:58 PM,63.41%,14.15,324.2,205.54
65,04/28/2021 10:13 PM,62.99%,14.15,326.3,205.54
66,04/28/2021 10:28 PM,62.68%,14.15,327.9,205.54
67,04/28/2021 10:43 PM,62.43%,14.15,329.3,205.54
68,04/28/2021 10:58 PM,62.12%,14.15,330.9,205.54
69,04/28/2021 11:13 PM,61.70%,14.15,333.2,205.54
70,04/28/2021 11:28 PM,61.24%,14.15,335.7,205.54
71,04/28/2021 11:43 PM,60.78%,14.15,338.2,205.54
72,04/28/2021 11:58 PM,60.34%,14.15,340.7,205.54
