,Date,DL,Tons,Direct,Earned,EVA
0,06/01/2021 11:49 PM,66.62%,14.65,330.1,219.94,165.4
1,06/02/2021 5:34 AM,0.00%,0.0,20.8,0.0,0.0
2,06/02/2021 5:49 AM,0.00%,0.0,27.4,0.0,0.0
3,06/02/2021 6:04 AM,0.00%,0.0,33.8,0.0,0.0
4,06/02/2021 6:19 AM,0.00%,0.0,40.3,0.0,0.0
5,06/02/2021 6:34 AM,0.00%,0.0,46.8,0.0,0.0
6,06/02/2021 6:49 AM,0.00%,0.0,53.3,0.0,0.0
7,06/02/2021 7:04 AM,0.00%,0.0,59.8,0.0,0.0
8,06/02/2021 7:19 AM,0.00%,0.0,66.3,0.0,0.0
9,06/02/2021 7:34 AM,0.00%,0.0,73.0,0.0,0.0
10,06/02/2021 7:49 AM,0.00%,0.0,79.3,0.0,0.0
11,06/02/2021 8:04 AM,104.04%,6.32,86.3,89.74,45.8
12,06/02/2021 8:19 AM,124.24%,8.12,92.8,115.23,59.2
13,06/02/2021 8:34 AM,116.10%,8.12,99.3,115.23,59.2
14,06/02/2021 8:49 AM,108.96%,8.12,105.8,115.23,59.2
15,06/02/2021 9:05 AM,133.11%,10.53,112.3,149.41,88.0
16,06/02/2021 9:19 AM,126.28%,10.53,118.3,149.41,88.0
17,06/02/2021 9:34 AM,123.08%,10.82,124.8,153.59,90.6
18,06/02/2021 9:49 AM,117.47%,10.82,130.8,153.59,90.6
19,06/02/2021 10:05 AM,112.37%,10.82,136.7,153.59,90.6
20,06/02/2021 10:19 AM,107.60%,10.82,142.8,153.59,90.6
21,06/02/2021 10:34 AM,103.21%,10.82,148.8,153.59,90.6
22,06/02/2021 10:49 AM,99.64%,10.82,154.1,153.59,90.6
23,06/02/2021 11:04 AM,97.31%,10.82,157.8,153.59,90.6
24,06/02/2021 11:19 AM,95.28%,10.82,161.2,153.59,90.6
25,06/02/2021 11:34 AM,92.74%,10.82,165.6,153.59,90.6
26,06/02/2021 11:49 AM,89.73%,10.82,171.2,153.59,90.6
27,06/02/2021 12:04 PM,86.65%,10.82,177.3,153.59,90.6
28,06/02/2021 12:19 PM,83.59%,10.82,183.8,153.59,90.6
29,06/02/2021 12:34 PM,80.73%,10.82,190.3,153.59,90.6
30,06/02/2021 12:49 PM,78.06%,10.82,196.8,153.59,90.6
31,06/02/2021 1:04 PM,75.57%,10.82,203.3,153.59,90.6
32,06/02/2021 1:19 PM,73.23%,10.82,209.8,153.59,90.6
33,06/02/2021 1:34 PM,71.04%,10.82,216.2,153.59,90.6
34,06/02/2021 1:50 PM,69.15%,10.82,222.1,153.59,90.6
35,06/02/2021 2:04 PM,67.48%,10.82,227.6,153.59,90.6
36,06/02/2021 2:20 PM,65.89%,10.82,233.1,153.59,90.6
37,06/02/2021 2:35 PM,64.42%,10.82,238.4,153.59,90.6
38,06/02/2021 2:49 PM,63.36%,10.82,242.4,153.59,90.6
39,06/02/2021 3:05 PM,67.30%,11.69,246.4,165.83,98.3
40,06/02/2021 3:20 PM,66.22%,11.69,250.4,165.83,98.3
41,06/02/2021 3:35 PM,65.26%,11.69,254.1,165.83,98.3
42,06/02/2021 3:49 PM,65.01%,11.69,255.1,165.83,98.3
43,06/02/2021 4:04 PM,64.46%,11.69,257.3,165.83,98.3
44,06/02/2021 4:19 PM,63.89%,11.69,259.6,165.83,98.3
45,06/02/2021 4:34 PM,63.28%,11.69,262.1,165.83,98.3
46,06/02/2021 4:50 PM,75.77%,14.14,264.7,200.58,116.9
47,06/02/2021 5:04 PM,75.05%,14.14,267.3,200.58,116.9
48,06/02/2021 5:19 PM,74.30%,14.14,270.0,200.58,116.9
49,06/02/2021 5:34 PM,75.47%,14.51,272.8,205.87,123.9
50,06/02/2021 5:49 PM,74.72%,14.51,275.5,205.87,123.9
51,06/02/2021 6:04 PM,73.98%,14.51,278.3,205.87,123.9
52,06/02/2021 6:19 PM,73.25%,14.51,281.0,205.87,123.9
53,06/02/2021 6:49 PM,80.09%,16.17,286.5,229.48,136.9
54,06/02/2021 7:04 PM,79.34%,16.17,289.3,229.48,136.9
55,06/02/2021 7:19 PM,78.70%,16.17,291.6,229.48,136.9
56,06/02/2021 7:34 PM,77.99%,16.17,294.3,229.48,136.9
57,06/02/2021 7:49 PM,77.33%,16.17,296.8,229.48,136.9
58,06/02/2021 8:04 PM,76.69%,16.17,299.3,229.48,136.9
59,06/02/2021 8:20 PM,76.05%,16.17,301.8,229.48,136.9
60,06/02/2021 8:35 PM,78.49%,16.83,304.3,238.82,143.8
61,06/02/2021 8:49 PM,77.90%,16.83,306.6,238.82,143.8
62,06/02/2021 9:04 PM,77.26%,16.83,309.1,238.82,143.8
63,06/02/2021 9:19 PM,76.61%,16.83,311.8,238.82,143.8
64,06/02/2021 9:34 PM,76.01%,16.83,314.2,238.82,143.8
65,06/02/2021 9:49 PM,75.50%,16.83,316.3,238.82,143.8
66,06/02/2021 10:04 PM,75.23%,16.83,317.5,238.82,143.8
67,06/02/2021 10:19 PM,75.00%,16.83,318.4,238.82,143.8
68,06/02/2021 10:34 PM,74.53%,16.83,320.5,238.82,143.8
69,06/02/2021 10:49 PM,74.03%,16.83,322.6,238.82,143.8
70,06/02/2021 11:04 PM,73.43%,16.83,325.3,238.82,143.8
71,06/02/2021 11:19 PM,72.90%,16.83,327.6,238.82,143.8
72,06/02/2021 11:34 PM,72.35%,16.83,330.1,238.82,143.8
73,06/02/2021 11:49 PM,71.77%,16.83,332.8,238.82,143.8
