,Date,DL,Tons,Direct,Earned
0,04/08/2021 11:59 PM,31.05%,4.62,285.0,88.5
1,04/09/2021 4:58 AM,0.00%,0.0,0.0,0.0
2,04/09/2021 5:13 AM,0.00%,0.0,0.0,0.0
3,04/09/2021 5:29 AM,0.00%,0.0,0.0,0.0
4,04/09/2021 5:44 AM,0.00%,0.0,0.0,0.0
5,04/09/2021 5:59 AM,0.00%,0.0,0.0,0.0
6,04/09/2021 6:14 AM,0.00%,0.0,0.0,0.0
7,04/09/2021 6:29 AM,0.00%,0.4,0.0,5.65
8,04/09/2021 6:44 AM,0.00%,0.4,0.0,5.65
9,04/09/2021 6:59 AM,0.00%,0.4,0.0,5.65
10,04/09/2021 7:14 AM,0.00%,0.4,0.0,5.65
11,04/09/2021 7:29 AM,16.17%,0.4,74.9,12.11
12,04/09/2021 7:44 AM,15.40%,0.4,81.9,12.61
13,04/09/2021 7:59 AM,14.75%,0.4,88.9,13.11
14,04/09/2021 8:14 AM,0.00%,0.4,0.0,5.65
15,04/09/2021 8:29 AM,24.77%,1.2,102.9,25.5
16,04/09/2021 8:44 AM,23.59%,1.2,110.4,26.04
17,04/09/2021 8:59 AM,26.47%,1.52,117.4,31.08
18,04/09/2021 9:29 AM,0.00%,1.52,0.0,21.58
19,04/09/2021 9:44 AM,23.29%,1.52,138.0,32.13
20,04/09/2021 9:59 AM,26.43%,1.94,144.8,38.28
21,04/09/2021 10:15 AM,26.46%,2.05,150.9,39.92
22,04/09/2021 10:29 AM,25.70%,2.07,156.8,40.3
23,04/09/2021 10:44 AM,37.84%,3.58,163.0,61.68
24,04/09/2021 10:59 AM,42.43%,4.27,168.4,71.44
25,04/09/2021 11:14 AM,41.75%,4.27,171.1,71.44
26,04/09/2021 11:30 AM,40.96%,4.27,174.4,71.44
27,04/09/2021 11:44 AM,39.77%,4.27,179.7,71.44
28,04/09/2021 11:59 AM,46.57%,5.34,185.9,86.58
29,04/09/2021 12:14 PM,45.02%,5.34,192.3,86.58
30,04/09/2021 12:29 PM,43.50%,5.34,199.0,86.58
31,04/09/2021 12:44 PM,42.08%,5.34,205.8,86.58
32,04/09/2021 12:59 PM,40.74%,5.34,212.5,86.58
33,04/09/2021 1:14 PM,40.34%,5.48,219.8,88.65
34,04/09/2021 1:30 PM,39.08%,5.48,226.9,88.65
35,04/09/2021 1:44 PM,39.23%,5.57,229.1,89.87
36,04/09/2021 1:59 PM,39.07%,5.57,230.0,89.87
37,04/09/2021 2:14 PM,41.82%,6.06,231.5,96.79
38,04/09/2021 2:29 PM,41.55%,6.06,233.0,96.79
39,04/09/2021 2:45 PM,41.26%,6.06,234.6,96.79
40,04/09/2021 2:59 PM,40.96%,6.06,236.3,96.79
41,04/09/2021 3:14 PM,40.60%,6.08,239.3,97.13
42,04/09/2021 3:29 PM,40.28%,6.08,241.1,97.13
43,04/09/2021 3:45 PM,39.93%,6.08,243.3,97.13
44,04/09/2021 3:59 PM,42.07%,6.51,245.3,103.17
45,04/09/2021 4:14 PM,41.75%,6.51,247.1,103.17
46,04/09/2021 4:30 PM,41.58%,6.54,249.3,103.63
47,04/09/2021 4:44 PM,41.27%,6.54,251.1,103.63
48,04/09/2021 4:59 PM,40.92%,6.54,253.3,103.63
49,04/09/2021 5:14 PM,40.60%,6.54,255.3,103.63
50,04/09/2021 5:29 PM,40.28%,6.54,257.3,103.63
51,04/09/2021 5:44 PM,40.17%,6.57,259.1,104.1
52,04/09/2021 5:59 PM,39.85%,6.57,261.3,104.1
53,04/09/2021 6:15 PM,39.54%,6.57,263.3,104.1
54,04/09/2021 6:29 PM,39.25%,6.57,265.3,104.1
55,04/09/2021 6:44 PM,38.95%,6.57,267.3,104.1
56,04/09/2021 6:59 PM,38.68%,6.57,269.1,104.1
57,04/09/2021 7:14 PM,38.38%,6.57,271.2,104.1
58,04/09/2021 7:29 PM,38.18%,6.57,272.7,104.1
59,04/09/2021 7:44 PM,37.95%,6.57,274.3,104.1
60,04/09/2021 7:59 PM,37.71%,6.57,276.1,104.1
61,04/09/2021 8:14 PM,37.69%,6.61,277.4,104.56
62,04/09/2021 8:29 PM,37.49%,6.61,278.9,104.56
63,04/09/2021 8:44 PM,37.26%,6.61,280.6,104.56
64,04/09/2021 8:59 PM,37.03%,6.61,282.4,104.56
65,04/09/2021 9:14 PM,36.97%,6.64,284.1,105.03
66,04/09/2021 9:29 PM,36.69%,6.64,286.3,105.03
67,04/09/2021 9:44 PM,36.44%,6.64,288.3,105.03
68,04/09/2021 9:59 PM,36.19%,6.64,290.3,105.03
69,04/09/2021 10:14 PM,35.94%,6.64,292.3,105.03
70,04/09/2021 10:29 PM,35.69%,6.64,294.3,105.03
71,04/09/2021 10:44 PM,35.61%,6.64,295.0,105.03
72,04/09/2021 10:59 PM,35.58%,6.64,295.2,105.03
73,04/09/2021 11:14 PM,35.55%,6.64,295.4,105.03
74,04/09/2021 11:29 PM,35.52%,6.64,295.7,105.03
75,04/09/2021 11:44 PM,35.49%,6.64,296.0,105.03
76,04/09/2021 11:59 PM,35.46%,6.64,296.2,105.03
