,Date,DL,Tons,Direct,Earned,EVA
0,06/23/2021 11:47 PM,77.50%,18.85,278.2,215.63,22.6
1,06/24/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/24/2021 5:47 AM,0.00%,0.0,0.0,0.0,0.0
3,06/24/2021 6:02 AM,0.00%,0.0,1.4,0.0,0.0
4,06/24/2021 6:17 AM,0.00%,0.0,7.4,0.0,0.0
5,06/24/2021 6:32 AM,0.00%,0.0,13.7,0.0,0.0
6,06/24/2021 6:47 AM,0.00%,0.0,20.7,0.0,0.0
7,06/24/2021 7:02 AM,72.17%,1.73,27.4,19.77,0.0
8,06/24/2021 7:17 AM,90.08%,2.65,33.7,30.31,0.0
9,06/24/2021 7:32 AM,75.33%,2.65,40.2,30.31,0.0
10,06/24/2021 7:47 AM,126.18%,5.13,46.5,58.66,0.0
11,06/24/2021 8:02 AM,111.20%,5.13,52.8,58.66,0.0
12,06/24/2021 8:17 AM,99.42%,5.13,59.0,58.66,0.0
13,06/24/2021 8:32 AM,89.90%,5.13,65.3,58.66,0.0
14,06/24/2021 8:47 AM,82.09%,5.13,71.5,58.66,0.0
15,06/24/2021 9:02 AM,75.24%,5.13,78.0,58.66,0.0
16,06/24/2021 9:18 AM,69.45%,5.13,84.5,58.66,0.0
17,06/24/2021 9:32 AM,64.49%,5.13,91.0,58.66,0.0
18,06/24/2021 9:47 AM,60.18%,5.13,97.5,58.66,0.0
19,06/24/2021 10:02 AM,83.76%,7.64,104.2,87.3,0.0
20,06/24/2021 10:17 AM,78.66%,7.64,111.0,87.3,0.0
21,06/24/2021 10:32 AM,74.27%,7.64,117.6,87.3,0.0
22,06/24/2021 10:47 AM,70.38%,7.64,124.1,87.3,0.0
23,06/24/2021 11:02 AM,66.87%,7.64,130.6,87.3,0.0
24,06/24/2021 11:17 AM,63.70%,7.64,137.1,87.3,0.0
25,06/24/2021 11:32 AM,60.82%,7.64,143.6,87.3,0.0
26,06/24/2021 11:47 AM,69.02%,9.05,149.8,103.4,0.0
27,06/24/2021 12:02 PM,66.43%,9.05,155.7,103.4,0.0
28,06/24/2021 12:17 PM,83.11%,11.37,156.4,129.98,0.0
29,06/24/2021 12:32 PM,82.63%,11.37,157.3,129.98,0.0
30,06/24/2021 12:48 PM,79.48%,11.37,163.6,129.98,0.0
31,06/24/2021 1:02 PM,76.55%,11.37,169.8,129.98,0.0
32,06/24/2021 1:18 PM,85.33%,13.14,176.1,150.23,0.0
33,06/24/2021 1:32 PM,82.36%,13.14,182.4,150.23,0.0
34,06/24/2021 1:47 PM,79.93%,13.19,188.7,150.8,0.0
35,06/24/2021 2:03 PM,77.20%,13.19,195.3,150.8,0.0
36,06/24/2021 2:17 PM,74.96%,13.19,201.2,150.8,0.0
37,06/24/2021 3:03 PM,68.43%,13.19,220.4,150.8,0.0
38,06/24/2021 3:17 PM,66.47%,13.19,226.9,150.8,0.0
39,06/24/2021 3:48 PM,62.82%,13.19,240.0,150.8,0.0
40,06/24/2021 4:02 PM,61.23%,13.19,246.3,150.8,0.0
41,06/24/2021 4:17 PM,59.73%,13.19,252.5,150.8,0.0
42,06/24/2021 4:32 PM,58.40%,13.19,258.2,150.8,0.0
43,06/24/2021 4:47 PM,57.95%,13.19,260.2,150.8,0.0
44,06/24/2021 5:02 PM,57.51%,13.19,262.2,150.8,0.0
45,06/24/2021 5:17 PM,57.15%,13.19,263.9,150.8,0.0
46,06/24/2021 5:33 PM,56.77%,13.19,265.6,150.8,0.0
47,06/24/2021 5:47 PM,56.45%,13.19,267.1,150.8,0.0
48,06/24/2021 6:02 PM,56.14%,13.19,268.6,150.8,0.0
49,06/24/2021 6:17 PM,55.83%,13.19,270.1,150.8,0.0
50,06/24/2021 6:32 PM,55.48%,13.19,271.8,150.8,0.0
51,06/24/2021 6:47 PM,55.13%,13.19,273.5,150.8,0.0
52,06/24/2021 7:02 PM,54.78%,13.19,275.3,150.8,0.0
53,06/24/2021 7:18 PM,54.43%,13.19,277.0,150.8,0.0
54,06/24/2021 7:33 PM,54.09%,13.19,278.8,150.8,0.0
55,06/24/2021 7:47 PM,53.75%,13.19,280.5,150.8,0.0
56,06/24/2021 8:03 PM,53.42%,13.19,282.3,150.8,0.0
57,06/24/2021 8:17 PM,53.09%,13.19,284.0,150.8,0.0
58,06/24/2021 8:32 PM,52.76%,13.19,285.8,150.8,0.0
59,06/24/2021 8:48 PM,52.44%,13.19,287.5,150.8,0.0
60,06/24/2021 9:02 PM,52.13%,13.19,289.3,150.8,0.0
61,06/24/2021 9:17 PM,51.81%,13.19,291.0,150.8,0.0
62,06/24/2021 9:47 PM,51.24%,13.19,294.3,150.8,0.0
63,06/24/2021 10:02 PM,51.02%,13.19,295.6,150.8,0.0
64,06/24/2021 10:17 PM,50.76%,13.19,297.1,150.8,0.0
65,06/24/2021 10:32 PM,50.51%,13.19,298.6,150.8,0.0
66,06/24/2021 10:47 PM,50.38%,13.19,299.3,150.8,0.0
67,06/24/2021 11:02 PM,50.30%,13.19,299.8,150.8,0.0
68,06/24/2021 11:17 PM,50.06%,13.19,301.3,150.8,0.0
69,06/24/2021 11:32 PM,49.77%,13.19,303.0,150.8,0.0
70,06/24/2021 11:47 PM,49.48%,13.19,304.8,150.8,0.0
