,Date,DL,Tons,Direct,Earned,EVA
0,07/07/2021 11:53 PM,43.00%,8.54,325.0,138.0,0
1,07/08/2021 5:08 AM,0.00%,0.0,10.0,0.0,0
2,07/08/2021 5:23 AM,0.00%,0.0,16.0,0.0,0
3,07/08/2021 5:38 AM,0.00%,0.0,21.0,0.0,0
4,07/08/2021 5:53 AM,0.00%,0.0,27.0,0.0,0
5,07/08/2021 6:23 AM,0.00%,0.0,38.0,0.0,0
6,07/08/2021 6:38 AM,0.00%,0.0,44.0,0.0,0
7,07/08/2021 6:53 AM,0.00%,0.0,49.0,0.0,0
8,07/08/2021 7:08 AM,0.00%,0.0,55.0,0.0,0
9,07/08/2021 7:23 AM,55.00%,2.05,61.0,33.0,0
10,07/08/2021 7:38 AM,56.00%,2.32,66.0,37.0,0
11,07/08/2021 7:53 AM,52.00%,2.34,72.0,37.0,0
12,07/08/2021 8:08 AM,48.00%,2.34,78.0,37.0,0
13,07/08/2021 8:23 AM,44.00%,2.34,84.0,37.0,0
14,07/08/2021 8:38 AM,42.00%,2.34,89.0,37.0,0
15,07/08/2021 8:54 AM,39.00%,2.34,95.0,37.0,0
16,07/08/2021 9:08 AM,41.00%,2.6,101.0,41.0,0
17,07/08/2021 9:24 AM,39.00%,2.6,107.0,41.0,0
18,07/08/2021 9:39 AM,37.00%,2.6,113.0,41.0,0
19,07/08/2021 9:54 AM,35.00%,2.6,118.0,41.0,0
20,07/08/2021 10:09 AM,38.00%,2.96,124.0,47.0,0
21,07/08/2021 10:23 AM,37.00%,2.96,129.0,47.0,0
22,07/08/2021 10:38 AM,35.00%,2.96,134.0,47.0,0
23,07/08/2021 10:53 AM,34.00%,2.96,139.0,47.0,0
24,07/08/2021 11:09 AM,33.00%,2.96,143.0,47.0,0
25,07/08/2021 11:24 AM,32.00%,2.96,145.0,47.0,0
26,07/08/2021 11:39 AM,32.00%,2.96,149.0,47.0,0
27,07/08/2021 11:54 AM,33.00%,3.19,155.0,51.0,0
28,07/08/2021 12:09 PM,52.00%,5.42,160.0,84.0,0
29,07/08/2021 12:23 PM,51.00%,5.51,166.0,85.0,0
30,07/08/2021 12:39 PM,50.00%,5.51,172.0,85.0,0
31,07/08/2021 12:53 PM,49.00%,5.61,177.0,87.0,0
32,07/08/2021 1:09 PM,49.00%,5.79,183.0,90.0,0
33,07/08/2021 1:23 PM,47.00%,5.79,189.0,90.0,0
34,07/08/2021 1:53 PM,45.00%,5.79,199.0,90.0,0
35,07/08/2021 2:08 PM,51.00%,6.74,203.0,103.0,0
36,07/08/2021 2:23 PM,55.00%,7.59,208.0,115.0,0
37,07/08/2021 2:39 PM,54.00%,7.59,212.0,115.0,0
38,07/08/2021 2:53 PM,58.00%,8.24,215.0,124.0,0
39,07/08/2021 3:09 PM,58.00%,8.35,219.0,126.0,0
40,07/08/2021 3:24 PM,62.00%,9.1,222.0,136.0,0
41,07/08/2021 3:39 PM,61.00%,9.1,225.0,136.0,0
42,07/08/2021 4:09 PM,59.00%,9.1,230.0,136.0,0
43,07/08/2021 4:23 PM,59.00%,9.1,233.0,136.0,0
44,07/08/2021 4:38 PM,58.00%,9.1,235.0,136.0,0
45,07/08/2021 4:53 PM,57.00%,9.1,238.0,136.0,0
46,07/08/2021 5:08 PM,57.00%,9.1,240.0,136.0,0
47,07/08/2021 5:23 PM,58.00%,9.3,243.0,140.0,0
48,07/08/2021 5:39 PM,58.00%,9.41,245.0,141.0,0
49,07/08/2021 5:53 PM,57.00%,9.41,247.0,141.0,0
50,07/08/2021 6:08 PM,60.00%,10.08,249.0,149.0,0
51,07/08/2021 6:23 PM,59.00%,10.08,252.0,149.0,0
52,07/08/2021 6:38 PM,66.00%,11.37,254.0,167.0,0
53,07/08/2021 6:53 PM,65.00%,11.37,256.0,167.0,0
54,07/08/2021 7:08 PM,65.00%,11.37,258.0,167.0,0
55,07/08/2021 7:24 PM,64.00%,11.37,260.0,167.0,0
56,07/08/2021 7:39 PM,74.00%,13.29,262.0,193.0,0
57,07/08/2021 7:53 PM,73.00%,13.29,264.0,193.0,0
58,07/08/2021 8:08 PM,73.00%,13.29,266.0,194.0,0
59,07/08/2021 8:23 PM,73.00%,13.39,268.0,195.0,0
60,07/08/2021 8:38 PM,0.00%,0.0,0.0,0.0,0
61,07/08/2021 8:53 PM,73.00%,13.49,271.0,198.0,0
62,07/08/2021 9:08 PM,80.00%,14.89,272.0,219.0,0
63,07/08/2021 9:23 PM,80.00%,14.89,273.0,219.0,0
64,07/08/2021 9:38 PM,80.00%,14.89,274.0,219.0,0
65,07/08/2021 9:53 PM,80.00%,14.89,275.0,219.0,0
66,07/08/2021 10:08 PM,80.00%,14.89,276.0,220.0,0
67,07/08/2021 10:24 PM,79.00%,14.89,277.0,220.0,0
68,07/08/2021 10:39 PM,79.00%,14.9,279.0,220.0,0
69,07/08/2021 10:53 PM,79.00%,14.9,280.0,220.0,0
70,07/08/2021 11:08 PM,78.00%,14.9,282.0,220.0,0
71,07/08/2021 11:24 PM,78.00%,14.9,283.0,220.0,0
72,07/08/2021 11:38 PM,78.00%,14.9,284.0,220.0,0
73,07/08/2021 11:53 PM,77.45%,14.9,284.0,220.0,0
