,Date,DL,Tons,Direct,Earned
0,05/04/2021 11:59 PM,78.17%,18.0,340.0,265.76
1,05/05/2021 5:28 AM,220.48%,3.04,19.5,43.08
2,05/05/2021 5:43 AM,171.23%,3.04,25.2,43.08
3,05/05/2021 5:59 AM,139.38%,3.04,30.9,43.08
4,05/05/2021 6:13 AM,117.51%,3.04,36.7,43.08
5,05/05/2021 6:28 AM,305.83%,9.14,42.4,129.7
6,05/05/2021 6:43 AM,269.32%,9.14,48.2,129.7
7,05/05/2021 6:58 AM,240.59%,9.14,53.9,129.7
8,05/05/2021 7:13 AM,217.40%,9.14,59.7,129.7
9,05/05/2021 7:28 AM,198.29%,9.14,65.4,129.7
10,05/05/2021 7:43 AM,182.27%,9.14,71.2,129.7
11,05/05/2021 7:59 AM,167.84%,9.14,77.3,129.7
12,05/05/2021 8:14 AM,156.21%,9.14,83.0,129.7
13,05/05/2021 8:28 AM,146.71%,9.14,88.4,129.7
14,05/05/2021 8:44 AM,137.21%,9.14,94.5,129.7
15,05/05/2021 8:58 AM,130.11%,9.14,99.7,129.7
16,05/05/2021 9:13 AM,123.60%,9.14,104.9,129.7
17,05/05/2021 9:30 AM,118.88%,9.28,110.7,131.64
18,05/05/2021 9:43 AM,153.07%,12.48,115.7,177.08
19,05/05/2021 9:58 AM,146.87%,12.48,120.6,177.08
20,05/05/2021 10:13 AM,141.09%,12.48,125.5,177.08
21,05/05/2021 10:28 AM,138.89%,12.81,130.9,181.75
22,05/05/2021 10:44 AM,133.94%,12.85,136.1,182.31
23,05/05/2021 10:58 AM,130.46%,12.86,139.8,182.41
24,05/05/2021 11:14 AM,127.87%,12.86,142.7,182.41
25,05/05/2021 11:29 AM,125.04%,12.86,145.9,182.41
26,05/05/2021 11:44 AM,121.08%,12.86,150.7,182.41
27,05/05/2021 11:58 AM,124.30%,13.61,155.3,193.07
28,05/05/2021 12:14 PM,120.77%,13.68,160.7,194.06
29,05/05/2021 12:29 PM,116.62%,13.69,166.6,194.23
30,05/05/2021 12:44 PM,113.13%,13.69,171.7,194.23
31,05/05/2021 12:58 PM,109.61%,13.69,177.2,194.23
32,05/05/2021 1:14 PM,106.11%,13.69,183.1,194.23
33,05/05/2021 1:29 PM,103.21%,13.69,188.2,194.23
34,05/05/2021 1:44 PM,100.50%,13.69,193.3,194.23
35,05/05/2021 1:58 PM,98.36%,13.69,197.5,194.23
36,05/05/2021 2:14 PM,96.37%,13.7,201.8,194.45
37,05/05/2021 2:29 PM,107.91%,15.65,205.8,222.12
38,05/05/2021 2:44 PM,106.00%,15.65,209.6,222.12
39,05/05/2021 2:58 PM,104.72%,15.66,212.2,222.18
40,05/05/2021 3:14 PM,103.20%,15.66,215.3,222.18
41,05/05/2021 3:28 PM,101.72%,15.66,218.4,222.18
42,05/05/2021 3:43 PM,101.04%,15.66,219.9,222.18
43,05/05/2021 3:58 PM,100.41%,15.66,221.3,222.18
44,05/05/2021 4:14 PM,99.63%,15.7,223.8,222.96
45,05/05/2021 4:28 PM,98.61%,15.7,226.4,223.21
46,05/05/2021 4:43 PM,98.71%,15.87,228.9,225.91
47,05/05/2021 4:58 PM,97.75%,15.87,231.4,226.16
48,05/05/2021 5:13 PM,100.09%,16.41,233.9,234.09
49,05/05/2021 5:29 PM,106.09%,17.58,236.5,250.95
50,05/05/2021 5:43 PM,106.11%,17.74,238.9,253.46
51,05/05/2021 6:29 PM,115.13%,19.83,246.5,283.84
52,05/05/2021 6:44 PM,114.08%,19.83,249.0,284.09
53,05/05/2021 6:59 PM,113.52%,19.92,251.5,285.54
54,05/05/2021 7:14 PM,115.28%,20.41,254.0,292.87
55,05/05/2021 7:29 PM,114.26%,20.41,256.5,293.12
56,05/05/2021 7:44 PM,113.25%,20.41,259.0,293.37
57,05/05/2021 7:59 PM,112.26%,20.41,261.5,293.62
58,05/05/2021 8:14 PM,113.76%,20.87,264.0,300.36
59,05/05/2021 8:29 PM,112.78%,20.87,266.5,300.61
60,05/05/2021 8:44 PM,114.52%,21.37,268.9,307.91
61,05/05/2021 8:58 PM,119.84%,22.57,271.4,325.21
62,05/05/2021 9:15 PM,118.86%,22.57,273.8,325.48
63,05/05/2021 9:30 PM,118.11%,22.59,276.0,326.02
64,05/05/2021 9:44 PM,117.43%,22.61,278.1,326.55
65,05/05/2021 9:59 PM,116.67%,22.61,280.1,326.8
66,05/05/2021 10:14 PM,116.39%,22.61,281.0,327.05
67,05/05/2021 10:28 PM,116.02%,22.61,282.1,327.28
68,05/05/2021 10:44 PM,115.12%,22.61,284.5,327.55
69,05/05/2021 10:58 PM,114.26%,22.61,286.9,327.78
70,05/05/2021 11:14 PM,113.30%,22.61,289.5,328.05
71,05/05/2021 11:29 PM,112.42%,22.61,292.0,328.3
72,05/05/2021 11:44 PM,111.55%,22.61,294.5,328.55
73,05/05/2021 11:59 PM,110.72%,22.61,297.0,328.88
