,Date,DL,Tons,Direct,Earned,EVA
0,06/09/2021 11:48 PM,40.79%,11.04,312.1,127.31,116.2
1,06/10/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/10/2021 5:47 AM,0.00%,0.0,0.0,0.0,0.0
3,06/10/2021 6:02 AM,0.00%,0.0,1.3,0.0,0.0
4,06/10/2021 6:17 AM,0.00%,0.0,7.2,0.0,0.0
5,06/10/2021 6:32 AM,0.00%,0.0,13.2,0.0,0.0
6,06/10/2021 6:47 AM,0.00%,0.0,19.4,0.0,0.0
7,06/10/2021 7:03 AM,2.75%,0.06,26.1,0.72,7.1
8,06/10/2021 7:17 AM,45.73%,1.28,32.4,14.8,13.5
9,06/10/2021 7:32 AM,37.88%,1.28,39.1,14.8,13.5
10,06/10/2021 7:47 AM,32.28%,1.28,45.8,14.8,13.5
11,06/10/2021 8:02 AM,28.01%,1.28,52.8,14.8,13.5
12,06/10/2021 8:17 AM,24.73%,1.28,59.8,14.8,13.5
13,06/10/2021 8:32 AM,22.14%,1.28,66.8,14.8,13.5
14,06/10/2021 8:47 AM,23.90%,1.53,73.8,17.64,18.6
15,06/10/2021 9:02 AM,21.83%,1.53,80.8,17.64,18.6
16,06/10/2021 9:18 AM,20.09%,1.53,87.8,17.64,18.6
17,06/10/2021 9:32 AM,27.68%,2.27,94.8,26.25,32.3
18,06/10/2021 10:02 AM,24.07%,2.27,109.1,26.25,32.3
19,06/10/2021 10:17 AM,55.16%,5.58,116.2,64.11,35.9
20,06/10/2021 10:33 AM,52.03%,5.58,123.2,64.11,35.9
21,06/10/2021 10:47 AM,49.16%,5.58,130.4,64.11,35.9
22,06/10/2021 11:02 AM,46.52%,5.58,137.8,64.11,35.9
23,06/10/2021 11:17 AM,52.19%,6.61,145.3,75.84,47.1
24,06/10/2021 11:33 AM,66.27%,8.81,152.8,101.28,59.4
25,06/10/2021 11:47 AM,77.76%,10.82,160.1,124.47,63.1
26,06/10/2021 12:02 PM,74.67%,10.82,166.7,124.47,63.1
27,06/10/2021 12:17 PM,74.56%,10.88,168.0,125.22,63.1
28,06/10/2021 12:32 PM,80.49%,11.88,169.8,136.7,72.5
29,06/10/2021 12:48 PM,77.09%,11.88,177.3,136.7,72.5
30,06/10/2021 1:02 PM,74.26%,11.88,184.1,136.7,72.5
31,06/10/2021 1:18 PM,71.73%,11.88,190.6,136.7,72.5
32,06/10/2021 1:32 PM,69.10%,11.88,197.8,136.7,72.5
33,06/10/2021 1:47 PM,66.66%,11.88,205.1,136.7,72.5
34,06/10/2021 2:03 PM,64.24%,11.88,212.8,136.7,72.5
35,06/10/2021 2:32 PM,69.68%,13.73,226.9,158.08,87.6
36,06/10/2021 2:47 PM,67.89%,13.73,232.9,158.08,87.6
37,06/10/2021 3:02 PM,66.18%,13.73,238.9,158.08,87.6
38,06/10/2021 3:17 PM,64.63%,13.73,244.6,158.08,87.6
39,06/10/2021 3:32 PM,63.14%,13.73,250.4,158.08,87.6
40,06/10/2021 4:02 PM,67.82%,15.37,261.1,177.07,98.1
41,06/10/2021 4:32 PM,65.25%,15.37,271.4,177.07,98.1
42,06/10/2021 4:48 PM,64.78%,15.37,273.4,177.07,98.1
43,06/10/2021 5:02 PM,64.24%,15.37,275.6,177.07,98.1
44,06/10/2021 5:17 PM,63.69%,15.37,278.0,177.07,98.1
45,06/10/2021 5:32 PM,63.12%,15.37,280.5,177.07,98.1
46,06/10/2021 5:47 PM,62.62%,15.37,282.8,177.07,98.1
47,06/10/2021 6:17 PM,61.85%,15.37,286.3,177.07,98.1
48,06/10/2021 6:32 PM,61.48%,15.37,288.0,177.07,98.1
49,06/10/2021 6:48 PM,61.11%,15.37,289.8,177.07,98.1
50,06/10/2021 7:02 PM,60.74%,15.37,291.5,177.07,98.1
51,06/10/2021 7:32 PM,60.02%,15.37,295.0,177.07,98.1
52,06/10/2021 7:48 PM,59.66%,15.37,296.8,177.07,98.1
53,06/10/2021 8:02 PM,59.31%,15.37,298.5,177.07,98.1
54,06/10/2021 8:17 PM,58.97%,15.37,300.3,177.07,98.1
55,06/10/2021 8:33 PM,58.63%,15.37,302.0,177.07,98.1
56,06/10/2021 8:47 PM,58.29%,15.37,303.8,177.07,98.1
57,06/10/2021 10:47 PM,56.07%,15.37,315.8,177.07,98.1
58,06/10/2021 11:02 PM,55.89%,15.37,316.8,177.07,98.1
59,06/10/2021 11:17 PM,55.63%,15.37,318.3,177.07,98.1
60,06/10/2021 11:32 PM,55.33%,15.37,320.0,177.07,98.1
61,06/10/2021 11:47 PM,55.03%,15.37,321.8,177.07,98.1
