,Date,DL,Tons,Direct,Earned
0,04/05/2021 11:59 PM,60.14%,13.09,324.6,195.21
1,04/06/2021 5:29 AM,295.76%,4.86,22.7,67.2
2,04/06/2021 5:44 AM,234.16%,4.86,28.9,67.7
3,04/06/2021 5:59 AM,193.96%,4.86,35.2,68.2
4,04/06/2021 6:14 AM,358.79%,10.48,41.4,148.47
5,04/06/2021 6:29 AM,327.20%,10.94,47.4,155.03
6,04/06/2021 6:44 AM,156.38%,5.91,53.4,83.48
7,04/06/2021 6:59 AM,157.44%,6.68,59.8,94.1
8,04/06/2021 7:14 AM,144.67%,6.68,65.4,94.57
9,04/06/2021 7:29 AM,146.10%,7.42,71.8,104.86
10,04/06/2021 7:44 AM,139.51%,7.66,77.4,107.94
11,04/06/2021 7:59 AM,136.48%,8.07,83.4,113.79
12,04/06/2021 8:14 AM,127.34%,8.07,89.8,114.32
13,04/06/2021 8:29 AM,130.86%,8.84,95.4,124.8
14,04/06/2021 8:45 AM,122.85%,8.84,102.0,125.27
15,04/06/2021 8:59 AM,127.69%,9.78,108.2,138.19
16,04/06/2021 9:14 AM,131.02%,10.64,114.5,149.98
17,04/06/2021 9:29 AM,127.54%,10.91,120.7,153.96
18,04/06/2021 9:44 AM,124.98%,11.17,126.4,157.93
19,04/06/2021 9:59 AM,124.91%,11.65,131.8,164.64
20,04/06/2021 10:14 AM,137.73%,13.45,137.1,188.88
21,04/06/2021 10:29 AM,135.65%,13.79,142.9,193.81
22,04/06/2021 10:44 AM,137.41%,14.56,148.8,204.42
23,04/06/2021 11:00 AM,139.12%,15.29,154.2,214.53
24,04/06/2021 11:29 AM,132.97%,15.29,161.8,215.08
25,04/06/2021 11:45 AM,133.44%,15.82,166.8,222.51
26,04/06/2021 12:00 PM,131.12%,16.09,172.8,226.51
27,04/06/2021 12:15 PM,129.97%,16.56,179.5,233.22
28,04/06/2021 12:30 PM,126.15%,16.65,186.2,234.89
29,04/06/2021 12:44 PM,122.00%,16.65,193.0,235.39
30,04/06/2021 12:59 PM,118.33%,16.65,199.3,235.85
31,04/06/2021 1:16 PM,157.86%,24.08,206.7,326.26
32,04/06/2021 1:30 PM,154.25%,24.19,212.8,328.16
33,04/06/2021 1:45 PM,155.71%,25.04,218.3,339.85
34,04/06/2021 1:59 PM,155.59%,25.57,223.1,347.19
35,04/06/2021 2:14 PM,153.42%,25.77,228.4,350.42
36,04/06/2021 2:29 PM,149.87%,25.73,233.8,350.37
37,04/06/2021 2:44 PM,149.83%,26.15,237.6,356.04
38,04/06/2021 2:59 PM,155.38%,27.57,241.1,374.67
39,04/06/2021 3:15 PM,154.26%,27.78,244.9,377.7
40,04/06/2021 3:30 PM,154.33%,28.13,247.9,382.56
41,04/06/2021 3:44 PM,153.52%,28.13,249.4,382.81
42,04/06/2021 3:59 PM,153.31%,28.13,249.9,383.06
43,04/06/2021 4:15 PM,152.35%,28.13,251.6,383.33
44,04/06/2021 4:30 PM,151.42%,28.13,253.3,383.58
45,04/06/2021 4:44 PM,150.53%,28.13,255.0,383.81
46,04/06/2021 4:59 PM,149.60%,28.13,256.7,384.06
47,04/06/2021 5:14 PM,148.62%,28.13,258.6,384.33
48,04/06/2021 5:29 PM,147.78%,28.13,260.2,384.56
49,04/06/2021 5:45 PM,146.82%,28.13,262.1,384.83
50,04/06/2021 6:00 PM,145.94%,28.13,263.9,385.08
51,04/06/2021 6:15 PM,145.08%,28.13,265.6,385.33
52,04/06/2021 6:29 PM,144.22%,28.13,267.4,385.58
53,04/06/2021 6:44 PM,157.86%,31.1,269.1,424.8
54,04/06/2021 7:01 PM,158.73%,31.53,271.0,430.12
55,04/06/2021 7:15 PM,157.80%,31.53,272.7,430.37
56,04/06/2021 7:30 PM,156.95%,31.53,274.4,430.6
57,04/06/2021 7:44 PM,156.04%,31.53,276.1,430.85
58,04/06/2021 7:59 PM,155.15%,31.53,277.9,431.1
59,04/06/2021 8:14 PM,154.38%,31.53,279.4,431.35
60,04/06/2021 8:30 PM,153.64%,31.53,280.9,431.6
61,04/06/2021 8:44 PM,179.19%,36.77,282.5,506.19
62,04/06/2021 9:00 PM,183.02%,37.83,284.4,520.44
63,04/06/2021 9:15 PM,181.99%,37.83,286.1,520.69
64,04/06/2021 9:29 PM,180.97%,37.83,287.9,520.94
65,04/06/2021 9:46 PM,179.90%,37.83,289.7,521.21
66,04/06/2021 10:00 PM,178.97%,37.83,291.4,521.44
67,04/06/2021 10:14 PM,178.53%,37.83,292.2,521.67
68,04/06/2021 10:29 PM,185.52%,39.48,293.0,543.51
69,04/06/2021 10:44 PM,184.65%,39.48,294.5,543.76
70,04/06/2021 11:00 PM,183.57%,39.48,296.4,544.03
71,04/06/2021 11:14 PM,182.65%,39.48,298.0,544.26
72,04/06/2021 11:29 PM,181.67%,39.48,299.7,544.51
73,04/06/2021 11:44 PM,180.70%,39.48,301.5,544.76
74,04/06/2021 11:59 PM,179.67%,39.48,303.4,545.03
