,Date,DL,Tons,Direct,Earned
0,04/17/2021 11:59 PM,0.00%,0.0,49.0,0.0
1,04/19/2021 5:29 AM,5.96%,0.0,20.1,1.2
2,04/19/2021 5:43 AM,5.41%,0.0,26.8,1.45
3,04/19/2021 5:59 AM,5.06%,0.0,34.0,1.72
4,04/19/2021 6:13 AM,4.84%,0.0,40.3,1.95
5,04/19/2021 6:28 AM,4.68%,0.0,47.1,2.2
6,04/19/2021 6:43 AM,4.57%,0.0,53.6,2.45
7,04/19/2021 6:58 AM,4.49%,0.0,60.1,2.7
8,04/19/2021 7:14 AM,33.56%,1.38,67.1,22.5
9,04/19/2021 7:28 AM,78.67%,3.83,73.1,57.53
10,04/19/2021 7:43 AM,72.57%,3.83,79.6,57.78
11,04/19/2021 7:58 AM,70.62%,4.03,86.1,60.82
12,04/19/2021 8:13 AM,65.94%,4.03,92.6,61.07
13,04/19/2021 8:28 AM,70.51%,4.63,99.1,69.89
14,04/19/2021 8:44 AM,66.40%,4.63,105.6,70.14
15,04/19/2021 8:59 AM,66.51%,4.94,112.6,74.85
16,04/19/2021 9:14 AM,65.43%,5.14,119.1,77.9
17,04/19/2021 9:28 AM,62.44%,5.14,125.1,78.13
18,04/19/2021 9:44 AM,59.60%,5.14,131.5,78.38
19,04/19/2021 9:59 AM,58.60%,5.26,137.1,80.36
20,04/19/2021 10:14 AM,63.98%,6.01,142.6,91.25
21,04/19/2021 10:29 AM,61.49%,6.01,148.9,91.52
22,04/19/2021 10:44 AM,59.36%,6.01,154.2,91.55
23,04/19/2021 10:59 AM,57.98%,6.01,157.9,91.55
24,04/19/2021 11:14 AM,57.19%,6.01,160.1,91.55
25,04/19/2021 11:29 AM,55.97%,6.01,163.6,91.55
26,04/19/2021 11:43 AM,54.32%,6.01,168.6,91.55
27,04/19/2021 2:03 PM,94.89%,14.43,222.4,211.06
28,04/19/2021 2:14 PM,99.58%,15.4,225.8,224.81
29,04/19/2021 2:29 PM,97.37%,15.4,230.9,224.81
30,04/19/2021 2:44 PM,97.37%,15.4,230.9,224.81
31,04/19/2021 2:51 PM,101.99%,16.61,237.2,241.95
32,04/19/2021 2:59 PM,101.03%,16.61,239.5,241.95
33,04/19/2021 3:14 PM,99.44%,16.61,243.3,241.95
34,04/19/2021 3:29 PM,111.61%,19.0,247.1,275.83
35,04/19/2021 3:44 PM,110.92%,19.0,248.7,275.83
36,04/19/2021 4:00 PM,110.65%,19.0,249.3,275.83
37,04/19/2021 4:14 PM,110.13%,19.0,250.5,275.83
38,04/19/2021 4:29 PM,109.43%,19.0,252.1,275.83
39,04/19/2021 4:44 PM,108.82%,19.0,253.5,275.83
40,04/19/2021 4:59 PM,108.14%,19.0,255.1,275.83
41,04/19/2021 5:14 PM,107.51%,19.0,256.6,275.83
42,04/19/2021 5:29 PM,111.89%,19.9,258.0,288.65
43,04/19/2021 5:44 PM,111.20%,19.9,259.6,288.65
44,04/19/2021 5:59 PM,110.56%,19.9,261.1,288.65
45,04/19/2021 6:13 PM,109.97%,19.9,262.5,288.65
46,04/19/2021 6:29 PM,109.35%,19.9,264.0,288.65
47,04/19/2021 6:44 PM,120.27%,22.07,265.6,319.41
48,04/19/2021 6:59 PM,119.60%,22.07,267.1,319.41
49,04/19/2021 7:14 PM,118.93%,22.07,268.6,319.41
50,04/19/2021 7:29 PM,118.27%,22.07,270.1,319.41
51,04/19/2021 7:44 PM,117.66%,22.07,271.5,319.41
52,04/19/2021 7:59 PM,116.97%,22.07,273.1,319.41
53,04/19/2021 8:14 PM,116.33%,22.07,274.6,319.41
54,04/19/2021 8:29 PM,115.70%,22.07,276.1,319.41
55,04/19/2021 8:44 PM,115.07%,22.07,277.6,319.41
56,04/19/2021 8:58 PM,114.50%,22.07,279.0,319.41
57,04/19/2021 9:14 PM,113.84%,22.07,280.6,319.41
58,04/19/2021 9:29 PM,117.85%,22.96,281.8,332.1
59,04/19/2021 9:44 PM,117.33%,22.96,283.1,332.1
60,04/19/2021 9:59 PM,116.70%,22.96,284.6,332.1
61,04/19/2021 10:14 PM,116.34%,22.96,285.5,332.1
62,04/19/2021 10:28 PM,116.04%,22.96,286.2,332.1
63,04/19/2021 10:44 PM,115.53%,22.96,287.5,332.1
64,04/19/2021 10:59 PM,114.93%,22.96,289.0,332.1
65,04/19/2021 11:14 PM,114.29%,22.96,290.6,332.1
66,04/19/2021 11:29 PM,113.75%,22.96,292.0,332.1
67,04/19/2021 11:43 PM,113.16%,22.96,293.5,332.1
68,04/19/2021 11:58 PM,112.59%,22.96,295.0,332.1
