,Date,DL,Tons,Direct,Earned,EVA
0,06/22/2021 11:49 PM,66.69%,14.23,299.3,199.6,62.8
1,06/23/2021 5:34 AM,1.60%,0.03,23.9,0.38,0.0
2,06/23/2021 5:49 AM,2.18%,0.05,30.3,0.66,0.0
3,06/23/2021 6:04 AM,3.40%,0.09,35.9,1.22,0.0
4,06/23/2021 6:19 AM,4.42%,0.13,41.9,1.85,0.0
5,06/23/2021 6:34 AM,5.35%,0.18,47.9,2.56,0.0
6,06/23/2021 6:49 AM,7.71%,0.3,54.3,4.19,0.0
7,06/23/2021 7:04 AM,8.38%,0.35,60.0,5.02,0.0
8,06/23/2021 7:19 AM,7.61%,0.35,66.0,5.02,0.0
9,06/23/2021 7:34 AM,6.99%,0.35,71.9,5.02,0.0
10,06/23/2021 7:49 AM,7.61%,0.42,77.9,5.92,0.0
11,06/23/2021 8:04 AM,8.17%,0.48,83.8,6.85,0.0
12,06/23/2021 8:19 AM,7.65%,0.48,89.6,6.85,0.0
13,06/23/2021 8:34 AM,7.16%,0.48,95.7,6.85,0.0
14,06/23/2021 8:49 AM,6.78%,0.48,101.1,6.85,0.0
15,06/23/2021 9:04 AM,6.70%,0.51,107.2,7.18,0.0
16,06/23/2021 9:19 AM,7.21%,0.57,112.9,8.14,0.0
17,06/23/2021 9:34 AM,7.70%,0.64,118.7,9.14,1.7
18,06/23/2021 9:49 AM,7.37%,0.64,124.0,9.14,1.7
19,06/23/2021 10:04 AM,7.05%,0.64,129.6,9.14,1.7
20,06/23/2021 10:49 AM,10.17%,1.04,144.6,14.71,5.1
21,06/23/2021 11:04 AM,10.30%,1.08,148.5,15.3,5.1
22,06/23/2021 11:19 AM,10.14%,1.08,150.9,15.3,5.1
23,06/23/2021 11:34 AM,9.90%,1.08,154.5,15.3,5.1
24,06/23/2021 11:49 AM,9.53%,1.08,160.6,15.3,5.1
25,06/23/2021 12:04 PM,9.17%,1.08,166.8,15.3,5.1
26,06/23/2021 12:19 PM,8.87%,1.08,172.4,15.3,5.1
27,06/23/2021 12:34 PM,9.21%,1.16,178.4,16.44,5.1
28,06/23/2021 12:49 PM,8.91%,1.16,184.4,16.44,5.1
29,06/23/2021 1:04 PM,8.63%,1.16,190.4,16.44,5.1
30,06/23/2021 1:19 PM,8.38%,1.16,196.1,16.44,5.1
31,06/23/2021 1:34 PM,8.13%,1.16,202.2,16.44,5.1
32,06/23/2021 1:49 PM,8.03%,1.17,206.6,16.58,5.1
33,06/23/2021 2:05 PM,9.12%,1.3,202.6,18.48,5.1
34,06/23/2021 2:19 PM,8.94%,1.3,206.6,18.48,5.1
35,06/23/2021 2:34 PM,8.77%,1.3,210.7,18.48,5.1
36,06/23/2021 2:49 PM,37.07%,6.63,214.3,79.42,26.8
37,06/23/2021 3:04 PM,36.44%,6.63,217.9,79.42,26.8
38,06/23/2021 3:19 PM,39.94%,7.26,221.2,88.34,26.8
39,06/23/2021 3:34 PM,39.42%,7.26,224.1,88.34,26.8
40,06/23/2021 3:49 PM,39.34%,7.26,224.5,88.34,26.8
41,06/23/2021 4:05 PM,39.25%,7.26,225.1,88.34,26.8
42,06/23/2021 4:19 PM,39.16%,7.26,225.6,88.34,26.8
43,06/23/2021 4:34 PM,39.08%,7.26,226.1,88.34,26.8
44,06/23/2021 4:49 PM,38.89%,7.26,227.1,88.34,26.8
45,06/23/2021 5:04 PM,38.66%,7.26,228.5,88.34,26.8
46,06/23/2021 5:19 PM,38.42%,7.26,229.9,88.34,26.8
47,06/23/2021 5:34 PM,38.16%,7.26,231.5,88.34,26.8
48,06/23/2021 5:49 PM,38.10%,7.29,232.9,88.72,26.8
49,06/23/2021 6:04 PM,37.93%,7.29,233.9,88.72,26.8
50,06/23/2021 6:19 PM,37.80%,7.29,234.7,88.72,26.8
51,06/23/2021 6:34 PM,37.59%,7.29,236.0,88.72,26.8
52,06/23/2021 6:49 PM,43.75%,8.36,237.4,103.87,41.0
53,06/23/2021 7:05 PM,43.62%,8.39,239.1,104.3,41.0
54,06/23/2021 7:19 PM,43.32%,8.39,240.8,104.3,41.0
55,06/23/2021 7:34 PM,42.99%,8.39,242.6,104.3,41.0
56,06/23/2021 7:50 PM,42.73%,8.39,244.1,104.3,41.0
57,06/23/2021 8:04 PM,42.47%,8.39,245.6,104.3,41.0
58,06/23/2021 8:19 PM,45.81%,9.02,247.2,113.21,41.0
59,06/23/2021 8:34 PM,45.51%,9.02,248.8,113.21,41.0
60,06/23/2021 8:49 PM,45.19%,9.02,250.5,113.21,41.0
61,06/23/2021 9:05 PM,44.85%,9.02,252.4,113.21,41.0
62,06/23/2021 9:19 PM,44.55%,9.02,254.1,113.21,41.0
63,06/23/2021 9:34 PM,44.29%,9.02,255.6,113.21,41.0
64,06/23/2021 9:49 PM,44.03%,9.02,257.2,113.21,41.0
65,06/23/2021 10:04 PM,61.28%,12.22,258.9,158.64,59.0
66,06/23/2021 10:19 PM,61.27%,12.29,260.7,159.69,59.0
67,06/23/2021 10:34 PM,60.96%,12.29,262.0,159.69,59.0
68,06/23/2021 10:49 PM,60.91%,12.29,262.2,159.69,59.0
69,06/23/2021 11:04 PM,60.85%,12.29,262.5,159.69,59.0
70,06/23/2021 11:20 PM,60.79%,12.29,262.7,159.69,59.0
71,06/23/2021 11:34 PM,60.73%,12.29,263.0,159.69,59.0
72,06/23/2021 11:49 PM,60.67%,12.29,263.2,159.69,59.0
