,Date,DL,Tons,Direct,Earned,EVA
0,06/19/2021 11:47 PM,111.68%,17.59,182.1,203.35,124.7
1,06/21/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/21/2021 5:47 AM,0.00%,0.0,0.0,0.0,0.0
3,06/21/2021 6:02 AM,0.00%,0.0,1.3,0.0,0.0
4,06/21/2021 6:17 AM,0.00%,0.0,7.1,0.0,0.0
5,06/21/2021 6:32 AM,0.00%,0.0,12.4,0.0,0.0
6,06/21/2021 6:47 AM,0.00%,0.0,18.5,0.0,0.0
7,06/21/2021 7:02 AM,0.00%,0.0,24.8,0.0,0.0
8,06/21/2021 7:17 AM,0.00%,0.0,31.3,0.0,0.0
9,06/21/2021 7:32 AM,1.73%,0.06,37.8,0.65,0.0
10,06/21/2021 7:47 AM,1.47%,0.06,44.5,0.65,0.0
11,06/21/2021 8:02 AM,15.00%,0.66,51.3,7.69,4.3
12,06/21/2021 8:17 AM,13.31%,0.66,57.8,7.69,4.3
13,06/21/2021 8:32 AM,45.08%,2.51,64.5,29.07,13.9
14,06/21/2021 8:48 AM,50.07%,3.07,71.0,35.54,17.9
15,06/21/2021 9:02 AM,45.87%,3.07,77.5,35.54,17.9
16,06/21/2021 9:18 AM,42.32%,3.07,84.0,35.54,17.9
17,06/21/2021 9:32 AM,58.43%,4.57,90.5,52.87,26.5
18,06/21/2021 9:47 AM,54.40%,4.57,97.2,52.87,26.5
19,06/21/2021 10:02 AM,50.87%,4.57,103.9,52.87,26.5
20,06/21/2021 10:18 AM,47.76%,4.57,110.7,52.87,26.5
21,06/21/2021 10:32 AM,78.08%,7.93,117.4,91.69,52.4
22,06/21/2021 10:47 AM,73.83%,7.93,124.2,91.69,52.4
23,06/21/2021 11:03 AM,77.68%,8.79,130.9,101.71,61.6
24,06/21/2021 11:17 AM,73.90%,8.79,137.6,101.71,61.6
25,06/21/2021 11:33 AM,72.99%,9.09,144.1,105.21,65.4
26,06/21/2021 11:47 AM,69.96%,9.09,150.4,105.21,65.4
27,06/21/2021 12:02 PM,67.20%,9.09,156.6,105.21,65.4
28,06/21/2021 12:17 PM,66.77%,9.09,157.6,105.21,65.4
29,06/21/2021 12:32 PM,66.43%,9.09,158.4,105.21,65.4
30,06/21/2021 12:48 PM,63.91%,9.09,164.6,105.21,65.4
31,06/21/2021 1:03 PM,61.57%,9.09,170.9,105.21,65.4
32,06/21/2021 1:18 PM,59.71%,9.13,176.9,105.61,65.4
33,06/21/2021 1:33 PM,57.75%,9.13,182.9,105.61,65.4
34,06/21/2021 1:47 PM,55.91%,9.13,188.9,105.61,65.4
35,06/21/2021 2:03 PM,54.19%,9.13,194.9,105.61,65.4
36,06/21/2021 2:17 PM,52.51%,9.13,201.1,105.61,65.4
37,06/21/2021 2:32 PM,53.25%,9.55,207.4,110.44,69.5
38,06/21/2021 2:48 PM,62.03%,11.42,213.1,132.17,93.4
39,06/21/2021 3:02 PM,60.44%,11.42,218.7,132.17,93.4
40,06/21/2021 3:17 PM,58.89%,11.42,224.4,132.17,93.4
41,06/21/2021 3:47 PM,73.97%,14.99,234.4,173.38,123.9
42,06/21/2021 4:02 PM,80.34%,16.64,239.6,192.5,154.0
43,06/21/2021 4:17 PM,81.65%,17.28,244.8,199.92,157.3
44,06/21/2021 4:32 PM,82.28%,17.78,249.9,205.63,157.3
45,06/21/2021 4:47 PM,85.10%,18.61,252.9,215.17,157.3
46,06/21/2021 5:03 PM,84.44%,18.61,254.8,215.17,157.3
47,06/21/2021 5:17 PM,83.70%,18.61,257.1,215.17,157.3
48,06/21/2021 5:47 PM,82.26%,18.61,261.6,215.17,157.3
49,06/21/2021 6:02 PM,81.52%,18.61,264.0,215.17,157.3
50,06/21/2021 6:17 PM,80.76%,18.61,266.5,215.17,157.3
51,06/21/2021 6:32 PM,80.00%,18.61,269.0,215.17,157.3
52,06/21/2021 6:47 PM,79.27%,18.61,271.5,215.17,157.3
53,06/21/2021 7:02 PM,78.60%,18.61,273.8,215.17,157.3
54,06/21/2021 7:17 PM,77.96%,18.61,276.0,215.17,157.3
55,06/21/2021 7:32 PM,77.32%,18.61,278.3,215.17,157.3
56,06/21/2021 7:47 PM,76.70%,18.61,280.5,215.17,157.3
57,06/21/2021 8:02 PM,76.09%,18.61,282.8,215.17,157.3
58,06/21/2021 8:17 PM,75.49%,18.61,285.0,215.17,157.3
59,06/21/2021 8:32 PM,74.90%,18.61,287.3,215.17,157.3
60,06/21/2021 8:47 PM,74.32%,18.61,289.5,215.17,157.3
61,06/21/2021 9:03 PM,76.90%,18.86,291.8,224.38,157.3
62,06/21/2021 9:17 PM,76.32%,18.86,294.0,224.38,157.3
63,06/21/2021 9:33 PM,77.23%,19.25,296.3,228.8,162.8
64,06/21/2021 9:47 PM,76.71%,19.25,298.3,228.8,162.8
65,06/21/2021 10:02 PM,76.20%,19.25,300.3,228.8,162.8
66,06/21/2021 10:18 PM,75.63%,19.25,302.5,228.8,162.8
67,06/21/2021 10:33 PM,75.14%,19.25,304.5,228.8,162.8
68,06/21/2021 10:47 PM,74.87%,19.25,305.6,228.8,162.8
69,06/21/2021 11:02 PM,74.63%,19.25,306.6,228.8,162.8
70,06/21/2021 11:17 PM,74.16%,19.25,308.5,228.8,162.8
71,06/21/2021 11:32 PM,73.63%,19.25,310.8,228.8,162.8
72,06/21/2021 11:47 PM,73.10%,19.25,313.0,228.8,162.8
