,Date,DL,Tons,Direct,Earned,EVA
0,06/16/2021 11:48 PM,227.13%,43.32,272.9,619.91,120.6
1,06/17/2021 5:33 AM,0.00%,0.0,13.1,0.0,0.0
2,06/17/2021 5:48 AM,0.00%,0.0,19.3,0.0,0.0
3,06/17/2021 6:03 AM,0.00%,0.0,25.7,0.0,0.0
4,06/17/2021 6:18 AM,0.00%,0.0,32.2,0.0,0.0
5,06/17/2021 6:33 AM,0.00%,0.0,38.7,0.0,0.0
6,06/17/2021 6:48 AM,0.00%,0.0,45.2,0.0,0.0
7,06/17/2021 7:03 AM,0.00%,0.0,51.7,0.0,0.0
8,06/17/2021 7:18 AM,0.00%,0.0,57.8,0.0,0.0
9,06/17/2021 7:33 AM,0.00%,0.0,63.8,0.0,0.0
10,06/17/2021 7:48 AM,0.00%,0.0,69.8,0.0,0.0
11,06/17/2021 8:03 AM,0.00%,0.0,75.8,0.0,0.0
12,06/17/2021 8:18 AM,0.00%,0.0,81.8,0.0,0.0
13,06/17/2021 8:33 AM,0.00%,0.0,86.3,0.0,0.0
14,06/17/2021 8:48 AM,0.00%,0.0,92.0,0.0,0.0
15,06/17/2021 9:03 AM,0.00%,0.0,97.8,0.0,0.0
16,06/17/2021 9:19 AM,0.00%,0.0,103.6,0.0,0.0
17,06/17/2021 9:33 AM,182.15%,14.07,109.6,199.64,37.9
18,06/17/2021 9:48 AM,172.68%,14.07,115.6,199.64,37.9
19,06/17/2021 10:03 AM,164.19%,14.07,121.6,199.64,37.9
20,06/17/2021 10:18 AM,156.80%,14.07,127.3,199.64,37.9
21,06/17/2021 10:33 AM,150.29%,14.07,132.8,199.64,37.9
22,06/17/2021 10:48 AM,144.34%,14.07,138.3,199.64,37.9
23,06/17/2021 11:03 AM,139.36%,14.07,143.3,199.64,37.9
24,06/17/2021 11:33 AM,137.12%,14.07,145.6,199.64,37.9
25,06/17/2021 11:48 AM,131.91%,14.07,151.3,199.64,37.9
26,06/17/2021 12:03 PM,127.02%,14.07,157.2,199.64,37.9
27,06/17/2021 12:18 PM,122.35%,14.07,163.2,199.64,37.9
28,06/17/2021 12:33 PM,118.01%,14.07,169.2,199.64,37.9
29,06/17/2021 12:48 PM,113.97%,14.07,175.2,199.64,37.9
30,06/17/2021 1:03 PM,110.19%,14.07,181.2,199.64,37.9
31,06/17/2021 1:18 PM,106.66%,14.07,187.2,199.64,37.9
32,06/17/2021 1:33 PM,168.25%,22.89,193.1,324.88,55.7
33,06/17/2021 1:48 PM,165.80%,22.89,196.0,324.88,55.7
34,06/17/2021 2:03 PM,163.76%,22.89,198.4,324.88,55.7
35,06/17/2021 2:18 PM,162.54%,22.89,199.9,324.88,55.7
36,06/17/2021 2:33 PM,161.33%,22.89,201.4,324.88,55.7
37,06/17/2021 2:48 PM,160.31%,22.89,202.7,324.88,55.7
38,06/17/2021 3:03 PM,159.53%,22.89,203.7,324.88,55.7
39,06/17/2021 3:18 PM,158.75%,22.89,204.7,324.88,55.7
40,06/17/2021 3:33 PM,157.56%,22.89,206.2,324.88,55.7
41,06/17/2021 3:48 PM,156.64%,22.89,207.4,324.88,55.7
42,06/17/2021 4:03 PM,155.85%,22.89,208.5,324.88,55.7
43,06/17/2021 4:18 PM,154.55%,22.89,210.2,324.88,55.7
44,06/17/2021 4:33 PM,153.26%,22.89,212.0,324.88,55.7
45,06/17/2021 4:48 PM,152.01%,22.89,213.7,324.88,55.7
46,06/17/2021 5:03 PM,150.60%,22.89,215.7,324.88,55.7
47,06/17/2021 5:18 PM,149.22%,22.89,217.7,324.88,55.7
48,06/17/2021 5:33 PM,147.86%,22.89,219.7,324.88,55.7
49,06/17/2021 5:48 PM,146.53%,22.89,221.7,324.88,55.7
50,06/17/2021 6:03 PM,145.22%,22.89,223.7,324.88,55.7
51,06/17/2021 6:18 PM,143.93%,22.89,225.7,324.88,55.7
52,06/17/2021 6:33 PM,142.67%,22.89,227.7,324.88,55.7
53,06/17/2021 6:48 PM,141.58%,22.89,229.5,324.88,55.7
54,06/17/2021 7:03 PM,140.51%,22.89,231.2,324.88,55.7
55,06/17/2021 7:18 PM,139.46%,22.89,233.0,324.88,55.7
56,06/17/2021 7:33 PM,138.42%,22.89,234.7,324.88,55.7
57,06/17/2021 7:48 PM,137.39%,22.89,236.5,324.88,55.7
58,06/17/2021 8:03 PM,136.38%,22.89,238.2,324.88,55.7
59,06/17/2021 8:18 PM,135.39%,22.89,240.0,324.88,55.7
60,06/17/2021 8:33 PM,134.41%,22.89,241.7,324.88,55.7
61,06/17/2021 8:48 PM,133.44%,22.89,243.5,324.88,55.7
62,06/17/2021 9:03 PM,132.49%,22.89,245.2,324.88,55.7
63,06/17/2021 9:18 PM,131.57%,22.89,246.9,324.88,55.7
64,06/17/2021 9:34 PM,130.91%,22.89,248.2,324.88,55.7
65,06/17/2021 9:48 PM,130.23%,22.89,249.5,324.88,55.7
66,06/17/2021 10:04 PM,129.35%,22.89,251.2,324.88,55.7
67,06/17/2021 10:18 PM,128.84%,22.89,252.2,324.88,55.7
68,06/17/2021 10:33 PM,128.31%,22.89,253.2,324.88,55.7
69,06/17/2021 10:48 PM,127.56%,22.89,254.7,324.88,55.7
70,06/17/2021 11:03 PM,126.80%,22.89,256.2,324.88,55.7
71,06/17/2021 11:18 PM,125.94%,22.89,258.0,324.88,55.7
72,06/17/2021 11:33 PM,125.09%,22.89,259.7,324.88,55.7
73,06/17/2021 11:48 PM,124.25%,22.89,261.5,324.88,55.7
