,Date,DL,Tons,Direct,Earned,EVA
0,07/14/2021 11:51 PM,44.00%,9.3,268.0,117.0,39
1,07/15/2021 5:36 AM,0.00%,0.0,9.0,0.0,0
2,07/15/2021 5:51 AM,0.00%,0.0,13.0,0.0,0
3,07/15/2021 6:06 AM,0.00%,0.0,18.0,0.0,0
4,07/15/2021 6:21 AM,0.00%,0.0,23.0,0.0,0
5,07/15/2021 6:36 AM,0.00%,0.0,29.0,0.0,0
6,07/15/2021 6:51 AM,0.00%,0.0,35.0,0.0,0
7,07/15/2021 7:07 AM,0.00%,0.0,41.0,0.0,0
8,07/15/2021 7:22 AM,0.00%,0.0,46.0,0.0,0
9,07/15/2021 7:36 AM,0.00%,0.0,52.0,0.0,0
10,07/15/2021 7:51 AM,0.00%,0.0,57.0,0.0,0
11,07/15/2021 8:06 AM,0.00%,0.0,63.0,0.0,0
12,07/15/2021 8:21 AM,0.00%,0.0,69.0,0.0,0
13,07/15/2021 8:36 AM,0.00%,0.0,74.0,0.0,0
14,07/15/2021 8:51 AM,0.00%,0.0,79.0,0.0,0
15,07/15/2021 9:06 AM,0.00%,0.0,85.0,0.0,0
16,07/15/2021 9:21 AM,0.00%,0.0,91.0,0.0,0
17,07/15/2021 9:36 AM,25.00%,1.89,96.0,24.0,0
18,07/15/2021 9:52 AM,70.00%,5.97,102.0,71.0,23
19,07/15/2021 10:06 AM,66.00%,5.97,107.0,71.0,23
20,07/15/2021 10:21 AM,63.00%,5.97,113.0,71.0,23
21,07/15/2021 10:36 AM,60.00%,5.97,118.0,71.0,23
22,07/15/2021 10:51 AM,70.00%,7.16,123.0,86.0,49
23,07/15/2021 11:06 AM,67.00%,7.16,128.0,86.0,49
24,07/15/2021 11:21 AM,66.00%,7.16,129.0,86.0,49
25,07/15/2021 11:36 AM,66.00%,7.16,131.0,86.0,49
26,07/15/2021 11:51 AM,63.00%,7.16,136.0,86.0,49
27,07/15/2021 12:06 PM,61.00%,7.16,141.0,86.0,49
28,07/15/2021 12:21 PM,59.00%,7.16,146.0,86.0,49
29,07/15/2021 12:36 PM,61.00%,7.67,150.0,92.0,49
30,07/15/2021 12:51 PM,73.00%,9.57,156.0,113.0,53
31,07/15/2021 1:06 PM,70.00%,9.57,161.0,113.0,53
32,07/15/2021 1:22 PM,68.00%,9.57,167.0,113.0,53
33,07/15/2021 1:51 PM,64.00%,9.57,177.0,113.0,53
34,07/15/2021 2:06 PM,62.00%,9.57,182.0,113.0,53
35,07/15/2021 2:22 PM,68.00%,10.75,186.0,127.0,53
36,07/15/2021 2:37 PM,66.00%,10.79,192.0,127.0,53
37,07/15/2021 2:51 PM,68.00%,11.35,197.0,134.0,58
38,07/15/2021 3:06 PM,66.00%,11.35,201.0,134.0,58
39,07/15/2021 3:21 PM,65.00%,11.35,206.0,134.0,58
40,07/15/2021 3:37 PM,63.00%,11.35,211.0,134.0,58
41,07/15/2021 3:51 PM,63.00%,11.35,211.0,134.0,58
42,07/15/2021 4:06 PM,63.00%,11.35,212.0,134.0,58
43,07/15/2021 4:21 PM,63.00%,11.35,213.0,134.0,58
44,07/15/2021 4:36 PM,62.00%,11.35,215.0,134.0,58
45,07/15/2021 4:52 PM,62.00%,11.35,217.0,134.0,58
46,07/15/2021 5:06 PM,61.00%,11.35,218.0,134.0,58
47,07/15/2021 5:22 PM,61.00%,11.35,220.0,134.0,58
48,07/15/2021 5:36 PM,61.00%,11.35,221.0,134.0,58
49,07/15/2021 5:51 PM,60.00%,11.35,223.0,134.0,58
50,07/15/2021 6:06 PM,59.00%,11.35,226.0,134.0,58
51,07/15/2021 6:21 PM,59.00%,11.35,228.0,134.0,58
52,07/15/2021 6:37 PM,58.00%,11.35,230.0,134.0,58
53,07/15/2021 6:52 PM,58.00%,11.35,231.0,134.0,58
54,07/15/2021 7:06 PM,57.00%,11.35,233.0,134.0,58
55,07/15/2021 7:21 PM,57.00%,11.35,235.0,134.0,58
56,07/15/2021 7:36 PM,57.00%,11.35,237.0,134.0,58
57,07/15/2021 7:51 PM,56.00%,11.35,238.0,134.0,58
58,07/15/2021 8:06 PM,56.00%,11.35,240.0,134.0,58
59,07/15/2021 8:21 PM,55.00%,11.35,242.0,134.0,58
60,07/15/2021 8:36 PM,55.00%,11.35,243.0,134.0,58
61,07/15/2021 8:51 PM,55.00%,11.35,245.0,134.0,58
62,07/15/2021 9:06 PM,54.00%,11.35,247.0,134.0,58
63,07/15/2021 9:21 PM,54.00%,11.35,248.0,134.0,58
64,07/15/2021 9:36 PM,53.00%,11.35,250.0,134.0,58
65,07/15/2021 9:52 PM,53.00%,11.35,252.0,134.0,58
66,07/15/2021 10:07 PM,53.00%,11.35,253.0,134.0,58
67,07/15/2021 10:22 PM,53.00%,11.35,253.0,134.0,58
68,07/15/2021 10:36 PM,53.00%,11.35,254.0,134.0,58
69,07/15/2021 10:51 PM,52.00%,11.35,256.0,134.0,58
70,07/15/2021 11:06 PM,52.00%,11.35,258.0,134.0,58
71,07/15/2021 11:21 PM,52.00%,11.35,259.0,134.0,58
72,07/15/2021 11:36 PM,51.00%,11.35,261.0,134.0,58
73,07/15/2021 11:51 PM,50.89%,11.35,263.0,134.0,58
