,Date,DL,Tons,Direct,Earned
0,04/30/2021 11:58 PM,61.09%,9.85,238.6,145.73
1,05/01/2021 5:28 AM,0.00%,0.0,5.3,0.0
2,05/01/2021 5:43 AM,0.00%,0.0,8.5,0.0
3,05/01/2021 5:58 AM,0.00%,0.0,11.6,0.0
4,05/01/2021 6:13 AM,0.00%,0.0,14.4,0.0
5,05/01/2021 6:28 AM,0.00%,0.0,17.2,0.0
6,05/01/2021 6:43 AM,0.00%,0.0,19.9,0.0
7,05/01/2021 6:58 AM,0.00%,0.0,22.7,0.0
8,05/01/2021 7:13 AM,0.00%,0.0,25.4,0.0
9,05/01/2021 7:28 AM,0.00%,0.0,28.2,0.0
10,05/01/2021 7:43 AM,0.00%,0.0,30.9,0.0
11,05/01/2021 7:58 AM,0.00%,0.0,33.7,0.0
12,05/01/2021 8:13 AM,0.00%,0.0,36.2,0.0
13,05/01/2021 8:28 AM,0.00%,0.0,38.9,0.0
14,05/01/2021 8:43 AM,0.00%,0.0,41.7,0.0
15,05/01/2021 8:58 AM,0.00%,0.0,44.4,0.0
16,05/01/2021 9:13 AM,0.00%,0.0,47.2,0.0
17,05/01/2021 9:28 AM,0.00%,0.0,49.9,0.0
18,05/01/2021 9:43 AM,0.00%,0.0,52.7,0.0
19,05/01/2021 9:58 AM,0.00%,0.0,55.4,0.0
20,05/01/2021 10:13 AM,0.00%,0.0,57.8,0.0
21,05/01/2021 10:28 AM,0.00%,0.0,59.9,0.0
22,05/01/2021 10:43 AM,0.00%,0.0,61.9,0.0
23,05/01/2021 10:58 AM,0.00%,0.0,64.0,0.0
24,05/01/2021 11:13 AM,0.00%,0.0,64.8,0.0
25,05/01/2021 11:28 AM,0.00%,0.0,65.1,0.0
26,05/01/2021 11:43 AM,0.00%,0.0,65.3,0.0
27,05/01/2021 11:58 AM,0.00%,0.0,65.6,0.0
28,05/01/2021 12:13 PM,0.00%,0.0,65.8,0.0
29,05/01/2021 12:28 PM,0.00%,0.0,66.1,0.0
30,05/01/2021 12:43 PM,0.00%,0.0,66.3,0.0
31,05/01/2021 12:58 PM,0.00%,0.0,66.6,0.0
32,05/01/2021 1:13 PM,0.00%,0.0,66.8,0.0
33,05/01/2021 1:28 PM,0.00%,0.0,67.1,0.0
34,05/01/2021 1:43 PM,0.00%,0.0,67.3,0.0
35,05/01/2021 1:58 PM,0.00%,0.0,67.6,0.0
36,05/01/2021 2:13 PM,0.00%,0.0,67.8,0.0
37,05/01/2021 2:28 PM,0.00%,0.0,68.1,0.0
38,05/01/2021 2:43 PM,0.00%,0.0,68.3,0.0
39,05/01/2021 2:58 PM,0.00%,0.0,68.6,0.0
40,05/01/2021 3:13 PM,0.00%,0.0,68.8,0.0
41,05/01/2021 3:28 PM,0.00%,0.0,69.1,0.0
42,05/01/2021 3:43 PM,0.00%,0.0,69.3,0.0
43,05/01/2021 3:58 PM,0.00%,0.0,69.6,0.0
44,05/01/2021 4:13 PM,0.00%,0.0,69.8,0.0
45,05/01/2021 4:28 PM,0.00%,0.0,70.1,0.0
46,05/01/2021 4:43 PM,0.00%,0.0,70.3,0.0
47,05/01/2021 4:58 PM,0.00%,0.0,70.6,0.0
48,05/01/2021 5:13 PM,0.00%,0.0,70.8,0.0
49,05/01/2021 5:28 PM,0.00%,0.0,71.1,0.0
50,05/01/2021 5:43 PM,0.00%,0.0,71.3,0.0
51,05/01/2021 5:58 PM,0.00%,0.0,71.6,0.0
52,05/01/2021 6:13 PM,0.00%,0.0,71.8,0.0
53,05/01/2021 6:28 PM,0.00%,0.0,72.1,0.0
54,05/01/2021 6:43 PM,0.00%,0.0,72.3,0.0
55,05/01/2021 6:58 PM,0.00%,0.0,72.6,0.0
56,05/01/2021 7:13 PM,0.00%,0.0,72.8,0.0
57,05/01/2021 7:28 PM,0.00%,0.0,73.1,0.0
58,05/01/2021 7:43 PM,0.00%,0.0,73.3,0.0
59,05/01/2021 7:58 PM,0.00%,0.0,73.6,0.0
60,05/01/2021 8:13 PM,0.00%,0.0,73.8,0.0
61,05/01/2021 8:28 PM,0.00%,0.0,74.1,0.0
62,05/01/2021 8:43 PM,0.00%,0.0,74.3,0.0
63,05/01/2021 8:58 PM,0.00%,0.0,74.6,0.0
64,05/01/2021 9:13 PM,0.00%,0.0,74.8,0.0
65,05/01/2021 9:28 PM,0.00%,0.0,75.1,0.0
66,05/01/2021 9:43 PM,0.00%,0.0,75.3,0.0
67,05/01/2021 9:58 PM,0.00%,0.0,75.6,0.0
68,05/01/2021 10:13 PM,0.00%,0.0,75.8,0.0
69,05/01/2021 10:28 PM,0.00%,0.0,76.1,0.0
70,05/01/2021 10:43 PM,0.00%,0.0,76.3,0.0
71,05/01/2021 10:58 PM,0.00%,0.0,76.6,0.0
72,05/01/2021 11:13 PM,0.00%,0.0,76.8,0.0
73,05/01/2021 11:28 PM,0.00%,0.0,77.1,0.0
74,05/01/2021 11:43 PM,0.00%,0.0,77.3,0.0
75,05/01/2021 11:58 PM,0.00%,0.0,77.6,0.0
