,Date,DL,Tons,Direct,Earned,EVA
0,06/25/2021 11:48 PM,104.39%,14.77,217.1,226.58,66.3
1,06/26/2021 5:33 AM,64.63%,0.0,4.4,2.85,0.0
2,06/26/2021 5:48 AM,65.32%,0.0,6.7,4.35,0.0
3,06/26/2021 6:03 AM,65.73%,0.0,8.9,5.85,0.0
4,06/26/2021 6:18 AM,65.92%,0.0,11.2,7.35,0.0
5,06/26/2021 6:33 AM,66.00%,0.0,13.4,8.85,0.0
6,06/26/2021 6:48 AM,66.09%,0.0,15.7,10.35,0.0
7,06/26/2021 7:03 AM,66.16%,0.0,17.9,11.85,0.0
8,06/26/2021 7:18 AM,65.38%,0.0,20.4,13.35,0.0
9,06/26/2021 7:33 AM,64.09%,0.0,23.2,14.85,0.0
10,06/26/2021 7:48 AM,63.08%,0.0,25.9,16.35,0.0
11,06/26/2021 8:03 AM,62.26%,1.14,28.7,17.85,9.5
12,06/26/2021 8:18 AM,61.58%,1.14,31.4,19.35,9.5
13,06/26/2021 8:33 AM,61.02%,1.14,34.2,20.85,9.5
14,06/26/2021 8:48 AM,60.54%,1.14,36.9,22.35,9.5
15,06/26/2021 9:03 AM,60.12%,1.14,39.7,23.85,9.5
16,06/26/2021 9:18 AM,59.79%,1.14,42.4,25.35,9.5
17,06/26/2021 9:33 AM,59.80%,1.14,44.9,26.85,9.5
18,06/26/2021 9:48 AM,59.81%,1.14,47.4,28.35,9.5
19,06/26/2021 10:03 AM,59.86%,1.14,49.9,29.85,9.5
20,06/26/2021 10:18 AM,60.44%,1.14,51.9,31.35,9.5
21,06/26/2021 10:34 AM,60.93%,1.14,53.9,32.83,9.5
22,06/26/2021 10:48 AM,60.71%,1.14,56.1,34.07,9.5
23,06/26/2021 11:03 AM,60.37%,1.59,58.0,35.03,24.5
24,06/26/2021 11:18 AM,60.54%,1.59,58.2,35.25,24.5
25,06/26/2021 11:33 AM,60.54%,1.59,58.2,35.25,24.5
26,06/26/2021 11:48 AM,60.54%,1.59,58.2,35.25,24.5
27,06/26/2021 12:03 PM,60.54%,1.59,58.2,35.25,24.5
28,06/26/2021 12:18 PM,60.54%,1.59,58.2,35.25,24.5
29,06/26/2021 12:33 PM,60.54%,1.59,58.2,35.25,24.5
30,06/26/2021 12:48 PM,60.54%,1.59,58.2,35.25,24.5
31,06/26/2021 1:03 PM,60.54%,1.59,58.2,35.25,24.5
32,06/26/2021 1:18 PM,60.54%,1.59,58.2,35.25,24.5
33,06/26/2021 1:33 PM,60.54%,1.59,58.2,35.25,24.5
34,06/26/2021 1:48 PM,60.54%,1.59,58.2,35.25,24.5
35,06/26/2021 2:03 PM,60.54%,1.59,58.2,35.25,24.5
36,06/26/2021 2:18 PM,60.54%,1.59,58.2,35.25,24.5
37,06/26/2021 2:33 PM,60.54%,1.59,58.2,35.25,24.5
38,06/26/2021 2:48 PM,60.54%,1.59,58.2,35.25,24.5
39,06/26/2021 3:03 PM,60.54%,1.59,58.2,35.25,24.5
40,06/26/2021 3:18 PM,60.54%,1.59,58.2,35.25,24.5
41,06/26/2021 3:33 PM,60.54%,1.59,58.2,35.25,24.5
42,06/26/2021 3:48 PM,60.54%,1.59,58.2,35.25,24.5
43,06/26/2021 4:03 PM,60.54%,1.59,58.2,35.25,24.5
44,06/26/2021 4:18 PM,60.54%,1.59,58.2,35.25,24.5
45,06/26/2021 4:33 PM,60.54%,1.59,58.2,35.25,24.5
46,06/26/2021 4:48 PM,60.54%,1.59,58.2,35.25,24.5
47,06/26/2021 5:03 PM,60.54%,1.59,58.2,35.25,24.5
48,06/26/2021 5:18 PM,60.54%,1.59,58.2,35.25,24.5
49,06/26/2021 5:33 PM,60.54%,1.59,58.2,35.25,24.5
50,06/26/2021 5:48 PM,60.54%,1.59,58.2,35.25,24.5
51,06/26/2021 6:04 PM,60.54%,1.59,58.2,35.25,24.5
52,06/26/2021 6:18 PM,60.54%,1.59,58.2,35.25,24.5
53,06/26/2021 6:33 PM,60.54%,1.59,58.2,35.25,24.5
54,06/26/2021 6:48 PM,60.54%,1.59,58.2,35.25,24.5
55,06/26/2021 7:03 PM,60.54%,1.59,58.2,35.25,24.5
56,06/26/2021 7:18 PM,60.54%,1.59,58.2,35.25,24.5
57,06/26/2021 7:33 PM,60.54%,1.59,58.2,35.25,24.5
58,06/26/2021 7:48 PM,60.54%,1.59,58.2,35.25,24.5
59,06/26/2021 8:03 PM,60.54%,1.59,58.2,35.25,24.5
60,06/26/2021 8:18 PM,60.54%,1.59,58.2,35.25,24.5
61,06/26/2021 8:33 PM,60.54%,1.59,58.2,35.25,24.5
62,06/26/2021 8:48 PM,60.54%,1.59,58.2,35.25,24.5
63,06/26/2021 9:03 PM,60.54%,1.59,58.2,35.25,24.5
64,06/26/2021 9:18 PM,60.54%,1.59,58.2,35.25,24.5
65,06/26/2021 9:33 PM,60.54%,1.59,58.2,35.25,24.5
66,06/26/2021 9:48 PM,60.54%,1.59,58.2,35.25,24.5
67,06/26/2021 10:03 PM,60.54%,1.59,58.2,35.25,24.5
68,06/26/2021 10:18 PM,60.54%,1.59,58.2,35.25,24.5
69,06/26/2021 10:33 PM,60.54%,1.59,58.2,35.25,24.5
70,06/26/2021 10:48 PM,60.54%,1.59,58.2,35.25,24.5
71,06/26/2021 11:04 PM,60.54%,1.59,58.2,35.25,24.5
72,06/26/2021 11:18 PM,60.54%,1.59,58.2,35.25,24.5
73,06/26/2021 11:33 PM,60.54%,1.59,58.2,35.25,24.5
74,06/26/2021 11:48 PM,60.54%,1.59,58.2,35.25,24.5
