,Date,DL,Tons,Direct,Earned,EVA
0,06/21/2021 11:49 PM,84.11%,18.49,311.2,261.74,91.4
1,06/22/2021 5:33 AM,0.00%,0.0,17.1,0.0,0.0
2,06/22/2021 5:49 AM,0.00%,0.0,22.9,0.0,0.0
3,06/22/2021 6:04 AM,0.00%,0.0,28.6,0.0,0.0
4,06/22/2021 6:19 AM,26.24%,0.64,34.4,9.02,0.0
5,06/22/2021 6:34 AM,22.48%,0.64,40.1,9.02,0.0
6,06/22/2021 6:49 AM,19.50%,0.64,46.3,9.02,0.0
7,06/22/2021 7:04 AM,17.47%,0.64,51.6,9.02,0.0
8,06/22/2021 7:19 AM,17.72%,0.72,57.4,10.17,0.0
9,06/22/2021 7:34 AM,16.01%,0.72,63.5,10.17,0.0
10,06/22/2021 7:49 AM,14.76%,0.72,68.9,10.17,0.0
11,06/22/2021 8:04 AM,15.82%,0.83,74.6,11.8,0.9
12,06/22/2021 8:19 AM,14.66%,0.83,80.5,11.8,0.9
13,06/22/2021 8:35 AM,14.87%,0.9,86.0,12.78,0.9
14,06/22/2021 8:49 AM,21.96%,1.41,91.1,20.01,5.6
15,06/22/2021 9:04 AM,23.04%,1.57,97.0,22.34,7.8
16,06/22/2021 9:19 AM,21.88%,1.57,102.1,22.34,7.8
17,06/22/2021 9:49 AM,23.92%,1.91,113.4,27.12,14.6
18,06/22/2021 10:04 AM,23.02%,1.91,117.8,27.12,14.6
19,06/22/2021 10:19 AM,22.34%,1.94,123.0,27.47,14.6
20,06/22/2021 10:34 AM,21.45%,1.94,128.1,27.47,14.6
21,06/22/2021 10:49 AM,20.66%,1.94,133.0,27.47,14.6
22,06/22/2021 11:04 AM,20.17%,1.94,136.2,27.47,14.6
23,06/22/2021 11:19 AM,19.91%,1.94,138.0,27.47,14.6
24,06/22/2021 11:34 AM,19.40%,1.94,141.6,27.47,14.6
25,06/22/2021 12:04 PM,18.55%,1.99,152.0,28.2,14.6
26,06/22/2021 12:20 PM,24.48%,2.72,157.6,38.58,22.1
27,06/22/2021 12:34 PM,23.62%,2.72,163.4,38.58,22.1
28,06/22/2021 12:49 PM,22.87%,2.72,168.7,38.58,22.1
29,06/22/2021 1:04 PM,22.11%,2.72,174.5,38.58,22.1
30,06/22/2021 1:19 PM,21.36%,2.72,180.6,38.58,22.1
31,06/22/2021 1:35 PM,26.99%,3.54,186.3,50.27,30.6
32,06/22/2021 1:49 PM,51.55%,6.95,191.2,98.56,30.6
33,06/22/2021 2:05 PM,50.07%,6.95,196.8,98.56,30.6
34,06/22/2021 2:34 PM,54.82%,8.05,207.7,113.84,37.2
35,06/22/2021 2:49 PM,54.00%,8.11,212.4,114.67,37.2
36,06/22/2021 3:05 PM,53.33%,8.18,216.9,115.66,37.2
37,06/22/2021 3:19 PM,52.36%,8.18,220.9,115.66,37.2
38,06/22/2021 3:49 PM,50.84%,8.18,227.5,115.66,37.2
39,06/22/2021 4:04 PM,50.29%,8.18,230.0,115.66,37.2
40,06/22/2021 4:19 PM,49.75%,8.18,232.5,115.66,37.2
41,06/22/2021 4:34 PM,50.18%,8.33,234.9,117.86,37.2
42,06/22/2021 4:49 PM,50.45%,8.46,237.1,119.63,37.2
43,06/22/2021 5:04 PM,50.01%,8.46,239.2,119.63,37.2
44,06/22/2021 5:19 PM,49.49%,8.46,241.7,119.63,37.2
45,06/22/2021 5:34 PM,48.82%,8.48,245.6,119.91,37.2
46,06/22/2021 5:49 PM,48.32%,8.48,248.1,119.91,37.2
47,06/22/2021 6:05 PM,47.84%,8.48,250.6,119.91,37.2
48,06/22/2021 6:20 PM,47.48%,8.5,253.1,120.18,37.2
49,06/22/2021 6:34 PM,47.01%,8.5,255.6,120.18,37.2
50,06/22/2021 6:50 PM,51.03%,9.31,258.1,131.73,43.9
51,06/22/2021 7:05 PM,50.54%,9.31,260.6,131.73,43.9
52,06/22/2021 7:20 PM,50.06%,9.31,263.1,131.73,43.9
53,06/22/2021 7:35 PM,49.59%,9.31,265.6,131.73,43.9
54,06/22/2021 7:49 PM,67.73%,12.81,267.9,181.42,62.8
55,06/22/2021 8:04 PM,67.18%,12.81,270.1,181.42,62.8
56,06/22/2021 8:19 PM,68.19%,13.13,271.9,185.43,62.8
57,06/22/2021 8:35 PM,67.73%,13.13,273.8,185.43,62.8
58,06/22/2021 8:49 PM,67.29%,13.13,275.6,185.43,62.8
59,06/22/2021 9:04 PM,67.29%,13.23,277.6,186.8,62.8
60,06/22/2021 9:19 PM,66.75%,13.23,279.9,186.8,62.8
61,06/22/2021 9:34 PM,66.26%,13.23,281.9,186.8,62.8
62,06/22/2021 9:49 PM,66.09%,13.23,282.7,186.8,62.8
63,06/22/2021 10:04 PM,65.87%,13.23,283.6,186.8,62.8
64,06/22/2021 10:20 PM,65.35%,13.23,285.9,186.8,62.8
65,06/22/2021 10:34 PM,69.18%,14.2,288.0,199.22,62.8
66,06/22/2021 10:49 PM,68.61%,14.2,290.3,199.22,62.8
67,06/22/2021 11:04 PM,68.25%,14.23,292.5,199.6,62.8
68,06/22/2021 11:19 PM,67.70%,14.23,294.8,199.6,62.8
69,06/22/2021 11:34 PM,67.18%,14.23,297.1,199.6,62.8
70,06/22/2021 11:49 PM,66.69%,14.23,299.3,199.6,62.8
