,Date,DL,Tons,Direct,Earned
0,04/06/2021 11:59 PM,179.67%,39.48,303.4,545.03
1,04/07/2021 5:29 AM,305.65%,4.66,21.6,66.02
2,04/07/2021 5:44 AM,242.54%,4.66,27.5,66.77
3,04/07/2021 5:59 AM,243.35%,5.73,33.5,81.6
4,04/07/2021 6:15 AM,268.46%,6.61,35.0,94.04
5,04/07/2021 6:29 AM,207.73%,6.66,45.9,95.41
6,04/07/2021 6:44 AM,186.51%,6.66,51.5,96.11
7,04/07/2021 6:59 AM,179.92%,7.17,57.5,103.51
8,04/07/2021 7:14 AM,168.16%,7.36,63.5,106.83
9,04/07/2021 7:29 AM,155.62%,7.41,69.5,108.2
10,04/07/2021 7:44 AM,147.65%,7.61,75.5,111.52
11,04/07/2021 7:59 AM,143.26%,7.95,81.5,116.8
12,04/07/2021 8:14 AM,135.63%,8.04,87.5,118.72
13,04/07/2021 8:30 AM,129.98%,8.24,93.9,122.09
14,04/07/2021 8:45 AM,122.92%,8.24,99.9,122.84
15,04/07/2021 8:59 AM,145.31%,10.95,105.5,153.34
16,04/07/2021 9:15 AM,142.38%,11.35,111.9,159.36
17,04/07/2021 9:44 AM,132.08%,11.48,123.2,162.69
18,04/07/2021 9:59 AM,127.39%,11.48,128.3,163.44
19,04/07/2021 10:14 AM,122.83%,11.48,133.7,164.19
20,04/07/2021 10:29 AM,118.36%,11.48,139.4,164.94
21,04/07/2021 10:45 AM,114.26%,11.48,145.1,165.74
22,04/07/2021 11:00 AM,111.64%,11.5,149.3,166.68
23,04/07/2021 11:14 AM,109.67%,11.5,152.3,167.06
24,04/07/2021 11:30 AM,107.60%,11.5,155.5,167.31
25,04/07/2021 11:44 AM,104.69%,11.5,160.4,167.93
26,04/07/2021 11:59 AM,112.37%,12.92,166.1,186.65
27,04/07/2021 12:14 PM,126.39%,15.29,172.4,217.94
28,04/07/2021 12:29 PM,122.81%,15.29,178.0,218.64
29,04/07/2021 12:45 PM,118.98%,15.29,184.4,219.44
30,04/07/2021 1:01 PM,123.00%,16.39,190.7,234.55
31,04/07/2021 1:15 PM,120.72%,16.52,196.1,236.68
32,04/07/2021 1:30 PM,118.35%,16.65,201.9,238.91
33,04/07/2021 1:45 PM,117.27%,16.69,204.3,239.61
34,04/07/2021 2:02 PM,116.33%,16.69,206.0,239.61
35,04/07/2021 2:16 PM,120.93%,16.69,198.1,239.61
36,04/07/2021 2:30 PM,120.73%,16.69,198.5,239.61
37,04/07/2021 2:46 PM,120.40%,16.69,199.0,239.61
38,04/07/2021 3:00 PM,120.12%,16.69,199.5,239.61
39,04/07/2021 3:16 PM,119.82%,16.69,200.0,239.61
40,04/07/2021 3:31 PM,119.52%,16.69,200.5,239.61
41,04/07/2021 3:45 PM,119.11%,16.69,201.2,239.61
42,04/07/2021 4:00 PM,118.55%,16.69,202.1,239.61
43,04/07/2021 4:15 PM,117.74%,16.69,203.5,239.61
44,04/07/2021 4:31 PM,116.83%,16.69,205.1,239.61
45,04/07/2021 4:45 PM,116.03%,16.69,206.5,239.61
46,04/07/2021 5:01 PM,115.19%,16.69,208.0,239.61
47,04/07/2021 5:15 PM,114.37%,16.69,209.5,239.61
48,04/07/2021 5:30 PM,113.55%,16.69,211.0,239.61
49,04/07/2021 5:46 PM,112.75%,16.69,212.5,239.61
50,04/07/2021 6:01 PM,111.92%,16.69,214.1,239.61
51,04/07/2021 6:15 PM,111.18%,16.69,215.5,239.61
52,04/07/2021 6:30 PM,110.41%,16.69,217.0,239.61
53,04/07/2021 6:45 PM,113.92%,17.35,218.5,248.93
54,04/07/2021 7:00 PM,113.14%,17.35,220.0,248.93
55,04/07/2021 7:15 PM,112.38%,17.35,221.5,248.93
56,04/07/2021 7:30 PM,111.62%,17.35,223.0,248.93
57,04/07/2021 7:45 PM,110.97%,17.35,224.3,248.93
58,04/07/2021 8:01 PM,110.32%,17.35,225.6,248.93
59,04/07/2021 8:16 PM,109.65%,17.35,227.0,248.93
60,04/07/2021 8:30 PM,108.93%,17.35,228.5,248.93
61,04/07/2021 8:45 PM,108.22%,17.35,230.0,248.93
62,04/07/2021 9:00 PM,107.52%,17.35,231.5,248.93
63,04/07/2021 9:16 PM,106.79%,17.35,233.1,248.93
64,04/07/2021 9:30 PM,106.15%,17.35,234.5,248.93
65,04/07/2021 9:45 PM,105.56%,17.35,235.8,248.93
66,04/07/2021 10:00 PM,105.09%,17.35,236.9,248.93
67,04/07/2021 10:15 PM,108.84%,18.04,237.7,258.68
68,04/07/2021 10:30 PM,112.50%,18.72,238.6,268.44
69,04/07/2021 10:45 PM,111.84%,18.72,240.0,268.44
70,04/07/2021 11:00 PM,111.15%,18.72,241.5,268.44
71,04/07/2021 11:15 PM,110.46%,18.72,243.0,268.44
72,04/07/2021 11:30 PM,109.79%,18.72,244.5,268.44
73,04/07/2021 11:45 PM,109.12%,18.72,246.0,268.44
74,04/08/2021 12:00 AM,108.46%,18.72,247.5,268.44
