,Date,DL,Tons,Direct,Earned,EVA
0,05/25/2021 11:57 PM,105.21%,29.04,313.8,330.12,76.6
1,05/26/2021 5:27 AM,0.00%,0.0,0.0,0.0,0.0
2,05/26/2021 5:42 AM,0.00%,0.0,0.0,0.0,0.0
3,05/26/2021 5:57 AM,0.00%,0.0,0.8,0.0,0.0
4,05/26/2021 6:12 AM,0.00%,0.0,4.6,0.0,0.0
5,05/26/2021 6:27 AM,64.53%,0.62,10.2,6.59,3.5
6,05/26/2021 6:42 AM,40.22%,0.62,16.4,6.59,3.5
7,05/26/2021 6:57 AM,50.67%,1.1,22.8,11.56,6.2
8,05/26/2021 7:12 AM,139.26%,3.87,29.3,40.82,15.7
9,05/26/2021 7:27 AM,113.35%,3.87,36.0,40.82,15.7
10,05/26/2021 7:42 AM,95.82%,3.87,42.6,40.82,15.7
11,05/26/2021 7:57 AM,82.44%,3.87,49.5,40.82,15.7
12,05/26/2021 8:12 AM,72.55%,3.87,56.3,40.82,15.7
13,05/26/2021 8:27 AM,80.02%,4.78,63.0,50.42,18.9
14,05/26/2021 8:42 AM,72.27%,4.78,69.8,50.42,18.9
15,05/26/2021 8:57 AM,65.90%,4.78,76.5,50.42,18.9
16,05/26/2021 9:12 AM,60.56%,4.78,83.3,50.42,18.9
17,05/26/2021 9:27 AM,55.80%,4.78,90.4,50.42,18.9
18,05/26/2021 9:42 AM,56.63%,5.21,97.1,54.98,23.9
19,05/26/2021 9:57 AM,53.20%,5.21,103.3,54.98,23.9
20,05/26/2021 2:23 PM,51.48%,9.75,214.2,110.29,135.7
21,05/26/2021 3:17 PM,74.66%,16.28,240.1,179.23,187.0
22,05/26/2021 3:19 PM,74.20%,16.28,246.7,179.23,187.0
23,05/26/2021 3:47 PM,73.41%,16.93,253.6,186.14,192.8
24,05/26/2021 4:03 PM,73.81%,17.55,261.1,192.67,196.2
25,05/26/2021 4:17 PM,79.13%,19.37,267.7,211.83,215.9
26,05/26/2021 4:32 PM,77.11%,19.37,274.7,211.83,215.9
27,05/26/2021 4:47 PM,76.69%,19.37,276.2,211.83,215.9
28,05/26/2021 5:02 PM,76.35%,19.37,277.5,211.83,215.9
29,05/26/2021 5:18 PM,75.84%,19.37,279.3,211.83,215.9
30,05/26/2021 5:32 PM,75.46%,19.37,280.7,211.83,215.9
31,05/26/2021 5:47 PM,75.06%,19.37,282.2,211.83,215.9
32,05/26/2021 6:02 PM,74.67%,19.37,283.7,211.83,215.9
33,05/26/2021 6:17 PM,74.27%,19.37,285.2,211.83,215.9
34,05/26/2021 6:32 PM,73.88%,19.37,286.7,211.83,215.9
35,05/26/2021 6:47 PM,73.43%,19.37,288.5,211.83,215.9
36,05/26/2021 7:02 PM,72.99%,19.37,290.2,211.83,215.9
37,05/26/2021 7:17 PM,72.55%,19.37,292.0,211.83,215.9
38,05/26/2021 7:33 PM,72.12%,19.37,293.7,211.83,215.9
39,05/26/2021 7:47 PM,71.68%,19.37,295.5,211.83,215.9
40,05/26/2021 8:02 PM,71.14%,19.37,297.8,211.83,215.9
41,05/26/2021 8:17 PM,70.60%,19.37,300.0,211.83,215.9
42,05/26/2021 8:32 PM,70.08%,19.37,302.3,211.83,215.9
43,05/26/2021 8:48 PM,69.56%,19.37,304.5,211.83,215.9
44,05/26/2021 9:03 PM,69.04%,19.37,306.8,211.83,215.9
45,05/26/2021 9:17 PM,68.48%,19.37,309.3,211.83,215.9
46,05/26/2021 9:32 PM,68.04%,19.37,311.3,211.83,215.9
47,05/26/2021 9:47 PM,67.61%,19.37,313.3,211.83,215.9
48,05/26/2021 10:02 PM,67.18%,19.37,315.3,211.83,215.9
49,05/26/2021 10:17 PM,66.82%,19.37,317.0,211.83,215.9
50,05/26/2021 10:32 PM,66.50%,19.37,318.5,211.83,215.9
51,05/26/2021 10:47 PM,66.08%,19.37,320.6,211.83,215.9
52,05/26/2021 11:02 PM,65.67%,19.37,322.6,211.83,215.9
53,05/26/2021 11:17 PM,65.47%,19.37,323.6,211.83,215.9
54,05/26/2021 11:32 PM,65.21%,19.37,324.8,211.83,215.9
55,05/26/2021 11:47 PM,64.77%,19.37,327.1,211.83,215.9
