,Date,DL,Tons,Direct,Earned
0,05/03/2021 11:59 PM,59.31%,11.67,279.3,165.62
1,05/04/2021 5:28 AM,16.71%,0.0,20.5,3.43
2,05/04/2021 5:43 AM,13.94%,0.0,26.4,3.68
3,05/04/2021 5:59 AM,12.13%,0.0,32.4,3.93
4,05/04/2021 6:14 AM,10.89%,0.0,38.4,4.18
5,05/04/2021 6:29 AM,13.17%,0.11,44.4,5.85
6,05/04/2021 6:44 AM,11.92%,0.11,51.3,6.12
7,05/04/2021 6:59 AM,11.01%,0.11,57.8,6.37
8,05/04/2021 7:14 AM,82.89%,3.38,63.9,52.94
9,05/04/2021 7:28 AM,128.51%,6.02,70.4,90.45
10,05/04/2021 7:44 AM,117.97%,6.02,76.9,90.7
11,05/04/2021 7:59 AM,110.27%,6.09,83.4,91.94
12,05/04/2021 8:14 AM,102.96%,6.14,90.3,92.99
13,05/04/2021 8:29 AM,96.72%,6.14,96.4,93.22
14,05/04/2021 8:44 AM,90.85%,6.14,102.9,93.47
15,05/04/2021 8:58 AM,85.68%,6.14,109.4,93.72
16,05/04/2021 9:14 AM,101.74%,7.9,116.3,118.35
17,05/04/2021 9:29 AM,96.75%,7.9,122.6,118.58
18,05/04/2021 9:44 AM,96.09%,8.33,129.8,124.69
19,05/04/2021 9:59 AM,92.74%,8.38,135.3,125.5
20,05/04/2021 10:14 AM,89.19%,8.38,141.0,125.77
21,05/04/2021 10:28 AM,86.26%,8.41,146.6,126.5
22,05/04/2021 1:29 PM,82.36%,11.74,214.6,176.71
23,05/04/2021 1:45 PM,81.09%,11.88,220.7,178.98
24,05/04/2021 1:59 PM,79.63%,11.93,225.7,179.69
25,05/04/2021 2:13 PM,78.18%,12.0,231.1,180.67
26,05/04/2021 2:29 PM,81.05%,12.81,237.0,192.11
27,05/04/2021 2:44 PM,83.70%,13.49,241.1,201.78
28,05/04/2021 2:59 PM,87.25%,14.32,244.8,213.62
29,05/04/2021 3:14 PM,86.03%,14.32,248.3,213.62
30,05/04/2021 3:28 PM,89.26%,15.13,252.1,225.05
31,05/04/2021 3:44 PM,88.65%,15.13,253.9,225.05
32,05/04/2021 3:59 PM,88.21%,15.13,255.1,225.05
33,05/04/2021 4:14 PM,87.50%,15.13,257.2,225.05
34,05/04/2021 4:29 PM,87.78%,15.32,259.5,227.78
35,05/04/2021 4:43 PM,87.08%,15.35,262.0,228.13
36,05/04/2021 4:58 PM,86.26%,15.35,264.5,228.13
37,05/04/2021 5:14 PM,85.88%,15.44,267.2,229.42
38,05/04/2021 5:28 PM,86.07%,15.61,269.5,231.95
39,05/04/2021 5:43 PM,85.32%,15.62,272.0,232.06
40,05/04/2021 5:59 PM,88.15%,16.33,274.7,242.12
41,05/04/2021 6:13 PM,87.41%,16.33,277.0,242.12
42,05/04/2021 6:28 PM,86.63%,16.33,279.5,242.12
43,05/04/2021 6:44 PM,85.86%,16.33,282.0,242.12
44,05/04/2021 6:59 PM,88.66%,17.04,284.5,252.22
45,05/04/2021 7:13 PM,87.94%,17.04,286.8,252.22
46,05/04/2021 7:29 PM,87.26%,17.04,289.1,252.22
47,05/04/2021 7:44 PM,86.53%,17.04,291.5,252.22
48,05/04/2021 7:59 PM,85.79%,17.04,294.0,252.22
49,05/04/2021 8:14 PM,87.72%,17.59,296.3,259.92
50,05/04/2021 8:29 PM,87.06%,17.59,298.6,259.92
51,05/04/2021 8:44 PM,83.58%,17.59,311.0,259.92
52,05/04/2021 8:59 PM,84.78%,18.0,313.5,265.76
53,05/04/2021 9:14 PM,84.11%,18.0,316.0,265.76
54,05/04/2021 9:28 PM,83.49%,18.0,318.3,265.76
55,05/04/2021 9:44 PM,82.92%,18.0,320.5,265.76
56,05/04/2021 9:59 PM,82.50%,18.0,322.1,265.76
57,05/04/2021 10:14 PM,82.16%,18.0,323.5,265.76
58,05/04/2021 10:29 PM,81.70%,18.0,325.3,265.76
59,05/04/2021 10:44 PM,81.15%,18.0,327.5,265.76
60,05/04/2021 10:59 PM,80.54%,18.0,330.0,265.76
61,05/04/2021 11:14 PM,79.93%,18.0,332.5,265.76
62,05/04/2021 11:28 PM,79.34%,18.0,335.0,265.76
63,05/04/2021 11:44 PM,78.75%,18.0,337.5,265.76
64,05/04/2021 11:59 PM,78.17%,18.0,340.0,265.76
