,Date,DL,Tons,Direct,Earned,EVA
0,06/15/2021 11:47 PM,73.49%,18.99,315.1,231.57,89.1
1,06/16/2021 4:34 AM,0.00%,0.0,0.0,0.0,0.0
2,06/16/2021 4:47 AM,0.00%,0.0,0.0,0.0,0.0
3,06/16/2021 5:02 AM,0.00%,0.0,0.0,0.0,0.0
4,06/16/2021 5:17 AM,0.00%,0.0,0.0,0.0,0.0
5,06/16/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
6,06/16/2021 5:47 AM,0.00%,0.0,0.5,0.0,0.0
7,06/16/2021 6:02 AM,0.00%,0.0,1.4,0.0,0.0
8,06/16/2021 6:17 AM,3.79%,0.0,6.6,0.25,0.0
9,06/16/2021 6:32 AM,4.07%,0.0,12.3,0.5,0.0
10,06/16/2021 6:47 AM,4.16%,0.0,18.0,0.75,0.0
11,06/16/2021 7:02 AM,4.21%,0.0,23.8,1.0,0.0
12,06/16/2021 7:17 AM,4.17%,0.0,30.0,1.25,0.0
13,06/16/2021 7:32 AM,4.14%,0.0,36.3,1.5,0.0
14,06/16/2021 7:47 AM,88.09%,3.09,42.5,37.44,36.3
15,06/16/2021 8:02 AM,77.47%,3.09,48.7,37.69,36.3
16,06/16/2021 8:17 AM,69.42%,3.09,54.7,37.94,36.3
17,06/16/2021 8:32 AM,62.96%,3.09,60.7,38.19,36.3
18,06/16/2021 8:47 AM,57.67%,3.09,66.7,38.44,36.3
19,06/16/2021 9:02 AM,53.25%,3.09,72.7,38.69,36.3
20,06/16/2021 9:18 AM,51.64%,3.09,75.4,38.94,36.3
21,06/16/2021 9:32 AM,48.29%,3.09,81.2,39.19,36.3
22,06/16/2021 9:47 AM,47.21%,3.09,83.5,39.44,36.3
23,06/16/2021 10:02 AM,46.81%,3.09,84.8,39.69,36.3
24,06/16/2021 10:17 AM,45.04%,3.09,88.7,39.94,36.3
25,06/16/2021 10:47 AM,100.88%,4.72,99.6,100.49,36.3
26,06/16/2021 11:03 AM,117.65%,5.42,105.3,123.82,39.7
27,06/16/2021 11:18 AM,113.50%,5.52,110.2,125.13,44.0
28,06/16/2021 11:33 AM,111.34%,5.69,115.5,128.58,44.0
29,06/16/2021 12:02 PM,121.74%,6.63,134.4,163.6,44.0
30,06/16/2021 12:17 PM,120.39%,6.63,135.9,163.6,44.0
31,06/16/2021 12:32 PM,119.36%,6.63,137.1,163.6,44.0
32,06/16/2021 12:47 PM,115.33%,6.63,142.1,163.85,44.0
33,06/16/2021 1:02 PM,111.26%,6.63,147.5,164.1,44.0
34,06/16/2021 1:18 PM,107.60%,6.63,152.7,164.35,44.0
35,06/16/2021 1:32 PM,111.90%,7.69,158.0,176.8,55.6
36,06/16/2021 1:47 PM,108.29%,7.69,163.5,177.05,55.6
37,06/16/2021 2:03 PM,114.50%,9.09,169.0,193.5,56.2
38,06/16/2021 2:18 PM,111.04%,9.09,174.5,193.75,56.2
39,06/16/2021 2:33 PM,134.78%,13.29,180.0,242.59,58.1
40,06/16/2021 2:47 PM,132.71%,13.29,183.0,242.84,58.1
41,06/16/2021 3:02 PM,127.33%,13.29,184.2,234.59,58.1
42,06/16/2021 3:17 PM,127.51%,14.52,195.0,248.63,66.2
43,06/16/2021 3:32 PM,140.87%,17.32,199.5,281.02,67.5
44,06/16/2021 3:47 PM,137.59%,17.32,204.2,281.02,67.5
45,06/16/2021 4:02 PM,134.47%,17.32,209.0,281.02,67.5
46,06/16/2021 4:17 PM,131.51%,17.32,213.7,281.02,67.5
47,06/16/2021 4:32 PM,142.14%,19.77,217.7,309.4,67.5
48,06/16/2021 4:47 PM,136.30%,19.77,227.0,309.4,67.5
49,06/16/2021 5:02 PM,135.70%,19.77,228.0,309.4,67.5
50,06/16/2021 5:17 PM,134.99%,19.77,229.2,309.4,67.5
51,06/16/2021 5:33 PM,133.72%,19.77,231.4,309.4,67.5
52,06/16/2021 5:47 PM,132.16%,19.77,234.1,309.4,67.5
53,06/16/2021 6:02 PM,130.62%,19.77,236.9,309.4,67.5
54,06/16/2021 6:17 PM,129.12%,19.77,239.6,309.4,67.5
55,06/16/2021 6:32 PM,127.79%,19.77,242.1,309.4,67.5
56,06/16/2021 6:47 PM,126.61%,19.77,244.4,309.4,67.5
57,06/16/2021 7:02 PM,125.46%,19.77,246.6,309.4,67.5
58,06/16/2021 7:17 PM,124.32%,19.77,248.9,309.4,67.5
59,06/16/2021 7:32 PM,123.21%,19.77,251.1,309.4,67.5
60,06/16/2021 7:47 PM,122.12%,19.77,253.4,309.4,67.5
61,06/16/2021 8:02 PM,121.04%,19.77,255.6,309.4,67.5
62,06/16/2021 8:17 PM,119.98%,19.77,257.9,309.4,67.5
63,06/16/2021 8:32 PM,118.95%,19.77,260.1,309.4,67.5
64,06/16/2021 8:47 PM,117.93%,19.77,262.4,309.4,67.5
65,06/16/2021 9:02 PM,116.92%,19.77,264.6,309.4,67.5
66,06/16/2021 9:17 PM,115.94%,19.77,266.9,309.4,67.5
67,06/16/2021 9:32 PM,114.97%,19.77,269.1,309.4,67.5
68,06/16/2021 9:47 PM,114.12%,19.77,271.1,309.4,67.5
69,06/16/2021 10:02 PM,113.28%,19.77,273.1,309.4,67.5
70,06/16/2021 10:17 PM,112.36%,19.77,275.4,309.4,67.5
71,06/16/2021 10:32 PM,111.45%,19.77,277.6,309.4,67.5
72,06/16/2021 11:02 PM,110.67%,19.77,279.6,309.4,67.5
73,06/16/2021 11:17 PM,110.11%,19.77,281.0,309.4,67.5
74,06/16/2021 11:32 PM,109.43%,19.77,282.8,309.4,67.5
75,06/16/2021 11:47 PM,108.70%,19.77,284.7,309.4,67.5
