,Date,DL,Tons,Direct,Earned
0,04/21/2021 11:59 PM,113.32%,29.13,356.0,403.48
1,04/22/2021 5:43 AM,265.00%,5.35,26.5,70.25
2,04/22/2021 5:59 AM,194.33%,5.35,36.2,70.25
3,04/22/2021 6:13 AM,176.96%,5.35,39.7,70.25
4,04/22/2021 6:28 AM,150.66%,5.35,46.6,70.25
5,04/22/2021 6:43 AM,141.50%,5.81,54.3,76.84
6,04/22/2021 6:59 AM,133.34%,6.2,61.6,82.07
7,04/22/2021 7:15 AM,121.16%,6.34,69.3,83.94
8,04/22/2021 7:28 AM,111.07%,6.34,75.6,83.94
9,04/22/2021 7:43 AM,103.25%,6.46,82.8,85.51
10,04/22/2021 7:59 AM,103.69%,7.08,90.6,93.89
11,04/22/2021 8:13 AM,96.66%,7.08,97.1,93.89
12,04/22/2021 8:29 AM,96.02%,7.58,104.6,100.43
13,04/22/2021 8:43 AM,98.24%,8.25,111.1,109.19
14,04/22/2021 8:59 AM,92.06%,8.25,118.6,109.19
15,04/22/2021 9:13 AM,87.25%,8.25,125.1,109.19
16,04/22/2021 9:29 AM,82.34%,8.25,132.6,109.19
17,04/22/2021 9:44 AM,78.55%,8.25,139.0,109.19
18,04/22/2021 9:58 AM,78.71%,8.62,145.1,114.16
19,04/22/2021 10:13 AM,82.48%,9.45,151.7,125.08
20,04/22/2021 10:28 AM,81.66%,9.75,158.0,128.98
21,04/22/2021 10:43 AM,78.26%,9.75,164.8,128.98
22,04/22/2021 10:58 AM,76.57%,9.83,169.9,130.1
23,04/22/2021 11:13 AM,75.11%,9.83,173.2,130.1
24,04/22/2021 11:29 AM,73.67%,9.83,176.6,130.1
25,04/22/2021 11:43 AM,71.69%,9.83,181.5,130.1
26,04/22/2021 11:59 AM,76.13%,10.74,187.8,142.97
27,04/22/2021 12:14 PM,73.70%,10.74,194.0,142.97
28,04/22/2021 12:28 PM,72.16%,10.84,200.1,144.35
29,04/22/2021 12:43 PM,70.05%,10.84,206.1,144.35
30,04/22/2021 12:58 PM,69.85%,11.11,212.1,148.14
31,04/22/2021 1:13 PM,67.93%,11.11,218.1,148.14
32,04/22/2021 1:28 PM,66.01%,11.12,224.8,148.36
33,04/22/2021 1:43 PM,64.49%,11.12,230.0,148.36
34,04/22/2021 1:58 PM,63.00%,11.13,235.6,148.43
35,04/22/2021 2:13 PM,61.63%,11.13,240.9,148.43
36,04/22/2021 2:28 PM,60.30%,11.13,246.2,148.43
37,04/22/2021 2:44 PM,59.21%,11.13,250.7,148.43
38,04/22/2021 2:58 PM,58.34%,11.13,254.4,148.43
39,04/22/2021 3:15 PM,57.31%,11.13,259.0,148.43
40,04/22/2021 3:29 PM,56.50%,11.13,262.7,148.43
41,04/22/2021 3:43 PM,56.06%,11.13,264.8,148.43
42,04/22/2021 3:58 PM,55.75%,11.13,266.2,148.43
43,04/22/2021 4:13 PM,55.40%,11.13,267.9,148.43
44,04/22/2021 4:28 PM,54.99%,11.13,269.9,148.43
45,04/22/2021 4:43 PM,54.64%,11.13,271.6,148.43
46,04/22/2021 4:58 PM,54.33%,11.13,273.2,148.43
47,04/22/2021 5:13 PM,53.98%,11.13,275.0,148.43
48,04/22/2021 5:28 PM,53.61%,11.13,276.8,148.43
49,04/22/2021 5:44 PM,58.61%,12.23,278.6,163.26
50,04/22/2021 5:58 PM,60.97%,12.79,280.2,170.84
51,04/22/2021 6:14 PM,60.56%,12.79,282.1,170.84
52,04/22/2021 6:29 PM,60.19%,12.79,283.8,170.84
53,04/22/2021 6:43 PM,60.07%,12.84,285.6,171.54
54,04/22/2021 6:58 PM,59.73%,12.84,287.2,171.54
55,04/22/2021 7:13 PM,59.34%,12.84,289.1,171.54
56,04/22/2021 7:28 PM,58.98%,12.84,290.8,171.54
57,04/22/2021 7:44 PM,58.63%,12.84,292.6,171.54
58,04/22/2021 7:59 PM,58.28%,12.84,294.3,171.54
59,04/22/2021 8:13 PM,61.17%,13.51,296.0,181.05
60,04/22/2021 8:28 PM,60.81%,13.51,297.7,181.05
61,04/22/2021 8:43 PM,62.35%,13.9,299.5,186.71
62,04/22/2021 8:58 PM,61.97%,13.9,301.3,186.71
63,04/22/2021 9:13 PM,61.64%,13.9,302.9,186.71
64,04/22/2021 9:28 PM,61.48%,13.93,304.2,187.04
65,04/22/2021 9:43 PM,61.23%,13.93,305.5,187.04
66,04/22/2021 9:58 PM,61.00%,13.93,306.6,187.04
67,04/22/2021 10:13 PM,60.86%,13.93,307.3,187.04
68,04/22/2021 10:28 PM,61.84%,14.17,308.1,190.5
69,04/22/2021 10:43 PM,61.60%,14.17,309.3,190.5
70,04/22/2021 10:59 PM,61.28%,14.17,310.9,190.5
71,04/22/2021 11:13 PM,60.98%,14.17,312.4,190.5
72,04/22/2021 11:28 PM,60.71%,14.17,313.8,190.5
73,04/22/2021 11:43 PM,60.42%,14.17,315.3,190.5
74,04/22/2021 11:58 PM,60.14%,14.17,316.8,190.5
