,Date,DL,Tons,Direct,Earned,EVA
0,05/24/2021 11:59 PM,72.72%,10.72,311.3,226.41,111.9
1,05/25/2021 4:58 AM,27.68%,0.0,8.3,2.3,0.0
2,05/25/2021 5:14 AM,24.14%,0.0,13.4,3.24,0.0
3,05/25/2021 5:29 AM,23.30%,0.0,19.5,4.55,0.0
4,05/25/2021 5:44 AM,23.30%,0.0,26.0,6.05,0.0
5,05/25/2021 5:59 AM,23.39%,0.0,32.3,7.55,0.0
6,05/25/2021 6:14 AM,29.32%,0.0,41.7,12.23,0.0
7,05/25/2021 6:29 AM,29.00%,0.0,48.2,13.98,0.0
8,05/25/2021 6:44 AM,28.74%,0.0,55.2,15.85,0.0
9,05/25/2021 6:59 AM,31.15%,0.11,61.2,19.07,1.5
10,05/25/2021 7:14 AM,30.75%,0.11,67.7,20.82,1.5
11,05/25/2021 7:29 AM,30.41%,0.11,74.2,22.57,1.5
12,05/25/2021 7:46 AM,30.13%,0.11,80.7,24.32,1.5
13,05/25/2021 7:59 AM,30.13%,0.11,87.2,26.28,1.5
14,05/25/2021 8:14 AM,30.18%,0.11,93.7,28.28,1.5
15,05/25/2021 8:31 AM,31.72%,0.22,100.7,31.92,3.1
16,05/25/2021 8:44 AM,31.66%,0.22,106.7,33.78,3.1
17,05/25/2021 9:00 AM,31.61%,0.22,113.7,35.92,3.1
18,05/25/2021 9:14 AM,31.56%,0.22,119.7,37.78,3.1
19,05/25/2021 9:30 AM,31.52%,0.22,126.2,39.78,3.1
20,05/25/2021 9:45 AM,31.58%,0.22,132.8,41.92,3.1
21,05/25/2021 10:00 AM,31.56%,0.22,138.6,43.72,3.1
22,05/25/2021 10:15 AM,31.37%,0.22,144.3,45.27,3.1
23,05/25/2021 10:29 AM,31.27%,0.22,149.8,46.85,3.1
24,05/25/2021 10:44 AM,31.22%,0.22,156.1,48.72,3.1
25,05/25/2021 10:59 AM,31.18%,0.22,160.3,49.99,3.1
26,05/25/2021 11:14 AM,31.34%,0.22,163.5,51.23,3.1
27,05/25/2021 11:29 AM,31.52%,0.22,167.1,52.67,3.1
28,05/25/2021 11:45 AM,31.48%,0.22,173.4,54.59,3.1
29,05/25/2021 11:59 AM,31.48%,0.22,178.8,56.28,3.1
30,05/25/2021 12:15 PM,31.50%,0.22,185.5,58.42,3.1
31,05/25/2021 12:29 PM,31.52%,0.22,191.3,60.28,3.1
32,05/25/2021 12:44 PM,31.53%,0.22,197.5,62.28,3.1
33,05/25/2021 12:59 PM,31.55%,0.22,203.8,64.28,3.1
34,05/25/2021 1:15 PM,31.56%,0.22,210.5,66.42,3.1
35,05/25/2021 1:30 PM,31.59%,0.22,216.8,68.47,3.1
36,05/25/2021 1:44 PM,31.58%,0.22,222.0,70.1,3.1
37,05/25/2021 1:59 PM,31.50%,0.22,226.9,71.48,3.1
38,05/25/2021 2:14 PM,31.40%,0.22,231.7,72.73,3.1
39,05/25/2021 2:29 PM,31.29%,0.22,236.4,73.98,3.1
40,05/25/2021 2:44 PM,51.73%,3.67,240.3,124.28,16.2
41,05/25/2021 2:59 PM,51.46%,3.67,243.6,125.35,16.2
42,05/25/2021 3:14 PM,51.19%,3.67,246.8,126.35,16.2
43,05/25/2021 3:29 PM,50.93%,3.67,250.1,127.35,16.2
44,05/25/2021 3:44 PM,50.78%,3.67,251.7,127.8,16.2
45,05/25/2021 3:59 PM,50.72%,3.67,253.3,128.47,16.2
46,05/25/2021 4:14 PM,50.48%,3.67,255.5,128.97,16.2
47,05/25/2021 4:29 PM,50.18%,3.67,258.0,129.47,16.2
48,05/25/2021 4:45 PM,49.97%,3.67,260.7,130.27,16.2
49,05/25/2021 4:59 PM,49.80%,3.67,263.0,130.97,16.2
50,05/25/2021 5:14 PM,53.29%,4.42,265.7,141.57,25.7
51,05/25/2021 5:29 PM,53.07%,4.42,268.0,142.24,25.7
52,05/25/2021 5:44 PM,52.68%,4.42,270.5,142.49,25.7
53,05/25/2021 5:59 PM,57.88%,5.5,273.0,158.01,31.1
54,05/25/2021 6:14 PM,57.44%,5.5,275.5,158.26,31.1
55,05/25/2021 6:29 PM,59.55%,6.01,278.2,165.66,33.8
56,05/25/2021 6:44 PM,61.66%,6.52,280.5,172.95,35.5
57,05/25/2021 6:59 PM,61.12%,6.52,283.0,172.95,35.5
58,05/25/2021 7:14 PM,60.67%,6.52,285.1,172.95,35.5
59,05/25/2021 7:29 PM,60.19%,6.52,287.3,172.95,35.5
60,05/25/2021 7:44 PM,61.13%,6.52,290.6,177.62,35.5
61,05/25/2021 7:59 PM,62.31%,7.04,297.2,185.19,37.3
62,05/25/2021 8:14 PM,61.91%,7.04,299.5,185.42,37.3
63,05/25/2021 8:29 PM,61.53%,7.04,301.8,185.67,37.3
64,05/25/2021 8:44 PM,61.16%,7.04,304.0,185.92,37.3
65,05/25/2021 8:59 PM,60.77%,7.04,306.4,186.19,37.3
66,05/25/2021 9:14 PM,60.40%,7.04,308.3,186.25,37.3
67,05/25/2021 9:29 PM,59.99%,7.04,310.5,186.25,37.3
68,05/25/2021 9:44 PM,59.69%,7.04,312.3,186.42,37.3
69,05/25/2021 9:59 PM,59.52%,7.04,313.7,186.69,37.3
70,05/25/2021 10:14 PM,59.48%,7.04,314.3,186.92,37.3
71,05/25/2021 10:29 PM,59.32%,7.04,315.5,187.17,37.3
72,05/25/2021 10:44 PM,59.04%,7.04,317.5,187.44,37.3
73,05/25/2021 10:59 PM,58.76%,7.04,319.4,187.67,37.3
74,05/25/2021 11:14 PM,58.47%,7.04,321.4,187.92,37.3
75,05/25/2021 11:29 PM,58.19%,7.04,323.4,188.17,37.3
76,05/25/2021 11:44 PM,57.91%,7.04,325.4,188.42,37.3
77,05/25/2021 11:59 PM,57.63%,7.04,327.4,188.67,37.3
