,Date,DL,Tons,Direct,Earned,EVA
0,07/12/2021 11:49 PM,59.00%,18.12,339.0,198.0,36
1,07/13/2021 5:49 AM,0.00%,0.0,0.0,0.0,0
2,07/13/2021 6:04 AM,0.00%,0.0,2.0,0.0,0
3,07/13/2021 6:34 AM,0.00%,0.0,15.0,0.0,0
4,07/13/2021 6:50 AM,0.00%,0.0,22.0,0.0,0
5,07/13/2021 7:04 AM,0.00%,0.0,30.0,0.0,0
6,07/13/2021 7:34 AM,97.00%,3.76,44.0,43.0,2
7,07/13/2021 7:50 AM,86.00%,3.89,52.0,45.0,7
8,07/13/2021 8:04 AM,76.00%,3.89,59.0,45.0,7
9,07/13/2021 8:21 AM,69.00%,3.92,65.0,45.0,13
10,07/13/2021 8:34 AM,64.00%,4.0,71.0,46.0,14
11,07/13/2021 8:49 AM,76.00%,5.0,76.0,57.0,17
12,07/13/2021 9:05 AM,82.00%,5.54,77.0,63.0,22
13,07/13/2021 9:19 AM,78.00%,5.54,82.0,63.0,22
14,07/13/2021 9:36 AM,74.00%,5.54,86.0,63.0,22
15,07/13/2021 9:49 AM,76.00%,6.02,90.0,69.0,27
16,07/13/2021 10:05 AM,75.00%,6.18,94.0,71.0,31
17,07/13/2021 10:21 AM,82.00%,7.07,98.0,81.0,35
18,07/13/2021 10:34 AM,79.00%,7.07,103.0,81.0,35
19,07/13/2021 10:49 AM,75.00%,7.07,107.0,81.0,35
20,07/13/2021 11:04 AM,72.00%,7.07,112.0,81.0,35
21,07/13/2021 11:19 AM,69.00%,7.07,117.0,81.0,35
22,07/13/2021 11:35 AM,67.00%,7.07,122.0,81.0,35
23,07/13/2021 11:50 AM,64.00%,7.07,126.0,81.0,35
24,07/13/2021 12:05 PM,62.00%,7.07,130.0,81.0,35
25,07/13/2021 12:19 PM,62.00%,7.07,131.0,81.0,35
26,07/13/2021 12:34 PM,62.00%,7.07,132.0,81.0,35
27,07/13/2021 12:49 PM,59.00%,7.07,136.0,81.0,35
28,07/13/2021 1:04 PM,57.00%,7.07,141.0,81.0,35
29,07/13/2021 1:20 PM,67.00%,8.39,145.0,96.0,55
30,07/13/2021 1:34 PM,65.00%,8.39,149.0,96.0,55
31,07/13/2021 1:50 PM,63.00%,8.39,153.0,96.0,55
32,07/13/2021 2:05 PM,62.00%,8.53,158.0,98.0,59
33,07/13/2021 2:19 PM,60.00%,8.53,163.0,98.0,59
34,07/13/2021 2:34 PM,59.00%,8.53,167.0,98.0,59
35,07/13/2021 2:49 PM,61.00%,9.06,172.0,104.0,65
36,07/13/2021 3:05 PM,59.00%,9.06,176.0,104.0,65
37,07/13/2021 3:20 PM,58.00%,9.15,181.0,105.0,66
38,07/13/2021 3:36 PM,57.00%,9.15,185.0,105.0,66
39,07/13/2021 3:49 PM,55.00%,9.15,190.0,105.0,66
40,07/13/2021 4:05 PM,55.00%,9.38,195.0,108.0,72
41,07/13/2021 4:19 PM,64.00%,11.07,200.0,127.0,93
42,07/13/2021 4:34 PM,73.00%,13.07,205.0,151.0,107
43,07/13/2021 4:50 PM,72.00%,13.07,208.0,151.0,107
44,07/13/2021 5:04 PM,72.00%,13.07,210.0,151.0,107
45,07/13/2021 5:19 PM,71.00%,13.07,212.0,151.0,107
46,07/13/2021 5:35 PM,71.00%,13.13,214.0,151.0,111
47,07/13/2021 5:51 PM,70.00%,13.13,216.0,151.0,111
48,07/13/2021 6:04 PM,69.00%,13.13,219.0,151.0,111
49,07/13/2021 6:19 PM,68.00%,13.13,221.0,151.0,111
50,07/13/2021 6:34 PM,68.00%,13.13,223.0,151.0,111
51,07/13/2021 6:49 PM,70.00%,13.66,226.0,157.0,115
52,07/13/2021 7:04 PM,69.00%,13.66,228.0,157.0,115
53,07/13/2021 7:21 PM,68.00%,13.66,230.0,157.0,115
54,07/13/2021 7:34 PM,68.00%,13.66,232.0,157.0,115
55,07/13/2021 7:49 PM,67.00%,13.66,235.0,157.0,115
56,07/13/2021 8:05 PM,67.00%,13.86,237.0,160.0,117
57,07/13/2021 8:20 PM,67.00%,13.86,239.0,160.0,117
58,07/13/2021 8:35 PM,66.00%,13.86,241.0,160.0,117
59,07/13/2021 8:49 PM,66.00%,13.86,244.0,160.0,117
60,07/13/2021 9:04 PM,66.00%,14.01,246.0,161.0,120
61,07/13/2021 9:19 PM,65.00%,14.01,248.0,161.0,120
62,07/13/2021 9:34 PM,65.00%,14.01,250.0,161.0,120
63,07/13/2021 9:50 PM,64.00%,14.01,252.0,161.0,120
64,07/13/2021 10:04 PM,64.00%,14.01,253.0,161.0,120
65,07/13/2021 10:19 PM,63.00%,14.01,255.0,161.0,120
66,07/13/2021 10:34 PM,63.00%,14.01,257.0,161.0,120
67,07/13/2021 10:49 PM,63.00%,14.01,258.0,161.0,120
68,07/13/2021 11:05 PM,62.00%,14.01,259.0,161.0,120
69,07/13/2021 11:20 PM,62.00%,14.01,260.0,161.0,120
70,07/13/2021 11:34 PM,62.00%,14.01,262.0,161.0,120
71,07/13/2021 11:49 PM,61.11%,14.01,264.0,161.0,120
