,Date,DL,Tons,Direct,Earned,EVA
0,05/22/2021 12:00 AM,35.25%,6.25,248.4,87.55,38.0
1,05/24/2021 7:17 AM,19.76%,0.0,62.0,12.25,0.0
2,05/24/2021 7:29 AM,78.05%,2.73,66.2,51.68,10.8
3,05/24/2021 7:44 AM,73.02%,2.73,72.1,52.68,10.8
4,05/24/2021 7:59 AM,68.69%,2.73,78.1,53.68,10.8
5,05/24/2021 8:14 AM,64.98%,2.73,84.1,54.68,10.8
6,05/24/2021 8:29 AM,61.77%,2.73,90.1,55.68,10.8
7,05/24/2021 8:44 AM,60.24%,2.81,96.1,57.92,13.7
8,05/24/2021 8:59 AM,57.71%,2.83,102.6,59.18,13.9
9,05/24/2021 9:14 AM,58.67%,3.05,108.6,63.68,13.9
10,05/24/2021 9:29 AM,56.61%,3.05,114.1,64.61,13.9
11,05/24/2021 9:44 AM,54.78%,3.05,119.8,65.61,13.9
12,05/24/2021 9:59 AM,53.10%,3.05,125.1,66.42,13.9
13,05/24/2021 10:30 AM,50.33%,3.09,136.6,68.75,14.4
14,05/24/2021 10:44 AM,50.13%,3.17,141.3,70.81,15.2
15,05/24/2021 10:59 AM,49.28%,3.17,145.3,71.62,15.2
16,05/24/2021 11:14 AM,48.60%,3.17,148.5,72.19,15.2
17,05/24/2021 11:29 AM,47.81%,3.17,152.5,72.88,15.2
18,05/24/2021 11:44 AM,46.72%,3.17,158.0,73.81,15.2
19,05/24/2021 11:59 AM,45.78%,3.19,164.4,75.27,15.5
20,05/24/2021 12:14 PM,44.77%,3.19,170.2,76.2,15.5
21,05/24/2021 12:29 PM,43.69%,3.19,176.9,77.27,15.5
22,05/24/2021 12:44 PM,42.88%,3.21,183.1,78.52,15.7
23,05/24/2021 12:59 PM,42.38%,3.25,188.9,80.08,16.2
24,05/24/2021 1:15 PM,41.49%,3.25,195.6,81.15,16.2
25,05/24/2021 1:29 PM,40.88%,3.28,201.9,82.53,16.5
26,05/24/2021 1:44 PM,40.35%,3.28,206.8,83.46,16.5
27,05/24/2021 1:59 PM,40.60%,3.38,211.5,85.86,17.5
28,05/24/2021 2:14 PM,40.21%,3.38,215.6,86.66,17.5
29,05/24/2021 2:29 PM,39.84%,3.38,219.3,87.36,17.5
30,05/24/2021 2:44 PM,40.08%,3.45,222.6,89.21,18.7
31,05/24/2021 2:59 PM,40.04%,3.45,225.1,90.14,18.7
32,05/24/2021 3:14 PM,67.27%,6.45,228.1,153.4,30.5
33,05/24/2021 3:29 PM,66.91%,6.45,231.3,154.73,30.5
34,05/24/2021 3:44 PM,66.71%,6.45,232.6,155.16,30.5
35,05/24/2021 3:59 PM,66.43%,6.45,234.0,155.41,30.5
36,05/24/2021 4:14 PM,65.91%,6.45,236.2,155.66,30.5
37,05/24/2021 4:29 PM,65.26%,6.45,238.9,155.91,30.5
38,05/24/2021 4:44 PM,64.57%,6.45,241.9,156.18,30.5
39,05/24/2021 4:59 PM,63.99%,6.45,244.4,156.41,30.5
40,05/24/2021 5:14 PM,63.86%,6.45,247.2,157.84,30.5
41,05/24/2021 5:29 PM,63.36%,6.45,249.9,158.34,30.5
42,05/24/2021 5:45 PM,70.55%,7.83,253.1,178.53,65.2
43,05/24/2021 5:59 PM,70.02%,7.83,255.6,178.99,65.2
44,05/24/2021 6:14 PM,69.51%,7.83,258.2,179.45,65.2
45,05/24/2021 6:29 PM,69.37%,7.91,260.9,181.01,66.7
46,05/24/2021 6:44 PM,68.78%,7.91,263.7,181.35,66.7
47,05/24/2021 6:59 PM,68.26%,7.91,266.0,181.58,66.7
48,05/24/2021 7:14 PM,72.93%,8.9,268.5,195.82,87.5
49,05/24/2021 7:29 PM,72.38%,8.9,270.9,196.07,87.5
50,05/24/2021 7:44 PM,71.83%,8.9,273.3,196.32,87.5
51,05/24/2021 7:59 PM,71.85%,9.01,275.8,198.19,89.1
52,05/24/2021 8:14 PM,72.09%,9.16,278.3,200.65,91.2
53,05/24/2021 8:29 PM,71.54%,9.16,280.8,200.9,91.2
54,05/24/2021 8:44 PM,70.99%,9.16,283.3,201.15,91.2
55,05/24/2021 8:59 PM,75.77%,10.23,285.8,216.58,109.1
56,05/24/2021 9:14 PM,75.22%,10.23,288.3,216.85,109.1
57,05/24/2021 9:29 PM,74.75%,10.23,290.4,217.08,109.1
58,05/24/2021 9:44 PM,74.26%,10.23,292.7,217.33,109.1
59,05/24/2021 9:59 PM,73.87%,10.23,294.5,217.58,109.1
60,05/24/2021 10:14 PM,74.60%,10.43,295.7,220.63,110.3
61,05/24/2021 10:29 PM,74.41%,10.43,296.9,220.88,110.3
62,05/24/2021 10:44 PM,74.00%,10.43,298.8,221.13,110.3
63,05/24/2021 10:59 PM,74.80%,10.72,301.3,225.41,111.9
64,05/24/2021 11:14 PM,74.27%,10.72,303.8,225.66,111.9
65,05/24/2021 11:29 PM,73.75%,10.72,306.3,225.91,111.9
66,05/24/2021 11:44 PM,73.23%,10.72,308.8,226.16,111.9
67,05/24/2021 11:59 PM,72.72%,10.72,311.3,226.41,111.9
