,Date,DL,Tons,Direct,Earned
0,05/14/2021 11:58 PM,46.05%,7.11,278.5,128.23
1,05/15/2021 5:28 AM,49.92%,0.0,5.9,2.95
2,05/15/2021 5:43 AM,47.29%,0.0,9.4,4.45
3,05/15/2021 5:58 AM,46.09%,0.0,12.9,5.95
4,05/15/2021 6:13 AM,46.31%,0.0,16.4,7.6
5,05/15/2021 6:28 AM,46.96%,0.0,19.9,9.35
6,05/15/2021 6:43 AM,47.42%,0.0,23.4,11.1
7,05/15/2021 6:58 AM,47.75%,0.0,26.9,12.85
8,05/15/2021 7:13 AM,48.01%,0.0,30.4,14.6
9,05/15/2021 7:28 AM,48.22%,0.0,33.9,16.35
10,05/15/2021 7:43 AM,48.38%,0.0,37.4,18.1
11,05/15/2021 7:58 AM,48.52%,0.0,40.9,19.85
12,05/15/2021 8:13 AM,48.43%,0.0,44.2,21.42
13,05/15/2021 8:28 AM,48.27%,0.0,47.5,22.92
14,05/15/2021 8:43 AM,48.14%,0.0,50.7,24.42
15,05/15/2021 8:58 AM,48.02%,0.0,54.0,25.92
16,05/15/2021 9:13 AM,48.38%,0.0,56.7,27.42
17,05/15/2021 9:28 AM,48.87%,0.0,59.2,28.92
18,05/15/2021 9:43 AM,49.32%,0.0,61.7,30.42
19,05/15/2021 9:58 AM,49.59%,0.0,64.0,31.73
20,05/15/2021 10:13 AM,49.77%,0.0,66.3,32.97
21,05/15/2021 10:28 AM,64.61%,1.54,68.5,44.26
22,05/15/2021 10:43 AM,63.87%,1.54,70.6,45.07
23,05/15/2021 10:58 AM,63.05%,1.54,72.4,45.64
24,05/15/2021 11:13 AM,62.93%,1.54,73.0,45.96
25,05/15/2021 11:28 AM,63.05%,1.54,73.3,46.21
26,05/15/2021 11:45 AM,63.18%,1.54,73.5,46.46
27,05/15/2021 11:58 AM,63.31%,1.54,73.8,46.71
28,05/15/2021 12:13 PM,63.43%,1.54,74.0,46.96
29,05/15/2021 12:28 PM,63.55%,1.54,74.3,47.21
30,05/15/2021 12:43 PM,63.67%,1.54,74.5,47.46
31,05/15/2021 12:58 PM,63.80%,1.54,74.8,47.71
32,05/15/2021 1:13 PM,63.92%,1.54,75.0,47.96
33,05/15/2021 1:28 PM,64.04%,1.54,75.3,48.21
34,05/15/2021 1:43 PM,64.16%,1.54,75.5,48.46
35,05/15/2021 1:58 PM,64.27%,1.54,75.8,48.71
36,05/15/2021 2:13 PM,64.39%,1.54,76.0,48.96
37,05/15/2021 2:28 PM,64.51%,1.54,76.3,49.21
38,05/15/2021 2:43 PM,64.62%,1.54,76.5,49.46
39,05/15/2021 2:58 PM,64.74%,1.54,76.8,49.71
40,05/15/2021 3:13 PM,64.85%,1.54,77.0,49.96
41,05/15/2021 3:28 PM,64.97%,1.54,77.3,50.21
42,05/15/2021 3:43 PM,65.08%,1.54,77.5,50.46
43,05/15/2021 3:58 PM,65.19%,1.54,77.8,50.71
44,05/15/2021 4:13 PM,65.30%,1.54,78.0,50.96
45,05/15/2021 4:28 PM,65.41%,1.54,78.3,51.21
46,05/15/2021 4:43 PM,65.52%,1.54,78.5,51.46
47,05/15/2021 4:58 PM,65.63%,1.54,78.8,51.71
48,05/15/2021 5:13 PM,65.74%,1.54,79.0,51.96
49,05/15/2021 5:28 PM,65.85%,1.54,79.3,52.21
50,05/15/2021 5:43 PM,65.96%,1.54,79.5,52.46
51,05/15/2021 5:58 PM,66.06%,1.54,79.8,52.71
52,05/15/2021 6:13 PM,66.17%,1.54,80.0,52.96
53,05/15/2021 6:28 PM,66.28%,1.54,80.3,53.21
54,05/15/2021 6:43 PM,66.38%,1.54,80.5,53.46
55,05/15/2021 6:58 PM,66.48%,1.54,80.8,53.71
56,05/15/2021 7:13 PM,66.59%,1.54,81.0,53.96
57,05/15/2021 7:28 PM,66.69%,1.54,81.3,54.21
58,05/15/2021 7:43 PM,66.79%,1.54,81.5,54.46
59,05/15/2021 7:58 PM,66.89%,1.54,81.8,54.71
60,05/15/2021 8:13 PM,67.00%,1.54,82.0,54.96
61,05/15/2021 8:28 PM,67.10%,1.54,82.3,55.21
62,05/15/2021 8:43 PM,67.20%,1.54,82.5,55.46
63,05/15/2021 8:58 PM,67.29%,1.54,82.8,55.71
64,05/15/2021 9:13 PM,67.39%,1.54,83.0,55.96
65,05/15/2021 9:28 PM,67.49%,1.54,83.3,56.21
66,05/15/2021 9:43 PM,67.59%,1.54,83.5,56.46
67,05/15/2021 9:59 PM,67.68%,1.54,83.8,56.71
68,05/15/2021 10:13 PM,67.78%,1.54,84.0,56.96
69,05/15/2021 10:28 PM,67.88%,1.54,84.3,57.21
70,05/15/2021 10:43 PM,67.97%,1.54,84.5,57.46
71,05/15/2021 10:58 PM,68.07%,1.54,84.8,57.71
72,05/15/2021 11:13 PM,68.16%,1.54,85.0,57.96
73,05/15/2021 11:28 PM,68.25%,1.54,85.3,58.21
74,05/15/2021 11:43 PM,68.35%,1.54,85.5,58.46
75,05/15/2021 11:58 PM,68.44%,1.54,85.8,58.71
