,Date,DL,Tons,Direct,Earned,EVA
0,06/05/2021 11:47 PM,34.25%,4.81,162.5,55.65,45.0
1,06/07/2021 5:32 AM,0.00%,0.0,0.0,0.0,0.0
2,06/07/2021 5:47 AM,0.00%,0.0,0.0,0.0,0.0
3,06/07/2021 6:02 AM,0.00%,0.0,1.9,0.0,0.0
4,06/07/2021 6:17 AM,0.00%,0.0,8.4,0.0,0.0
5,06/07/2021 6:32 AM,0.00%,0.0,15.2,0.0,0.0
6,06/07/2021 6:47 AM,26.88%,0.52,22.2,5.97,1.4
7,06/07/2021 7:03 AM,20.11%,0.52,29.7,5.97,1.4
8,06/07/2021 7:17 AM,16.38%,0.52,36.5,5.97,1.4
9,06/07/2021 7:33 AM,13.66%,0.52,43.7,5.97,1.4
10,06/07/2021 7:47 AM,40.48%,1.8,51.0,20.63,6.9
11,06/07/2021 8:02 AM,35.43%,1.8,58.2,20.63,6.9
12,06/07/2021 8:17 AM,41.00%,2.36,65.7,26.95,8.8
13,06/07/2021 8:32 AM,36.80%,2.36,73.2,26.95,8.8
14,06/07/2021 8:47 AM,33.38%,2.36,80.7,26.95,8.8
15,06/07/2021 9:02 AM,30.54%,2.36,88.2,26.95,8.8
16,06/07/2021 9:17 AM,28.15%,2.36,95.7,26.95,8.8
17,06/07/2021 9:32 AM,26.11%,2.36,103.2,26.95,8.8
18,06/07/2021 9:47 AM,61.53%,5.96,110.7,68.13,23.6
19,06/07/2021 10:02 AM,72.64%,7.49,118.2,85.88,40.5
20,06/07/2021 10:17 AM,84.07%,9.21,125.6,105.57,46.3
21,06/07/2021 10:32 AM,79.48%,9.21,132.8,105.57,46.3
22,06/07/2021 10:47 AM,75.57%,9.21,139.7,105.57,46.3
23,06/07/2021 11:02 AM,72.04%,9.21,146.5,105.57,46.3
24,06/07/2021 11:17 AM,68.76%,9.21,153.5,105.57,46.3
25,06/07/2021 11:32 AM,65.76%,9.21,160.5,105.57,46.3
26,06/07/2021 11:47 AM,93.43%,13.61,167.1,156.13,54.2
27,06/07/2021 12:03 PM,90.58%,13.61,172.4,156.13,54.2
28,06/07/2021 12:17 PM,92.66%,14.0,173.3,160.58,55.4
29,06/07/2021 12:32 PM,91.61%,14.0,175.3,160.58,55.4
30,06/07/2021 12:47 PM,88.21%,14.0,182.0,160.58,55.4
31,06/07/2021 1:02 PM,84.94%,14.0,189.0,160.58,55.4
32,06/07/2021 1:17 PM,84.41%,14.39,195.5,165.02,56.6
33,06/07/2021 1:32 PM,81.50%,14.39,202.5,165.02,56.6
34,06/07/2021 1:47 PM,78.68%,14.39,209.8,165.02,56.6
35,06/07/2021 2:03 PM,87.45%,16.59,217.5,190.18,63.8
36,06/07/2021 2:17 PM,84.81%,16.59,224.3,190.18,63.8
37,06/07/2021 2:33 PM,88.40%,17.85,231.5,204.65,67.7
38,06/07/2021 2:48 PM,85.89%,17.85,238.3,204.65,67.7
39,06/07/2021 3:03 PM,89.85%,19.2,245.0,220.16,75.1
40,06/07/2021 3:18 PM,91.20%,20.03,251.8,229.6,75.5
41,06/07/2021 3:32 PM,88.97%,20.03,258.1,229.6,75.5
42,06/07/2021 3:47 PM,86.62%,20.03,265.1,229.6,75.5
43,06/07/2021 4:03 PM,84.39%,20.03,272.1,229.6,75.5
44,06/07/2021 4:18 PM,83.28%,20.27,279.1,232.39,81.6
45,06/07/2021 4:33 PM,87.24%,21.01,276.1,240.83,89.8
46,06/07/2021 4:47 PM,86.53%,21.01,278.3,240.83,89.8
47,06/07/2021 5:17 PM,85.44%,21.01,281.9,240.83,89.8
48,06/07/2021 5:32 PM,84.91%,21.01,283.6,240.83,89.8
49,06/07/2021 5:47 PM,84.39%,21.01,285.4,240.83,89.8
50,06/07/2021 6:03 PM,83.87%,21.01,287.1,240.83,89.8
51,06/07/2021 6:17 PM,83.41%,21.01,288.7,240.83,89.8
52,06/07/2021 6:32 PM,82.98%,21.01,290.2,240.83,89.8
53,06/07/2021 6:47 PM,82.55%,21.01,291.7,240.83,89.8
54,06/07/2021 7:02 PM,82.13%,21.01,293.2,240.83,89.8
55,06/07/2021 7:17 PM,81.71%,21.01,294.7,240.83,89.8
56,06/07/2021 7:32 PM,81.30%,21.01,296.2,240.83,89.8
57,06/07/2021 7:47 PM,80.89%,21.01,297.7,240.83,89.8
58,06/07/2021 8:02 PM,80.46%,21.01,299.3,240.83,89.8
59,06/07/2021 8:17 PM,79.99%,21.01,301.1,240.83,89.8
60,06/07/2021 8:33 PM,79.53%,21.01,302.8,240.83,89.8
61,06/07/2021 8:48 PM,79.07%,21.01,304.6,240.83,89.8
62,06/07/2021 9:02 PM,78.62%,21.01,306.3,240.83,89.8
63,06/07/2021 9:17 PM,78.17%,21.01,308.1,240.83,89.8
64,06/07/2021 9:33 PM,77.73%,21.01,309.8,240.83,89.8
65,06/07/2021 9:47 PM,77.35%,21.01,311.3,240.83,89.8
66,06/07/2021 10:02 PM,76.98%,21.01,312.8,240.83,89.8
67,06/07/2021 10:18 PM,76.62%,21.01,314.3,240.83,89.8
68,06/07/2021 10:32 PM,76.25%,21.01,315.8,240.83,89.8
69,06/07/2021 10:47 PM,75.89%,21.01,317.3,240.83,89.8
70,06/07/2021 11:02 PM,75.65%,21.01,318.3,240.83,89.8
71,06/07/2021 11:17 PM,75.36%,21.01,319.6,240.83,89.8
72,06/07/2021 11:32 PM,74.95%,21.01,321.3,240.83,89.8
73,06/07/2021 11:47 PM,74.59%,21.01,322.9,240.83,89.8
