,Date,DL,Tons,Direct,Earned,EVA
0,06/11/2021 11:49 PM,62.95%,10.75,275.4,173.36,0.3
1,06/12/2021 5:33 AM,17.34%,0.0,11.7,2.02,0.0
2,06/12/2021 5:48 AM,16.23%,0.0,14.1,2.28,0.0
3,06/12/2021 6:03 AM,15.60%,0.0,16.2,2.52,0.0
4,06/12/2021 6:18 AM,15.05%,0.0,18.4,2.77,0.0
5,06/12/2021 6:33 AM,14.62%,0.0,20.7,3.02,0.0
6,06/12/2021 6:48 AM,14.37%,0.0,22.8,3.27,0.0
7,06/12/2021 7:03 AM,14.22%,0.0,24.8,3.52,0.0
8,06/12/2021 7:18 AM,14.09%,0.0,26.8,3.77,0.0
9,06/12/2021 7:34 AM,13.98%,0.0,28.8,4.02,0.0
10,06/12/2021 7:49 AM,13.86%,0.0,30.9,4.28,0.0
11,06/12/2021 8:03 AM,13.80%,0.0,32.8,4.52,0.0
12,06/12/2021 8:18 AM,13.73%,0.0,34.8,4.77,0.0
13,06/12/2021 8:34 AM,13.64%,0.0,36.9,5.03,0.0
14,06/12/2021 8:49 AM,13.60%,0.0,38.8,5.27,0.0
15,06/12/2021 9:04 AM,13.55%,0.0,40.7,5.52,0.0
16,06/12/2021 9:19 AM,13.85%,0.0,41.7,5.77,0.0
17,06/12/2021 9:34 AM,14.19%,0.0,42.4,6.02,0.0
18,06/12/2021 9:48 AM,14.53%,0.0,43.1,6.27,0.0
19,06/12/2021 10:04 AM,14.49%,0.0,43.1,6.25,0.0
20,06/12/2021 10:19 AM,14.48%,0.0,43.2,6.25,0.0
21,06/12/2021 10:34 AM,14.32%,0.0,43.7,6.25,0.0
22,06/12/2021 10:48 AM,14.16%,0.0,44.2,6.25,0.0
23,06/12/2021 11:04 AM,14.01%,0.0,44.6,6.25,0.0
24,06/12/2021 11:18 AM,14.01%,0.0,44.6,6.25,0.0
25,06/12/2021 11:34 AM,14.01%,0.0,44.6,6.25,0.0
26,06/12/2021 11:49 AM,14.01%,0.0,44.6,6.25,0.0
27,06/12/2021 12:04 PM,14.01%,0.0,44.6,6.25,0.0
28,06/12/2021 12:19 PM,14.01%,0.0,44.6,6.25,0.0
29,06/12/2021 12:34 PM,14.01%,0.0,44.6,6.25,0.0
30,06/12/2021 12:49 PM,14.01%,0.0,44.6,6.25,0.0
31,06/12/2021 1:04 PM,14.01%,0.0,44.6,6.25,0.0
32,06/12/2021 1:19 PM,14.01%,0.0,44.6,6.25,0.0
33,06/12/2021 1:34 PM,14.01%,0.0,44.6,6.25,0.0
34,06/12/2021 1:49 PM,14.01%,0.0,44.6,6.25,0.0
35,06/12/2021 2:04 PM,14.01%,0.0,44.6,6.25,0.0
36,06/12/2021 2:19 PM,14.01%,0.0,44.6,6.25,0.0
37,06/12/2021 2:34 PM,14.01%,0.0,44.6,6.25,0.0
38,06/12/2021 2:48 PM,14.01%,0.0,44.6,6.25,0.0
39,06/12/2021 3:04 PM,14.01%,0.0,44.6,6.25,0.0
40,06/12/2021 3:19 PM,14.01%,0.0,44.6,6.25,0.0
41,06/12/2021 3:34 PM,14.01%,0.0,44.6,6.25,0.0
42,06/12/2021 3:49 PM,14.01%,0.0,44.6,6.25,0.0
43,06/12/2021 4:04 PM,14.01%,0.0,44.6,6.25,0.0
44,06/12/2021 4:19 PM,14.01%,0.0,44.6,6.25,0.0
45,06/12/2021 4:34 PM,14.01%,0.0,44.6,6.25,0.0
46,06/12/2021 4:49 PM,14.01%,0.0,44.6,6.25,0.0
47,06/12/2021 5:04 PM,14.01%,0.0,44.6,6.25,0.0
48,06/12/2021 5:19 PM,14.01%,0.0,44.6,6.25,0.0
49,06/12/2021 5:33 PM,14.01%,0.0,44.6,6.25,0.0
50,06/12/2021 5:49 PM,14.01%,0.0,44.6,6.25,0.0
51,06/12/2021 6:04 PM,14.01%,0.0,44.6,6.25,0.0
52,06/12/2021 6:19 PM,14.01%,0.0,44.6,6.25,0.0
53,06/12/2021 6:33 PM,14.01%,0.0,44.6,6.25,0.0
54,06/12/2021 6:49 PM,14.01%,0.0,44.6,6.25,0.0
55,06/12/2021 7:04 PM,14.01%,0.0,44.6,6.25,0.0
56,06/12/2021 7:19 PM,14.01%,0.0,44.6,6.25,0.0
57,06/12/2021 7:34 PM,14.01%,0.0,44.6,6.25,0.0
58,06/12/2021 7:49 PM,14.01%,0.0,44.6,6.25,0.0
59,06/12/2021 8:04 PM,14.01%,0.0,44.6,6.25,0.0
60,06/12/2021 8:19 PM,14.01%,0.0,44.6,6.25,0.0
61,06/12/2021 8:34 PM,14.01%,0.0,44.6,6.25,0.0
62,06/12/2021 8:49 PM,14.01%,0.0,44.6,6.25,0.0
63,06/12/2021 9:03 PM,14.01%,0.0,44.6,6.25,0.0
64,06/12/2021 9:19 PM,14.01%,0.0,44.6,6.25,0.0
65,06/12/2021 9:34 PM,14.01%,0.0,44.6,6.25,0.0
66,06/12/2021 9:49 PM,14.01%,0.0,44.6,6.25,0.0
67,06/12/2021 10:04 PM,14.01%,0.0,44.6,6.25,0.0
68,06/12/2021 10:19 PM,14.01%,0.0,44.6,6.25,0.0
69,06/12/2021 10:34 PM,14.01%,0.0,44.6,6.25,0.0
70,06/12/2021 10:49 PM,14.01%,0.0,44.6,6.25,0.0
71,06/12/2021 11:04 PM,14.01%,0.0,44.6,6.25,0.0
72,06/12/2021 11:19 PM,14.01%,0.0,44.6,6.25,0.0
73,06/12/2021 11:33 PM,14.01%,0.0,44.6,6.25,0.0
74,06/12/2021 11:49 PM,14.01%,0.0,44.6,6.25,0.0
