,Date,DL,Tons,Direct,Earned
0,05/19/2021 11:57 PM,96.95%,32.01,374.8,363.35
1,05/20/2021 4:57 AM,0.00%,0.0,0.0,0.0
2,05/20/2021 5:12 AM,0.00%,0.0,0.0,0.0
3,05/20/2021 5:27 AM,0.00%,0.0,0.0,0.0
4,05/20/2021 5:42 AM,0.00%,0.0,0.2,0.0
5,05/20/2021 5:57 AM,0.00%,0.0,0.9,0.0
6,05/20/2021 6:12 AM,0.00%,0.0,5.8,0.0
7,05/20/2021 6:27 AM,273.05%,2.99,12.7,34.62
8,05/20/2021 6:42 AM,175.66%,2.99,19.7,34.62
9,05/20/2021 6:57 AM,163.21%,3.85,27.2,44.42
10,05/20/2021 7:12 AM,127.95%,3.85,34.7,44.42
11,05/20/2021 7:27 AM,138.58%,5.09,42.3,58.55
12,05/20/2021 7:43 AM,117.69%,5.09,49.8,58.55
13,05/20/2021 7:57 AM,107.39%,5.34,57.3,61.48
14,05/20/2021 8:12 AM,94.77%,5.34,64.9,61.48
15,05/20/2021 8:27 AM,84.66%,5.34,72.6,61.48
16,05/20/2021 8:42 AM,76.49%,5.34,80.4,61.48
17,05/20/2021 8:57 AM,69.77%,5.34,88.1,61.48
18,05/20/2021 9:12 AM,64.13%,5.34,95.9,61.48
19,05/20/2021 9:27 AM,59.34%,5.34,103.6,61.48
20,05/20/2021 9:42 AM,55.21%,5.34,111.4,61.48
21,05/20/2021 9:57 AM,51.72%,5.34,118.9,61.48
22,05/20/2021 10:12 AM,48.75%,5.34,126.1,61.48
23,05/20/2021 10:27 AM,49.61%,5.76,133.5,66.24
24,05/20/2021 10:42 AM,67.55%,8.7,140.8,95.1
25,05/20/2021 10:57 AM,208.84%,28.95,148.0,309.13
26,05/20/2021 11:12 AM,203.41%,29.07,155.0,315.32
27,05/20/2021 11:27 AM,197.01%,29.44,162.2,319.51
28,05/20/2021 11:43 AM,188.23%,29.44,169.7,319.51
29,05/20/2021 11:57 AM,181.53%,29.44,176.0,319.51
30,05/20/2021 12:12 PM,178.58%,29.44,178.9,319.51
31,05/20/2021 12:27 PM,177.41%,29.44,180.1,319.51
32,05/20/2021 12:42 PM,172.38%,29.44,185.4,319.51
33,05/20/2021 12:57 PM,165.75%,29.44,192.8,319.51
34,05/20/2021 1:13 PM,159.58%,29.44,200.2,319.51
35,05/20/2021 1:27 PM,157.22%,30.0,207.3,325.92
36,05/20/2021 1:42 PM,156.87%,30.9,214.3,336.17
37,05/20/2021 1:57 PM,154.35%,31.39,221.5,341.83
38,05/20/2021 2:12 PM,149.45%,31.39,228.7,341.83
39,05/20/2021 2:27 PM,145.59%,31.55,236.0,343.56
40,05/20/2021 2:42 PM,141.35%,31.55,243.1,343.56
41,05/20/2021 2:57 PM,144.40%,33.06,250.1,361.08
42,05/20/2021 3:12 PM,140.33%,33.06,257.3,361.08
43,05/20/2021 3:28 PM,150.70%,36.32,264.6,398.68
44,05/20/2021 3:42 PM,148.73%,36.8,271.8,404.24
45,05/20/2021 3:57 PM,150.67%,38.25,279.1,420.47
46,05/20/2021 4:12 PM,146.84%,38.25,286.4,420.47
47,05/20/2021 4:27 PM,144.12%,38.44,293.2,422.6
48,05/20/2021 4:42 PM,142.07%,38.44,297.5,422.6
49,05/20/2021 4:57 PM,141.00%,38.44,299.7,422.6
50,05/20/2021 5:13 PM,139.72%,38.44,302.5,422.6
51,05/20/2021 5:27 PM,138.32%,38.44,305.5,422.6
52,05/20/2021 5:42 PM,136.98%,38.44,308.5,422.6
53,05/20/2021 5:57 PM,135.77%,38.44,311.3,422.6
54,05/20/2021 6:12 PM,134.65%,38.44,313.9,422.6
55,05/20/2021 6:27 PM,133.49%,38.44,316.6,422.6
56,05/20/2021 6:42 PM,132.41%,38.44,319.2,422.6
57,05/20/2021 6:57 PM,131.38%,38.44,321.7,422.6
58,05/20/2021 7:12 PM,130.37%,38.44,324.2,422.6
59,05/20/2021 7:27 PM,129.27%,38.44,326.9,422.6
60,05/20/2021 7:42 PM,128.19%,38.44,329.7,422.6
61,05/20/2021 7:57 PM,127.13%,38.44,332.4,422.6
62,05/20/2021 8:12 PM,126.09%,38.44,335.2,422.6
63,05/20/2021 8:27 PM,125.06%,38.44,337.9,422.6
64,05/20/2021 8:43 PM,124.07%,38.44,340.6,422.6
65,05/20/2021 8:57 PM,123.23%,38.44,342.9,422.6
66,05/20/2021 9:12 PM,122.34%,38.44,345.4,422.6
67,05/20/2021 9:27 PM,121.52%,38.44,347.8,422.6
68,05/20/2021 9:42 PM,120.74%,38.44,350.0,422.6
69,05/20/2021 9:57 PM,119.96%,38.44,352.3,422.6
70,05/20/2021 10:12 PM,119.26%,38.44,354.4,422.6
71,05/20/2021 10:27 PM,118.59%,38.44,356.4,422.6
72,05/20/2021 10:42 PM,117.93%,38.44,358.4,422.6
73,05/20/2021 10:57 PM,117.33%,38.44,360.2,422.6
74,05/20/2021 11:12 PM,116.92%,38.44,361.4,422.6
75,05/20/2021 11:27 PM,116.60%,38.44,362.4,422.6
76,05/20/2021 11:42 PM,116.12%,38.44,363.9,422.6
77,05/20/2021 11:57 PM,115.51%,38.44,365.9,422.6
