,Date,DL,Tons,Direct,Earned
0,03/31/2021 11:58 PM,148.13%,36.91,350.0,518.48
1,04/01/2021 5:28 AM,1.64%,0.0,10.4,0.17
2,04/01/2021 5:43 AM,3.25%,0.0,16.9,0.55
3,04/01/2021 5:58 AM,4.39%,0.0,23.9,1.05
4,04/01/2021 6:13 AM,5.01%,0.0,30.9,1.55
5,04/01/2021 6:28 AM,17.29%,0.32,37.9,6.56
6,04/01/2021 6:43 AM,48.89%,1.54,45.1,22.07
7,04/01/2021 7:28 AM,34.53%,1.54,68.3,23.57
8,04/01/2021 7:43 AM,38.49%,2.01,76.0,29.25
9,04/01/2021 8:22 AM,31.89%,2.01,95.7,30.52
10,04/01/2021 8:28 AM,30.93%,2.01,99.4,30.75
11,04/01/2021 8:43 AM,29.09%,2.01,107.4,31.25
12,04/01/2021 8:59 AM,27.51%,2.01,115.4,31.75
13,04/01/2021 9:14 AM,26.04%,2.01,124.0,32.28
14,04/01/2021 10:17 AM,34.45%,3.53,157.1,54.11
15,04/01/2021 10:28 AM,33.51%,3.53,162.6,54.48
16,04/01/2021 10:43 AM,32.47%,3.53,170.4,55.34
17,04/01/2021 10:58 AM,31.60%,3.53,177.7,56.16
18,04/01/2021 11:13 AM,31.84%,3.58,180.8,57.58
19,04/01/2021 11:28 AM,31.82%,3.58,183.2,58.27
20,04/01/2021 11:43 AM,31.27%,3.58,189.3,59.2
21,04/01/2021 11:58 AM,30.49%,3.58,197.0,60.07
22,04/01/2021 12:13 PM,29.68%,3.58,204.9,60.82
23,04/01/2021 12:28 PM,28.94%,3.58,212.8,61.57
24,04/01/2021 12:43 PM,28.29%,3.58,220.3,62.32
25,04/01/2021 12:58 PM,27.63%,3.58,228.0,63.0
26,04/01/2021 1:14 PM,26.79%,3.58,236.5,63.34
27,04/01/2021 1:28 PM,26.06%,3.58,243.9,63.57
28,04/01/2021 1:43 PM,25.34%,3.58,251.8,63.79
29,04/01/2021 1:58 PM,26.42%,4.02,259.5,68.56
30,04/01/2021 2:13 PM,30.42%,4.98,267.3,81.3
31,04/01/2021 2:29 PM,29.58%,4.98,274.8,81.3
32,04/01/2021 2:43 PM,28.80%,4.98,282.3,81.3
33,04/01/2021 2:58 PM,28.03%,4.98,290.0,81.3
34,04/01/2021 3:13 PM,27.32%,4.98,297.6,81.3
35,04/01/2021 3:28 PM,34.52%,6.63,305.1,105.3
36,04/01/2021 3:43 PM,35.24%,6.95,308.7,108.81
