,Date,DL,Tons,Direct,Earned,EVA
0,06/17/2021 11:49 PM,65.22%,16.22,349.8,228.11,130.5
1,06/18/2021 4:03 AM,0.00%,0.0,0.0,0.0,0.0
2,06/18/2021 4:18 AM,0.00%,0.0,0.0,0.0,0.0
3,06/18/2021 4:33 AM,0.00%,0.0,0.0,0.0,0.0
4,06/18/2021 4:48 AM,0.00%,0.0,0.0,0.0,0.0
5,06/18/2021 5:03 AM,19.98%,0.0,10.1,2.02,0.0
6,06/18/2021 5:18 AM,14.39%,0.0,15.8,2.27,0.0
7,06/18/2021 5:33 AM,11.54%,0.0,21.9,2.53,0.0
8,06/18/2021 5:48 AM,10.06%,0.0,27.5,2.77,0.0
9,06/18/2021 6:03 AM,9.00%,0.0,33.5,3.02,0.0
10,06/18/2021 6:18 AM,8.27%,0.0,39.5,3.27,0.0
11,06/18/2021 6:49 AM,7.31%,0.0,51.6,3.77,0.0
12,06/18/2021 7:04 AM,6.89%,0.0,58.5,4.03,0.0
13,06/18/2021 7:19 AM,45.74%,1.79,65.0,29.72,8.7
14,06/18/2021 7:34 AM,42.51%,1.81,71.1,30.21,9.8
15,06/18/2021 7:49 AM,48.34%,2.32,78.0,37.69,19.2
16,06/18/2021 8:04 AM,44.92%,2.32,84.5,37.94,19.2
17,06/18/2021 8:19 AM,41.98%,2.32,91.0,38.19,19.2
18,06/18/2021 8:34 AM,39.60%,2.32,97.1,38.43,19.2
19,06/18/2021 8:49 AM,37.35%,2.32,103.6,38.68,19.2
20,06/18/2021 9:04 AM,35.37%,2.32,110.1,38.93,19.2
21,06/18/2021 9:19 AM,33.60%,2.32,116.7,39.19,19.2
22,06/18/2021 9:34 AM,31.95%,2.32,123.5,39.44,19.2
23,06/18/2021 9:49 AM,34.50%,2.67,129.5,44.67,26.1
24,06/18/2021 10:04 AM,33.21%,2.67,135.3,44.92,26.1
25,06/18/2021 10:19 AM,31.94%,2.67,141.4,45.18,26.1
26,06/18/2021 10:34 AM,30.77%,2.67,147.6,45.43,26.1
27,06/18/2021 10:49 AM,30.25%,2.71,152.9,46.24,27.8
28,06/18/2021 11:04 AM,30.72%,2.82,156.3,48.02,31.9
29,06/18/2021 11:19 AM,30.41%,2.82,158.7,48.26,31.9
30,06/18/2021 11:34 AM,29.60%,2.82,163.9,48.52,31.9
31,06/18/2021 11:49 AM,28.71%,2.82,169.8,48.74,31.9
32,06/18/2021 12:04 PM,27.67%,2.82,176.2,48.74,31.9
33,06/18/2021 12:19 PM,26.71%,2.82,182.5,48.74,31.9
34,06/18/2021 12:34 PM,25.79%,2.82,189.0,48.74,31.9
35,06/18/2021 12:49 PM,24.99%,2.82,195.0,48.74,31.9
36,06/18/2021 1:04 PM,30.60%,3.72,201.3,61.59,38.6
37,06/18/2021 1:20 PM,30.36%,3.84,208.3,63.23,39.5
38,06/18/2021 1:34 PM,29.43%,3.84,214.8,63.23,39.5
39,06/18/2021 1:50 PM,29.05%,3.84,217.7,63.23,39.5
40,06/18/2021 2:04 PM,28.76%,3.84,220.4,63.4,39.5
41,06/18/2021 2:19 PM,28.52%,3.84,223.2,63.65,39.5
42,06/18/2021 2:34 PM,28.26%,3.84,226.0,63.88,39.5
43,06/18/2021 2:49 PM,27.99%,3.84,229.2,64.15,39.5
44,06/18/2021 3:05 PM,27.73%,3.84,232.2,64.4,39.5
45,06/18/2021 3:19 PM,27.49%,3.84,235.2,64.65,39.5
46,06/18/2021 3:35 PM,27.24%,3.84,238.2,64.9,39.5
47,06/18/2021 3:49 PM,27.02%,3.84,241.0,65.13,39.5
48,06/18/2021 4:04 PM,41.07%,6.29,244.0,100.22,67.3
49,06/18/2021 4:19 PM,40.67%,6.29,247.0,100.47,67.3
50,06/18/2021 4:34 PM,40.26%,6.29,250.2,100.74,67.3
51,06/18/2021 4:49 PM,39.89%,6.29,253.2,100.99,67.3
52,06/18/2021 5:04 PM,39.52%,6.29,256.2,101.24,67.3
53,06/18/2021 5:19 PM,39.15%,6.29,259.2,101.49,67.3
54,06/18/2021 5:34 PM,38.80%,6.29,262.2,101.74,67.3
55,06/18/2021 5:49 PM,38.48%,6.29,265.0,101.97,67.3
56,06/18/2021 6:04 PM,38.14%,6.29,268.0,102.22,67.3
57,06/18/2021 6:19 PM,37.81%,6.29,271.0,102.47,67.3
58,06/18/2021 6:34 PM,37.52%,6.29,273.7,102.72,67.3
59,06/18/2021 6:49 PM,37.24%,6.29,276.5,102.97,67.3
60,06/18/2021 7:04 PM,36.92%,6.29,279.7,103.24,67.3
61,06/18/2021 7:19 PM,36.66%,6.29,282.2,103.47,67.3
62,06/18/2021 7:34 PM,36.42%,6.29,284.7,103.7,67.3
63,06/18/2021 7:49 PM,36.26%,6.29,286.0,103.7,67.3
64,06/18/2021 8:04 PM,36.08%,6.29,287.5,103.72,67.3
65,06/18/2021 8:19 PM,35.81%,6.29,290.4,103.99,67.3
66,06/18/2021 8:34 PM,53.45%,9.98,292.9,156.55,83.9
67,06/18/2021 8:49 PM,53.08%,9.98,295.4,156.8,83.9
68,06/18/2021 9:04 PM,52.67%,9.98,298.2,157.05,83.9
69,06/18/2021 9:19 PM,52.30%,9.98,300.7,157.28,83.9
70,06/18/2021 9:34 PM,51.88%,9.98,303.7,157.55,83.9
71,06/18/2021 9:49 PM,51.52%,9.98,306.2,157.78,83.9
72,06/18/2021 10:04 PM,51.17%,9.98,308.8,158.01,83.9
73,06/18/2021 10:19 PM,51.12%,9.98,309.1,158.01,83.9
74,06/18/2021 10:34 PM,51.08%,9.98,309.3,158.01,83.9
75,06/18/2021 10:49 PM,51.04%,9.98,309.6,158.01,83.9
76,06/18/2021 11:04 PM,51.00%,9.98,309.8,158.01,83.9
77,06/18/2021 11:19 PM,50.96%,9.98,310.1,158.01,83.9
78,06/18/2021 11:34 PM,50.92%,9.98,310.3,158.01,83.9
79,06/18/2021 11:49 PM,50.88%,9.98,310.6,158.01,83.9
