,Date,DL,Tons,Direct,Earned
0,04/24/2021 11:59 PM,0.00%,0.0,38.0,0.0
1,04/26/2021 5:28 AM,16.88%,0.0,19.9,3.35
2,04/26/2021 5:43 AM,14.10%,0.0,25.4,3.58
3,04/26/2021 5:58 AM,12.20%,0.0,31.4,3.83
4,04/26/2021 6:13 AM,10.91%,0.0,37.4,4.08
5,04/26/2021 6:32 AM,9.82%,0.0,44.6,4.38
6,04/26/2021 6:58 AM,8.72%,0.0,55.4,4.83
7,04/26/2021 7:13 AM,8.26%,0.0,61.5,5.08
8,04/26/2021 7:28 AM,7.87%,0.0,67.7,5.33
9,04/26/2021 7:43 AM,7.54%,0.0,74.0,5.58
10,04/26/2021 7:58 AM,7.27%,0.0,80.2,5.83
11,04/26/2021 8:14 AM,7.02%,0.0,86.9,6.1
12,04/26/2021 8:30 AM,6.81%,0.0,93.6,6.37
13,04/26/2021 8:43 AM,26.41%,1.38,99.0,26.14
14,04/26/2021 8:58 AM,25.08%,1.38,105.2,26.39
15,04/26/2021 9:13 AM,23.90%,1.38,111.5,26.64
16,04/26/2021 9:28 AM,32.77%,2.2,117.7,38.58
17,04/26/2021 9:44 AM,31.33%,2.2,124.0,38.85
18,04/26/2021 9:58 AM,30.21%,2.2,129.4,39.08
19,04/26/2021 10:13 AM,29.07%,2.2,135.3,39.33
20,04/26/2021 10:28 AM,27.98%,2.2,141.5,39.58
21,04/26/2021 10:43 AM,27.32%,2.25,148.0,40.44
22,04/26/2021 10:59 AM,26.43%,2.25,154.0,40.71
23,04/26/2021 11:14 AM,27.68%,2.42,157.1,43.48
24,04/26/2021 11:29 AM,27.31%,2.42,160.1,43.73
25,04/26/2021 11:44 AM,26.58%,2.42,165.5,43.98
26,04/26/2021 11:59 AM,25.77%,2.42,171.7,44.23
27,04/26/2021 12:13 PM,25.02%,2.42,177.7,44.46
28,04/26/2021 12:28 PM,24.30%,2.42,184.0,44.71
29,04/26/2021 12:43 PM,23.63%,2.42,190.2,44.96
30,04/26/2021 12:58 PM,23.34%,2.47,196.4,45.83
31,04/26/2021 1:14 PM,22.60%,2.47,202.8,45.83
32,04/26/2021 1:29 PM,21.99%,2.47,208.4,45.83
33,04/26/2021 1:44 PM,22.26%,2.59,213.6,47.54
34,04/26/2021 1:58 PM,21.81%,2.59,218.0,47.54
35,04/26/2021 2:14 PM,21.40%,2.61,223.1,47.74
36,04/26/2021 2:28 PM,20.99%,2.61,227.5,47.74
37,04/26/2021 2:43 PM,21.41%,2.74,232.0,49.68
38,04/26/2021 2:58 PM,21.17%,2.76,235.8,49.91
39,04/26/2021 3:13 PM,20.86%,2.76,239.3,49.91
40,04/26/2021 3:29 PM,24.34%,3.41,242.9,59.13
41,04/26/2021 3:44 PM,44.57%,6.92,244.5,108.97
42,04/26/2021 3:59 PM,44.28%,6.92,246.1,108.97
43,04/26/2021 4:13 PM,43.95%,6.92,248.0,108.97
44,04/26/2021 4:28 PM,43.58%,6.92,250.0,108.97
45,04/26/2021 4:44 PM,43.21%,6.92,252.2,108.97
46,04/26/2021 4:59 PM,42.84%,6.92,254.4,108.97
47,04/26/2021 5:14 PM,42.49%,6.92,256.5,108.97
48,04/26/2021 5:28 PM,45.48%,7.53,258.7,117.66
49,04/26/2021 5:43 PM,45.09%,7.53,261.0,117.66
50,04/26/2021 5:58 PM,45.51%,7.69,263.4,119.86
51,04/26/2021 6:14 PM,48.91%,8.4,265.6,129.92
52,04/26/2021 6:29 PM,48.50%,8.4,267.9,129.92
53,04/26/2021 6:44 PM,48.53%,8.48,270.1,131.1
54,04/26/2021 6:59 PM,48.13%,8.48,272.4,131.1
55,04/26/2021 7:14 PM,47.74%,8.48,274.6,131.1
56,04/26/2021 7:29 PM,47.35%,8.48,276.9,131.1
57,04/26/2021 7:43 PM,48.29%,8.74,279.0,134.71
58,04/26/2021 7:58 PM,47.93%,8.74,281.0,134.71
59,04/26/2021 8:13 PM,57.31%,10.67,283.0,162.19
60,04/26/2021 8:28 PM,56.87%,10.67,285.2,162.19
61,04/26/2021 8:43 PM,56.42%,10.67,287.5,162.19
62,04/26/2021 8:58 PM,55.97%,10.67,289.8,162.19
63,04/26/2021 9:14 PM,55.59%,10.67,291.8,162.19
64,04/26/2021 9:29 PM,55.21%,10.67,293.8,162.19
65,04/26/2021 9:44 PM,54.82%,10.67,295.9,162.19
66,04/26/2021 9:58 PM,54.60%,10.67,297.0,162.19
67,04/26/2021 10:13 PM,54.46%,10.67,297.8,162.19
68,04/26/2021 10:29 PM,54.25%,10.67,299.0,162.19
69,04/26/2021 10:43 PM,58.76%,11.7,300.8,176.74
70,04/26/2021 10:58 PM,58.37%,11.7,302.8,176.74
71,04/26/2021 11:13 PM,57.99%,11.7,304.8,176.74
72,04/26/2021 11:28 PM,57.61%,11.7,306.8,176.74
73,04/26/2021 11:43 PM,57.24%,11.7,308.8,176.74
74,04/26/2021 11:58 PM,56.87%,11.7,310.8,176.74
