,Date,DL,Tons,Direct,Earned,EVA
0,07/19/2021 11:50 PM,61.00%,17.07,309.0,190.0,96
1,07/20/2021 5:34 AM,0.00%,0.0,0.0,0.0,0
2,07/20/2021 5:49 AM,0.00%,0.0,0.0,0.0,0
3,07/20/2021 6:04 AM,0.00%,0.0,3.0,0.0,0
4,07/20/2021 6:19 AM,0.00%,0.0,8.0,0.0,0
5,07/20/2021 6:34 AM,72.00%,0.82,13.0,9.0,4
6,07/20/2021 6:49 AM,99.00%,1.64,19.0,19.0,8
7,07/20/2021 7:05 AM,75.00%,1.64,25.0,19.0,8
8,07/20/2021 7:19 AM,145.00%,4.01,32.0,46.0,36
9,07/20/2021 7:35 AM,155.00%,5.16,38.0,59.0,47
10,07/20/2021 7:49 AM,206.00%,8.04,45.0,92.0,53
11,07/20/2021 8:05 AM,203.00%,9.12,51.0,104.0,67
12,07/20/2021 8:20 AM,226.00%,11.5,58.0,131.0,76
13,07/20/2021 8:34 AM,211.00%,11.96,65.0,137.0,76
14,07/20/2021 8:50 AM,191.00%,11.96,72.0,137.0,76
15,07/20/2021 9:05 AM,175.00%,12.01,78.0,137.0,79
16,07/20/2021 9:20 AM,161.00%,12.01,85.0,137.0,79
17,07/20/2021 9:34 AM,148.91%,12.01,92.0,137.0,79
18,07/20/2021 9:50 AM,140.00%,12.05,99.0,138.0,83
19,07/20/2021 10:04 AM,131.00%,12.05,105.0,138.0,83
20,07/20/2021 10:20 AM,125.89%,12.32,112.0,141.0,88
21,07/20/2021 10:34 AM,123.00%,12.69,118.0,145.0,93
22,07/20/2021 10:50 AM,117.00%,12.75,125.0,146.0,97
23,07/20/2021 11:06 AM,111.00%,12.75,131.0,146.0,97
24,07/20/2021 11:20 AM,106.00%,12.75,138.0,146.0,97
25,07/20/2021 11:35 AM,103.00%,13.13,145.0,149.0,104
26,07/20/2021 11:50 AM,98.00%,13.13,151.0,149.0,104
27,07/20/2021 12:20 PM,102.00%,14.2,159.0,162.0,124
28,07/20/2021 12:35 PM,102.00%,14.2,160.0,162.0,124
29,07/20/2021 12:50 PM,98.00%,14.2,166.0,162.0,124
30,07/20/2021 1:21 PM,90.00%,14.2,180.0,162.0,124
31,07/20/2021 1:36 PM,95.00%,15.59,187.0,178.0,130
32,07/20/2021 1:50 PM,92.00%,15.59,194.0,178.0,130
33,07/20/2021 2:05 PM,89.00%,15.59,201.0,178.0,130
34,07/20/2021 2:20 PM,86.00%,15.68,207.0,179.0,135
35,07/20/2021 2:34 PM,84.00%,15.68,214.0,179.0,135
36,07/20/2021 2:50 PM,81.00%,15.68,221.0,179.0,135
37,07/20/2021 3:05 PM,79.00%,15.68,228.0,179.0,135
38,07/20/2021 3:35 PM,98.00%,20.5,240.0,234.0,225
39,07/20/2021 3:50 PM,95.00%,20.5,246.0,234.0,225
40,07/20/2021 4:04 PM,96.00%,21.3,253.0,243.0,253
41,07/20/2021 4:19 PM,94.00%,21.3,259.0,243.0,253
42,07/20/2021 4:34 PM,104.00%,24.07,265.0,275.0,332
43,07/20/2021 5:04 PM,109.00%,25.62,270.0,293.0,367
44,07/20/2021 5:19 PM,108.00%,25.62,272.0,293.0,367
45,07/20/2021 5:34 PM,107.00%,25.62,274.0,293.0,367
46,07/20/2021 5:49 PM,106.00%,25.62,276.0,293.0,367
47,07/20/2021 6:04 PM,105.00%,25.62,278.0,293.0,367
48,07/20/2021 6:20 PM,105.00%,25.62,279.0,293.0,367
49,07/20/2021 6:34 PM,104.00%,25.62,281.0,293.0,367
50,07/20/2021 6:50 PM,104.00%,25.62,283.0,293.0,367
51,07/20/2021 7:04 PM,103.00%,25.62,284.0,293.0,367
52,07/20/2021 7:19 PM,102.00%,25.62,286.0,293.0,367
53,07/20/2021 7:34 PM,110.00%,27.68,288.0,316.0,490
54,07/20/2021 7:49 PM,109.00%,27.68,289.0,316.0,490
55,07/20/2021 8:04 PM,109.00%,27.68,291.0,316.0,490
56,07/20/2021 8:19 PM,108.00%,27.68,293.0,316.0,490
57,07/20/2021 8:35 PM,107.00%,27.68,295.0,316.0,490
58,07/20/2021 8:49 PM,107.00%,27.68,297.0,316.0,490
59,07/20/2021 9:04 PM,106.00%,27.68,299.0,316.0,490
60,07/20/2021 9:34 PM,105.00%,27.68,303.0,316.0,490
61,07/20/2021 9:49 PM,104.00%,27.68,305.0,316.0,490
62,07/20/2021 10:04 PM,103.00%,27.68,307.0,316.0,490
63,07/20/2021 10:19 PM,103.00%,27.68,308.0,316.0,490
64,07/20/2021 10:50 PM,102.00%,27.68,311.0,316.0,490
65,07/20/2021 11:06 PM,101.00%,27.68,313.0,316.0,490
66,07/20/2021 11:20 PM,100.00%,27.68,315.0,316.0,490
67,07/20/2021 11:34 PM,100.00%,27.68,317.0,316.0,490
68,07/20/2021 11:49 PM,99.26%,27.68,319.0,316.0,490
