,Date,DL,Tons,Direct,Earned
0,05/15/2021 11:59 PM,41.41%,0.0,32.0,13.25
1,05/17/2021 4:58 AM,15.56%,0.0,9.0,1.4
2,05/17/2021 5:13 AM,13.57%,0.0,13.8,1.87
3,05/17/2021 5:28 AM,12.29%,0.0,19.3,2.37
4,05/17/2021 5:43 AM,11.41%,0.0,25.2,2.87
5,05/17/2021 5:59 AM,10.68%,0.0,31.6,3.38
6,05/17/2021 6:14 AM,10.25%,0.0,37.8,3.87
7,05/17/2021 6:28 AM,10.10%,0.0,44.3,4.47
8,05/17/2021 6:44 AM,10.24%,0.0,51.1,5.23
9,05/17/2021 6:59 AM,10.42%,0.0,57.3,5.97
10,05/17/2021 7:14 AM,10.55%,0.0,64.2,6.77
11,05/17/2021 7:29 AM,15.56%,0.25,70.7,11.0
12,05/17/2021 7:44 AM,15.25%,0.25,76.8,11.7
13,05/17/2021 7:59 AM,14.96%,0.25,83.3,12.45
14,05/17/2021 8:14 AM,14.69%,0.25,90.2,13.25
15,05/17/2021 8:30 AM,14.45%,0.25,97.2,14.04
16,05/17/2021 8:44 AM,14.32%,0.25,102.7,14.7
17,05/17/2021 8:59 AM,14.16%,0.25,109.2,15.45
18,05/17/2021 9:14 AM,14.00%,0.25,116.1,16.25
19,05/17/2021 9:29 AM,16.92%,0.51,122.6,20.75
20,05/17/2021 9:44 AM,16.72%,0.51,128.3,21.45
21,05/17/2021 9:59 AM,16.41%,0.88,134.1,22.01
22,05/17/2021 10:14 AM,22.65%,1.73,140.7,31.86
23,05/17/2021 10:29 AM,22.17%,1.73,146.9,32.56
24,05/17/2021 10:44 AM,21.81%,1.73,152.8,33.31
25,05/17/2021 10:59 AM,21.56%,1.73,157.1,33.86
26,05/17/2021 11:14 AM,21.35%,1.73,159.9,34.14
27,05/17/2021 11:29 AM,21.05%,1.73,164.5,34.61
28,05/17/2021 11:44 AM,20.77%,1.73,169.8,35.26
29,05/17/2021 11:59 AM,20.47%,1.73,176.2,36.06
30,05/17/2021 12:14 PM,20.20%,1.73,182.2,36.81
31,05/17/2021 12:29 PM,24.50%,2.33,188.0,46.06
32,05/17/2021 12:44 PM,24.13%,2.33,194.0,46.81
33,05/17/2021 12:59 PM,23.76%,2.33,200.2,47.56
34,05/17/2021 1:14 PM,23.42%,2.33,206.1,48.27
35,05/17/2021 1:29 PM,23.06%,2.33,212.7,49.06
36,05/17/2021 1:44 PM,22.88%,2.33,217.7,49.81
37,05/17/2021 2:00 PM,27.46%,3.06,222.3,61.03
38,05/17/2021 2:14 PM,27.25%,3.06,226.8,61.78
39,05/17/2021 2:29 PM,26.98%,3.06,231.1,62.33
40,05/17/2021 2:44 PM,29.45%,3.33,226.1,66.58
41,05/17/2021 2:59 PM,32.48%,3.84,228.9,74.33
42,05/17/2021 3:13 PM,32.31%,3.84,231.6,74.83
43,05/17/2021 3:28 PM,32.15%,3.84,234.2,75.3
44,05/17/2021 3:44 PM,31.92%,3.84,236.3,75.43
45,05/17/2021 3:59 PM,31.66%,3.84,238.3,75.43
46,05/17/2021 4:14 PM,31.26%,3.84,241.3,75.43
47,05/17/2021 4:29 PM,30.88%,3.84,244.3,75.43
48,05/17/2021 4:44 PM,30.51%,3.84,247.3,75.43
49,05/17/2021 4:59 PM,32.07%,4.18,250.5,80.32
50,05/17/2021 5:14 PM,31.72%,4.18,253.3,80.32
51,05/17/2021 5:29 PM,31.33%,4.18,256.4,80.32
52,05/17/2021 5:44 PM,31.02%,4.18,258.9,80.32
53,05/17/2021 5:59 PM,30.69%,4.18,261.7,80.32
54,05/17/2021 6:14 PM,30.78%,4.26,264.6,81.46
55,05/17/2021 6:29 PM,32.95%,4.99,277.2,91.35
56,05/17/2021 6:44 PM,32.65%,4.99,279.8,91.35
57,05/17/2021 6:59 PM,33.09%,5.13,282.3,93.4
58,05/17/2021 7:14 PM,32.80%,5.13,284.8,93.4
59,05/17/2021 7:29 PM,32.50%,5.13,287.4,93.4
60,05/17/2021 7:44 PM,32.23%,5.13,289.8,93.4
61,05/17/2021 7:59 PM,31.96%,5.13,292.3,93.4
62,05/17/2021 8:14 PM,31.69%,5.13,294.8,93.4
63,05/17/2021 8:29 PM,42.39%,7.43,297.3,126.01
64,05/17/2021 8:44 PM,42.01%,7.43,299.9,126.01
65,05/17/2021 8:59 PM,41.67%,7.43,302.4,126.01
66,05/17/2021 9:14 PM,41.32%,7.43,304.9,126.01
67,05/17/2021 9:29 PM,41.01%,7.43,307.3,126.01
68,05/17/2021 9:44 PM,40.75%,7.43,309.2,126.01
69,05/17/2021 9:59 PM,40.56%,7.43,310.6,126.01
70,05/17/2021 10:14 PM,40.40%,7.43,311.9,126.01
71,05/17/2021 10:29 PM,43.93%,8.25,313.5,137.71
72,05/17/2021 10:44 PM,43.61%,8.25,315.8,137.71
73,05/17/2021 10:59 PM,43.27%,8.25,318.3,137.71
74,05/17/2021 11:14 PM,42.93%,8.25,320.8,137.71
75,05/17/2021 11:29 PM,42.60%,8.25,323.3,137.71
76,05/17/2021 11:44 PM,42.27%,8.25,325.8,137.71
77,05/17/2021 11:59 PM,41.95%,8.25,328.3,137.71
