,Date,DL,Tons,Direct,Earned,EVA
0,07/20/2021 11:51 PM,21.00%,5.58,365.0,78.0,43
1,07/21/2021 5:25 AM,3.00%,0.0,8.0,0.0,0
2,07/21/2021 5:35 AM,3.00%,0.0,12.0,0.0,0
3,07/21/2021 5:51 AM,4.00%,0.0,18.0,1.0,0
4,07/21/2021 6:06 AM,5.00%,0.0,24.0,1.0,0
5,07/21/2021 6:21 AM,5.00%,0.0,31.0,2.0,0
6,07/21/2021 6:36 AM,6.00%,0.0,37.0,2.0,0
7,07/21/2021 6:51 AM,6.00%,0.0,44.0,3.0,0
8,07/21/2021 7:06 AM,6.00%,0.0,50.0,3.0,0
9,07/21/2021 7:21 AM,10.00%,0.17,56.0,6.0,4
10,07/21/2021 7:37 AM,34.00%,1.49,63.0,21.0,24
11,07/21/2021 7:52 AM,48.00%,2.52,69.0,33.0,28
12,07/21/2021 8:06 AM,51.00%,2.92,75.0,38.0,32
13,07/21/2021 8:36 AM,44.00%,2.92,88.0,39.0,32
14,07/21/2021 8:52 AM,43.00%,3.12,95.0,41.0,39
15,07/21/2021 9:06 AM,41.00%,3.12,102.0,41.0,39
16,07/21/2021 9:23 AM,42.00%,3.5,109.0,46.0,42
17,07/21/2021 9:37 AM,40.00%,3.5,115.0,46.0,42
18,07/21/2021 9:51 AM,38.00%,3.5,122.0,46.0,42
19,07/21/2021 10:06 AM,36.00%,3.5,129.0,47.0,42
20,07/21/2021 10:22 AM,35.00%,3.5,135.0,47.0,42
21,07/21/2021 10:36 AM,34.00%,3.5,141.0,48.0,42
22,07/21/2021 10:52 AM,33.00%,3.5,148.0,48.0,42
23,07/21/2021 11:09 AM,32.00%,3.5,153.0,49.0,42
24,07/21/2021 11:21 AM,32.00%,3.5,154.0,49.0,42
25,07/21/2021 11:36 AM,31.00%,3.5,156.0,49.0,42
26,07/21/2021 11:51 AM,31.00%,3.5,163.0,50.0,42
27,07/21/2021 12:06 PM,30.00%,3.5,170.0,51.0,42
28,07/21/2021 12:21 PM,37.00%,4.76,177.0,66.0,60
29,07/21/2021 12:36 PM,36.00%,4.76,183.0,66.0,60
30,07/21/2021 12:52 PM,35.00%,4.76,190.0,67.0,60
31,07/21/2021 1:06 PM,34.00%,4.76,197.0,67.0,60
32,07/21/2021 1:22 PM,33.00%,4.76,204.0,68.0,60
33,07/21/2021 1:38 PM,36.00%,5.47,210.0,77.0,69
34,07/21/2021 1:51 PM,36.00%,5.47,217.0,77.0,69
35,07/21/2021 2:07 PM,35.00%,5.47,223.0,78.0,69
36,07/21/2021 2:21 PM,39.00%,6.98,230.0,91.0,76
37,07/21/2021 2:36 PM,45.00%,8.38,236.0,107.0,83
38,07/21/2021 2:51 PM,44.00%,8.38,242.0,108.0,83
39,07/21/2021 3:06 PM,43.00%,8.38,249.0,108.0,83
40,07/21/2021 3:21 PM,42.00%,8.38,256.0,109.0,83
41,07/21/2021 3:36 PM,42.00%,8.38,263.0,109.0,83
42,07/21/2021 3:51 PM,41.00%,8.38,266.0,109.0,83
43,07/21/2021 4:06 PM,41.00%,8.38,268.0,109.0,83
44,07/21/2021 4:21 PM,40.00%,8.38,270.0,109.0,83
45,07/21/2021 4:51 PM,40.00%,8.38,275.0,109.0,83
46,07/21/2021 5:06 PM,39.00%,8.38,277.0,109.0,83
47,07/21/2021 5:21 PM,39.00%,8.38,279.0,109.0,83
48,07/21/2021 5:36 PM,39.00%,8.38,281.0,109.0,83
49,07/21/2021 5:51 PM,38.00%,8.38,284.0,109.0,83
50,07/21/2021 6:06 PM,38.00%,8.38,286.0,109.0,83
51,07/21/2021 6:21 PM,38.00%,8.38,288.0,109.0,83
52,07/21/2021 6:36 PM,38.00%,8.38,290.0,109.0,83
53,07/21/2021 6:51 PM,37.00%,8.38,292.0,109.0,83
54,07/21/2021 7:06 PM,37.00%,8.38,295.0,109.0,83
55,07/21/2021 7:22 PM,37.00%,8.38,297.0,109.0,83
56,07/21/2021 7:36 PM,36.00%,8.38,299.0,109.0,83
57,07/21/2021 7:51 PM,36.00%,8.38,301.0,109.0,83
58,07/21/2021 8:06 PM,37.00%,8.6,304.0,112.0,89
59,07/21/2021 8:21 PM,36.00%,8.6,306.0,112.0,89
60,07/21/2021 8:36 PM,36.00%,8.6,308.0,112.0,89
61,07/21/2021 8:51 PM,36.00%,8.6,310.0,112.0,89
62,07/21/2021 9:06 PM,36.00%,8.6,312.0,112.0,89
63,07/21/2021 9:21 PM,36.00%,8.6,314.0,112.0,89
64,07/21/2021 9:36 PM,35.00%,8.6,316.0,112.0,89
65,07/21/2021 9:51 PM,35.00%,8.6,318.0,112.0,89
66,07/21/2021 10:06 PM,35.00%,8.6,320.0,112.0,89
67,07/21/2021 10:36 PM,36.00%,9.12,322.0,118.0,102
68,07/21/2021 11:06 PM,36.00%,9.12,327.0,118.0,102
69,07/21/2021 11:21 PM,36.00%,9.12,329.0,118.0,102
70,07/21/2021 11:36 PM,35.00%,9.12,331.0,118.0,102
71,07/21/2021 11:51 PM,35.25%,9.12,333.0,118.0,102
